,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,20.0,20.0,23.0,22.0
1,Avg. Estimate,4.05,4.69,17.78,19.81
2,Low Estimate,3.94,4.62,17.62,19.19
3,High Estimate,4.13,4.86,18.07,20.6
4,Year Ago EPS,3.61,4.28,16.1,17.78
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,15,15,22,21
1,Avg. Estimate,2.43B,2.61B,10.17B,10.74B
2,Low Estimate,2.41B,2.6B,10.1B,10.61B
3,High Estimate,2.46B,2.63B,10.26B,10.99B
4,Year Ago Sales,2.28B,2.46B,9.54B,10.17B
5,Sales Growth (year/est),6.60%,6.30%,6.60%,5.60%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,3.58,4.06,4.31,3.75
1,EPS Actual,3.61,4.28,4.5,3.72
2,Difference,0.03,0.22,0.19,-0.03
3,Surprise %,0.80%,5.40%,4.40%,-0.80%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,4.05,4.69,17.78,19.81
1,7 Days Ago,4.05,4.69,17.78,19.81
2,30 Days Ago,4.05,4.69,17.78,19.81
3,60 Days Ago,4.05,4.69,17.77,19.77
4,90 Days Ago,4.07,4.7,17.82,19.71
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,1,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,ORLY,Industry,Sector,S&P 500
0,Current Qtr.,12.20%,N/A,N/A,-0.02
1,Next Qtr.,9.60%,N/A,N/A,0.04
2,Current Year,10.40%,N/A,N/A,0.05
3,Next Year,11.40%,N/A,N/A,0.11
4,Next 5 Years (per annum),15.91%,N/A,N/A,0.10
5,Past 5 Years (per annum),20.63%,N/A,N/A,N/A
