,assoc,values
0,they buy,stock earned outperform rating wolfe research published report december 14th 2018. stock given overweight rating cantor fitzgerald report released october 1st 2018 day price target stock placed 126 .
1,they buy,stifel view bmrn buy latest report august 7th 2018 giving price target 114 .
2,they buy,stifel thinks bmrn worth buy rating .
3,they sell,amongst analysts rated stock 0 recommended investors sell 5 believe potential growth thus rating hold 10 advised investors purchase stock .
4,they sell,raymond james also rated bac downgrade january 2nd 2019 price target suggesting bac could surge 9.82 current share price .
5,they sell,analyses consensus rating score stands 1.8. next one year period average individual price target estimates referred covering sell-side analysts 119.87 .
6,they sell,"biomarin pharmaceutical inc. nasdaq bmrn evp george eric davis sold 3,363 shares firm stock transaction occurred monday march 25th ."
7,they sell,"stock sold average price 87.86 total transaction 295,473.18 ."
8,they buy,"capital international investors bought new stake shares biomarin pharmaceutical third quarter worth 204,025,000 ."
9,they buy,buy avoid stock sets active trading volume day reported 586152 contracts far session .
10,they sell,analysts rate stock buy strong buy rated sell .
11,they sell,21 analysts rated biomarin pharmaceutical inc. nasdaq bmrn buy strong buy single analyst advised investors desist purchasing stock sell already company stock .
12,they sell,several hedge funds institutional investors also recently bought sold shares bmrn .
13,they sell,"related news ceo jean jacques bienaime sold 3,000 shares firm stock transaction dated tuesday january 22nd ."
14,they sell,"shares sold average price 96.82 total transaction 290,460.00 ."
15,they sell,"also insider henry j. fuchs sold 2,196 shares firm stock transaction dated monday march 4th ."
16,they sell,"stock sold average price 95.00 total transaction 208,620.00 ."
17,they sell,"last quarter insiders sold 97,011 shares company stock valued 8,878,668 ."
18,they buy,valuengine lowered shares biomarin pharmaceutical buy rating hold rating research note wednesday february 20th .
19,they buy,robert w. baird set 120.00 target price shares biomarin pharmaceutical gave stock buy rating research note tuesday april 2nd .
20,they buy,cowen reissued buy rating shares biomarin pharmaceutical research note monday january 7th .
21,they sell,finally bidaskclub raised shares biomarin pharmaceutical strong sell rating sell rating research note thursday february 28th .
22,they sell,two investment analysts rated stock sell rating five given hold rating fifteen issued buy rating company .
23,they buy,company presently consensus rating buy average price target 114.82 .
24,they buy,decline mean best stock buy right shares seem active trading volume day reported 823263 contracts far session .
25,they sell,recent news story stock appeared yahoo finance news section titled new strong sell stocks april 16th dated april 16 2019 .
26,they sell,analysts rate stock buy strong buy rated sell .
27,they sell,21 analysts rated biomarin pharmaceutical inc. nasdaq bmrn buy strong buy single analyst advised investors desist purchasing stock sell already company stock .
28,they sell,21 analysts 26 wall street brokerage firms rate biomarin pharmaceutical inc. nasdaq bmrn buy 0 see sell .
29,they buy,getting trading period increased 200 days stock price seen 6.16 average .
30,they buy,calculations result 200 day moving average 95.73 50 day moving average 92.21. right bmrn stock trading 200 day moving average may great opportunity buy may continue trend .
