,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,19.0,18.0,22.0,23.0
1,Avg. Estimate,0.13,0.11,0.55,0.65
2,Low Estimate,0.07,0.07,0.35,0.34
3,High Estimate,0.18,0.18,0.87,1.64
4,Year Ago EPS,0.34,0.15,0.9,0.55
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,8,8,10,11
1,Avg. Estimate,2.33B,2.44B,9.68B,10.06B
2,Low Estimate,2.02B,2.28B,8.81B,8.8B
3,High Estimate,2.46B,2.52B,10.15B,11.27B
4,Year Ago Sales,2.49B,2.25B,10.23B,9.68B
5,Sales Growth (year/est),-6.60%,8.10%,-5.40%,4.00%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.27,0.15,0.15,0.19
1,EPS Actual,0.34,0.15,0.19,0.21
2,Difference,0.07,0,0.04,0.02
3,Surprise %,25.90%,0.00%,26.70%,10.50%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.13,0.11,0.55,0.65
1,7 Days Ago,0.13,0.1,0.53,0.63
2,30 Days Ago,0.13,0.1,0.53,0.65
3,60 Days Ago,0.14,0.12,0.58,0.69
4,90 Days Ago,0.19,0.15,0.69,0.85
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,1,N/A,1,2
1,Up Last 30 Days,5,6,5,8
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,CHK,Industry,Sector,S&P 500
0,Current Qtr.,-61.80%,N/A,N/A,-0.02
1,Next Qtr.,-26.70%,N/A,N/A,0.05
2,Current Year,-38.90%,N/A,N/A,0.05
3,Next Year,18.20%,N/A,N/A,0.11
4,Next 5 Years (per annum),5.70%,N/A,N/A,0.10
5,Past 5 Years (per annum),-8.74%,N/A,N/A,N/A
