,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,15.0,14.0,19.0,19.0
1,Avg. Estimate,0.2,0.31,0.88,0.96
2,Low Estimate,0.16,0.26,0.78,0.75
3,High Estimate,0.24,0.41,1.0,1.15
4,Year Ago EPS,0.29,0.27,1.05,0.88
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,11,11,14,15
1,Avg. Estimate,29.92B,32.83B,121.59B,121.84B
2,Low Estimate,29.11B,30.44B,118.5B,116.28B
3,High Estimate,31.77B,35.68B,125.71B,128.32B
4,Year Ago Sales,33.47B,31.4B,122.09B,121.59B
5,Sales Growth (year/est),-10.60%,4.60%,-0.40%,0.20%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.49,0.29,0.11,0.18
1,EPS Actual,0.29,0.27,0.16,0.19
2,Difference,-0.2,-0.02,0.05,0.01
3,Surprise %,-40.80%,-6.90%,45.50%,5.60%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,0.2,0.31,0.88,0.96
1,7 Days Ago,0.2,0.31,0.88,0.96
2,30 Days Ago,0.22,0.36,0.94,1.01
3,60 Days Ago,0.22,0.37,0.95,1.02
4,90 Days Ago,0.22,0.36,0.95,1.04
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,GE,Industry,Sector,S&P 500
0,Current Qtr.,-31.00%,N/A,N/A,0.48
1,Next Qtr.,14.80%,N/A,N/A,0.40
2,Current Year,-16.20%,N/A,N/A,0.21
3,Next Year,9.10%,N/A,N/A,0.10
4,Next 5 Years (per annum),5.12%,N/A,N/A,0.11
5,Past 5 Years (per annum),-12.16%,N/A,N/A,N/A
