,assoc,values
0,they buy,average analysts currently moderate buy recommendation mean rating 3.45. comparison average recommendation month ago moderate buy average rating 3.45. similarly average rating observed 2 months ago moderate buy mean numerical rating 3.45 average rating observed 3 months ago hold mean numerical rating 3.38 .
1,they sell,analyses consensus rating score stands 2.7. next one year period average individual price target estimates referred covering sell-side analysts 31.37 .
2,they sell,company spent 1.99 billion trying sell products last quarter result yielding gross income 409 million .
3,they sell,"related news vp cntrlr chf acctg offcr duff scott k. sold 15,125 shares companyâ€™s stock transaction recorded february 28th 2019. sale performed average price 28.02 total value 423,784. sale deal closes director duff scott k. sold 5,828 shares companyâ€™s stock valued 265,797. also director mattson eric l sold 5,284 shares companyâ€™s stock deal recorded august 24th 2019. shares sold average price 45.06 per share total market value 66,862. following completion acquisition director holds 4,338 shares companyâ€™s stock valued 198,020. last 6 months insiders changed ownership shares company stock 0.20 ."
4,they buy,4 31 analysts covering stock rated buy 16 maintained hold recommendation national oilwell varco inc. stock .
5,they sell,1 analysts assigned sell rating nov stock .
6,they buy,growth mean best stock buy right shares seem active trading volume day reported 2352942 contracts far session .
7,they buy,analysts stephens made first call equity overweight recommendation according research note dated back january 10 .
8,they sell,analysts rate stock buy strong buy others rated sell .
9,they sell,11 analysts rated national oilwell varco inc. nyse nov buy strong buy 4 advised investors desist purchasing stock sell already company stock .
10,they buy,course last year stock touched high 49.08 low 24.27 result increased attention top market experts tracking progress asset getting closer notable historic high price low value .
11,they sell,also helpful look average analyst recommendation score- provided scale 1 5 1 strong buy 2 buy 3 hold 4 sell 5 strong sell .
12,they buy,right average analyst recommendation mac stands 2.90 indicates analysts recommend investors buy shares mac stock approaches target price .
13,they sell,objective using rsi help trader identify sold overbought price areas .
14,they buy,security reading 70 100 security supposed heavily bought ready downward correction .
15,they sell,analyses consensus rating score stands 2.7. next one year period average individual price target estimates referred covering sell-side analysts 31.37 .
