,Earnings Estimate,Current Qtr. (Feb 2019),Next Qtr. (May 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,19.0,19.0,21.0,21.0
1,Avg. Estimate,0.88,0.65,2.85,3.09
2,Low Estimate,0.85,0.63,2.82,3.01
3,High Estimate,0.91,0.7,2.87,3.16
4,Year Ago EPS,0.63,0.61,2.55,2.85
,Revenue Estimate,Current Qtr. (Feb 2019),Next Qtr. (May 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,9,9,10,10
1,Avg. Estimate,1.07B,985.57M,3.78B,4.19B
2,Low Estimate,1.07B,980M,3.75B,3.98B
3,High Estimate,1.08B,991.64M,3.8B,4.27B
4,Year Ago Sales,866.5M,871.1M,3.38B,3.78B
5,Sales Growth (year/est),24.00%,13.10%,11.80%,11.00%
,Earnings History,2/27/2018,5/30/2018,8/30/2018,11/29/2018
0,EPS Est.,0.63,0.62,0.65,0.63
1,EPS Actual,0.63,0.61,0.67,0.65
2,Difference,0,-0.01,0.02,0.02
3,Surprise %,0.00%,-1.60%,3.10%,3.20%
,EPS Trend,Current Qtr. (Feb 2019),Next Qtr. (May 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.88,0.65,2.85,3.09
1,7 Days Ago,0.88,0.65,2.85,3.09
2,30 Days Ago,0.88,0.65,2.85,3.09
3,60 Days Ago,0.88,0.65,2.86,3.09
4,90 Days Ago,0.89,0.66,2.86,3.09
,EPS Revisions,Current Qtr. (Feb 2019),Next Qtr. (May 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,1,N/A,1,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,PAYX,Industry,Sector,S&P 500
0,Current Qtr.,39.70%,N/A,N/A,-0.01
1,Next Qtr.,6.60%,N/A,N/A,0.05
2,Current Year,11.80%,N/A,N/A,0.05
3,Next Year,8.40%,N/A,N/A,0.11
4,Next 5 Years (per annum),9.46%,N/A,N/A,0.10
5,Past 5 Years (per annum),9.63%,N/A,N/A,N/A
