,Earnings Estimate,Current Qtr. (May 2019),Next Qtr. (Aug 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,23.0,17.0,26.0,26.0
1,Avg. Estimate,1.72,1.38,5.79,6.46
2,Low Estimate,1.69,1.28,5.75,6.15
3,High Estimate,1.75,1.45,5.84,6.77
4,Year Ago EPS,1.39,1.34,4.81,5.79
,Revenue Estimate,Current Qtr. (May 2019),Next Qtr. (Aug 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,20,15,23,23
1,Avg. Estimate,2.24B,2.15B,8.53B,9.13B
2,Low Estimate,2.23B,2.13B,8.52B,9.01B
3,High Estimate,2.27B,2.17B,8.55B,9.19B
4,Year Ago Sales,2.13B,2.06B,8.08B,8.53B
5,Sales Growth (year/est),5.20%,4.50%,5.50%,7.00%
,Earnings History,5/30/2018,8/30/2018,11/29/2018,2/27/2019
0,EPS Est.,1.35,1.24,0.91,1.74
1,EPS Actual,1.39,1.34,0.92,1.8
2,Difference,0.04,0.1,0.01,0.06
3,Surprise %,3.00%,8.10%,1.10%,3.40%
,EPS Trend,Current Qtr. (May 2019),Next Qtr. (Aug 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.72,1.38,5.79,6.46
1,7 Days Ago,1.72,1.38,5.79,6.46
2,30 Days Ago,1.72,1.38,5.79,6.47
3,60 Days Ago,1.72,1.38,5.79,6.47
4,90 Days Ago,1.68,1.38,5.69,6.35
,EPS Revisions,Current Qtr. (May 2019),Next Qtr. (Aug 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,1,N/A,N/A
1,Up Last 30 Days,N/A,1,1,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,1
,Growth Estimates,DRI,Industry,Sector,S&P 500
0,Current Qtr.,23.70%,N/A,N/A,0.02
1,Next Qtr.,3.00%,N/A,N/A,0.04
2,Current Year,20.40%,N/A,N/A,0.05
3,Next Year,11.60%,N/A,N/A,0.10
4,Next 5 Years (per annum),11.97%,N/A,N/A,0.10
5,Past 5 Years (per annum),20.87%,N/A,N/A,N/A
