,assoc,values
0,they buy,past 52 weeks shares procter gamble company nyse pg trading low 70.73 witnessing massive surge 11.78 8.33 .
1,they sell,price movement led pg stock receiving attention become one watch .
2,they buy,jumped 0.24 sunday got market excited .
3,they buy,stock beta stands 0.56 compared 200-day moving average 50-day moving average pg price stands respectively .
4,they buy,average daily volatility week 1.77 1.3 recorded past month .
5,they buy,shares procter gamble company dropped 14.45 last recorded high 93.51 attained october 13 close 79.06 per share .
6,they buy,procter gamble company pg sank week trend led investors traders taking note stock .
7,they buy,past one year equity price embarked drop seen decline since start year .
8,they buy,look monthly performance shows stock recorded fall past 30 days .
9,they buy,equity price dipped past three months led overall six-month increase stand 0.57 .
10,they buy,experts research firms bullish near-term performance procter gamble company predicting 84.03 price target short-term 12 months basis .
11,they buy,average price target analysts see 6.29 rise stock would lead pg market cap surge 210.92b .
12,they buy,stock rated average 2.7 roughly stands towards bearish end spectrum .
13,they buy,reuters looked 24 analysts track procter gamble company nyse pg find 17 rated hold .
14,they sell,6 7 analysts rated buy strong buy 1 advised investors desist buying stock sell already possess .
15,they buy,look pg technical analysis shows 14-day relative strength index rsi neutral zone reaching 30.68 point .
16,they buy,trading volume added 2719464 shares compared readings past three months recently exchanged 9849464 shares .
17,they buy,means improved activity short-term traders per session average trading volume 7130000 shares 1.38 times normal volume .
18,they buy,price united technologies corporation nyse utx currently stands 129.63 went 0.26 0.2 found strong support 127.47 share .
19,they buy,utx price drops critical support would lead bearish trend .
20,they buy,short-term dip 125.3 mark would also bad stock means stock would plunge 3.34 current position .
21,they buy,however stock price able trade resistance point around 131.95 could likely surge higher try break upward resistance stands 134.26 share .
22,they buy,average daily volatility past one month stands 1.75 .
23,they buy,stock plunged 1.55 52-weeks high 127.62 reached sep. 21 2018. general 10.98 52-weeks lowest point stands 115.4 setback observed may .
24,they buy,03 2018 .
25,they buy,analysts predicted price target united technologies corporation utx 1 year stands average 155.05/share .
26,they buy,means would likely increase 19.61 current position .
27,they buy,current price stock moving 127.62 132.1 .
28,they buy,brokerage firms lower target stock average one setting price target low 134 .
29,they buy,hand one analyst super bullish price setting target high 195 .
30,they buy,zacks investment research lowered shares procter gamble nyse pg buy rating hold rating report issued monday october 8th .
31,they buy,according zacks procter gamble surpassed industry last three months driven impressive earnings surprise history continued fourth-quarter fiscal 2018 marking 13th consecutive beat .
32,they buy,company focus product improvement packaging marketing initiatives productivity cost-savings plan bodes well .
33,they buy,benefiting higher demand skincare products along fabric home care products .
34,they buy,however company witnessing strained margins owing increased commodity shipping costs adverse currency higher business investments aggressive pricing private-label products amid intense competition .
35,they buy,moreover sales remain muted due weak demand lower prices .
36,they buy,company expects recently announced price increases help rebound sales margins analysts fear impacts demand consumption .
37,they buy,also softness grooming baby care businesses remains concerns .
38,they buy,several equities research analysts also recently issued reports company .
39,they buy,bank america increased price target procter gamble 82.00 89.00 gave stock neutral rating report thursday october 4th .
40,they buy,atlantic securities initiated coverage procter gamble report thursday september 20th .
41,they buy,set overweight rating 94.00 price objective company .
42,they sell,valuengine upgraded procter gamble sell rating hold rating report friday august 17th .
43,they buy,wells fargo co reiterated hold rating set 78.00 price objective shares procter gamble report thursday august 16th .
44,they buy,finally deutsche bank increased price objective procter gamble 84.00 85.00 gave stock hold rating report thursday august 16th .
45,they sell,two analysts rated stock sell rating thirteen assigned hold rating three given buy rating one issued strong buy rating company stock .
46,they buy,stock currently average rating hold average target price 84.53 .
47,they buy,nyse pg traded 0.74 mid-day trading monday hitting 79.80 .
48,they buy,"company trading volume 455,677 shares compared average volume 8,832,482. procter gamble fifty-two week low 70.73 fifty-two week high 93.51 ."
49,they buy,company current ratio 0.83 quick ratio 0.66 debt-to-equity ratio 0.40. firm market capitalization 209.82 billion price-to-earnings ratio 18.88 peg ratio 2.68 beta 0.59 .
50,they buy,procter gamble nyse pg last released earnings results tuesday july 31st .
