,0,1
0,Market Cap (intraday) 5,17.84B
1,Enterprise Value 3,21.23B
2,Trailing P/E ,32.02
3,Forward P/E 1,18.15
4,PEG Ratio (5 yr expected) 1,1.60
5,Price/Sales (ttm),4.43
6,Price/Book (mrq),7.02
7,Enterprise Value/Revenue 3,5.27
8,Enterprise Value/EBITDA 6,18.91
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,14.32%
1,Operating Margin (ttm),20.83%
,0,1
0,Return on Assets (ttm),7.60%
1,Return on Equity (ttm),23.39%
,0,1
0,Revenue (ttm),4.03B
1,Revenue Per Share (ttm),22.14
2,Quarterly Revenue Growth (yoy),-20.00%
3,Gross Profit (ttm),1.54B
4,EBITDA ,1.12B
5,Net Income Avi to Common (ttm),576.66M
6,Diluted EPS (ttm),3.14
7,Quarterly Earnings Growth (yoy),-43.70%
,0,1
0,Total Cash (mrq),471.16M
1,Total Cash Per Share (mrq),2.66
2,Total Debt (mrq),3.92B
3,Total Debt/Equity (mrq),151.54
4,Current Ratio (mrq),2.21
5,Book Value Per Share (mrq),14.32
,0,1
0,Operating Cash Flow (ttm),1.04B
1,Levered Free Cash Flow (ttm),669.76M
,0,1
0,Beta (3Y Monthly) ,1.00
1,52-Week Change 3,15.35%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,100.98
4,52 Week Low 3,75.58
5,50-Day Moving Average 3,95.43
6,200-Day Moving Average 3,90.21
,0,1
0,Avg Vol (3 month) 3,1.47M
1,Avg Vol (10 day) 3,1.79M
2,Shares Outstanding 5,177.4M
3,Float ,174.32M
4,% Held by Insiders 1,1.64%
5,% Held by Institutions 1,82.69%
6,"Shares Short (Mar 29, 2019) 4",2.02M
7,"Short Ratio (Mar 29, 2019) 4",1.36
8,"Short % of Float (Mar 29, 2019) 4",1.15%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",1.14%
10,"Shares Short (prior month Feb 28, 2019) 4",2.57M
,0,1
0,Forward Annual Dividend Rate 4,0.52
1,Forward Annual Dividend Yield 4,0.55%
2,Trailing Annual Dividend Rate 3,0.52
3,Trailing Annual Dividend Yield 3,0.52%
4,5 Year Average Dividend Yield 4,0.81
5,Payout Ratio 4,16.56%
6,Dividend Date 3,"Apr 1, 2019"
7,Ex-Dividend Date 4,"Mar 20, 2019"
8,Last Split Factor (new per old) 2,2/3
9,Last Split Date 3,"May 11, 1998"
