,assoc,values
0,they buy,average daily trading volumes 4027530 shares days cover increased 19.17602 days .
1,they buy,analysts ubs lowered recommendation shares mat buy neutral opinion released june 19. jefferies analysts bumped rating mattel inc. nasdaq mat stock underperform hold separate flash note issued investors april 11. analysts jefferies lowered stock underperform call previous hold recommendation research note dated back february 26 .
2,they sell,analysts rate stock buy strong buy others rated sell .
3,they sell,3 analysts rated mattel inc. nasdaq mat buy strong buy 1 advised investors desist purchasing stock sell already company stock .
4,they buy,decline mean best stock buy right shares seem active trading volume day reported 4844320 contracts far session .
5,they buy,average daily trading volumes 4027530 shares days cover increased 19.17602 days .
6,they buy,analysts ubs lowered recommendation shares mat buy neutral opinion released june 19. jefferies analysts bumped rating mattel inc. nasdaq mat stock underperform hold separate flash note issued investors april 11. analysts jefferies lowered stock underperform call previous hold recommendation research note dated back february 26 .
7,they sell,analysts rate stock buy strong buy others rated sell .
8,they sell,3 analysts rated mattel inc. nasdaq mat buy strong buy 1 advised investors desist purchasing stock sell already company stock .
9,they sell,15.99 million apha shares currently sold short represent healthy 6.9 stock available float 3.5 times average daily pace trading .
10,they sell,"due peak open interest 12,540 contracts april 12 put trade-alert points mostly sell-to-open activity back late november mattel shares trading near 12.90 ."
11,they buy,international securities exchange ise chicago board options exchange cboe nasdaq omx phlx phlx lvs 10-day put/call volume ratio 1.01 ranks 71st annual percentile meaning puts bought open calls quicker-than-usual clip .
12,they sell,volume gives investor idea price action security whether buy sell security .
