,0,1
0,Market Cap (intraday) 5,5.99B
1,Enterprise Value 3,8.3B
2,Trailing P/E ,10.64
3,Forward P/E 1,8.01
4,PEG Ratio (5 yr expected) 1,1.22
5,Price/Sales (ttm),1.18
6,Price/Book (mrq),2.60
7,Enterprise Value/Revenue 3,1.63
8,Enterprise Value/EBITDA 6,7.33
,0,1
0,Fiscal Year Ends ,"Mar 31, 2018"
1,Most Recent Quarter (mrq),"Dec 29, 2018"
,0,1
0,Profit Margin ,11.19%
1,Operating Margin (ttm),17.99%
,0,1
0,Return on Assets (ttm),11.14%
1,Return on Equity (ttm),26.09%
,0,1
0,Revenue (ttm),5.07B
1,Revenue Per Share (ttm),33.88
2,Quarterly Revenue Growth (yoy),-0.10%
3,Gross Profit (ttm),2.86B
4,EBITDA ,1.13B
5,Net Income Avi to Common (ttm),567.7M
6,Diluted EPS (ttm),3.73
7,Quarterly Earnings Growth (yoy),-9.00%
,0,1
0,Total Cash (mrq),264.5M
1,Total Cash Per Share (mrq),1.75
2,Total Debt (mrq),2.53B
3,Total Debt/Equity (mrq),111.78
4,Current Ratio (mrq),2.48
5,Book Value Per Share (mrq),15.26
,0,1
0,Operating Cash Flow (ttm),964.9M
1,Levered Free Cash Flow (ttm),-1.3B
,0,1
0,Beta (3Y Monthly) ,0.96
1,52-Week Change 3,-39.66%
2,S&P500 52-Week Change 3,4.80%
3,52 Week High 3,75.96
4,52 Week Low 3,35.68
5,50-Day Moving Average 3,44.93
6,200-Day Moving Average 3,43.89
,0,1
0,Avg Vol (3 month) 3,2.54M
1,Avg Vol (10 day) 3,2.19M
2,Shares Outstanding 5,150.71M
3,Float ,135.74M
4,% Held by Insiders 1,4.61%
5,% Held by Institutions 1,92.13%
6,"Shares Short (Apr 30, 2019) 4",5.83M
7,"Short Ratio (Apr 30, 2019) 4",2.38
8,"Short % of Float (Apr 30, 2019) 4",4.57%
9,"Short % of Shares Outstanding (Apr 30, 2019) 4",3.87%
10,"Shares Short (prior month Mar 29, 2019) 4",6.37M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
