,0,1
0,Market Cap (intraday) 5,8.9B
1,Enterprise Value 3,9.99B
2,Trailing P/E ,13.48
3,Forward P/E 1,12.22
4,PEG Ratio (5 yr expected) 1,1.61
5,Price/Sales (ttm),2.19
6,Price/Book (mrq),2.87
7,Enterprise Value/Revenue 3,2.45
8,Enterprise Value/EBITDA 6,9.65
,0,1
0,Fiscal Year Ends ,"Dec 29, 2018"
1,Most Recent Quarter (mrq),"Dec 29, 2018"
,0,1
0,Profit Margin ,16.70%
1,Operating Margin (ttm),23.47%
,0,1
0,Return on Assets (ttm),11.24%
1,Return on Equity (ttm),22.86%
,0,1
0,Revenue (ttm),4.07B
1,Revenue Per Share (ttm),72.30
2,Quarterly Revenue Growth (yoy),-1.80%
3,Gross Profit (ttm),2.1B
4,EBITDA ,1.04B
5,Net Income Avi to Common (ttm),679.9M
6,Diluted EPS (ttm),11.87
7,Quarterly Earnings Growth (yoy),35.10%
,0,1
0,Total Cash (mrq),140.5M
1,Total Cash Per Share (mrq),2.53
2,Total Debt (mrq),1.15B
3,Total Debt/Equity (mrq),36.79
4,Current Ratio (mrq),2.33
5,Book Value Per Share (mrq),55.72
,0,1
0,Operating Cash Flow (ttm),764.5M
1,Levered Free Cash Flow (ttm),299.85M
,0,1
0,Beta (3Y Monthly) ,1.40
1,52-Week Change 3,10.87%
2,S&P500 52-Week Change 3,10.70%
3,52 Week High 3,189.46
4,52 Week Low 3,135.29
5,50-Day Moving Average 3,158.29
6,200-Day Moving Average 3,159.91
,0,1
0,Avg Vol (3 month) 3,638.8k
1,Avg Vol (10 day) 3,492.02k
2,Shares Outstanding 5,55.62M
3,Float ,54.94M
4,% Held by Insiders 1,1.23%
5,% Held by Institutions 1,101.01%
6,"Shares Short (Mar 15, 2019) 4",8.82M
7,"Short Ratio (Mar 15, 2019) 4",15.3
8,"Short % of Float (Mar 15, 2019) 4",18.03%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",15.87%
10,"Shares Short (prior month Feb 15, 2019) 4",8.06M
,0,1
0,Forward Annual Dividend Rate 4,3.8
1,Forward Annual Dividend Yield 4,2.39%
2,Trailing Annual Dividend Rate 3,3.41
3,Trailing Annual Dividend Yield 3,2.12%
4,5 Year Average Dividend Yield 4,1.62
5,Payout Ratio 4,28.73%
6,Dividend Date 3,"Mar 11, 2019"
7,Ex-Dividend Date 4,"Feb 22, 2019"
8,Last Split Factor (new per old) 2,2/3
9,Last Split Date 3,"Sep 11, 1996"
