,0,1,2,3,4
0,Revenue,12/31/2017,12/31/2016,12/31/2015,12/31/2014
1,Total Revenue,"26,779,631.018","19,228,439.814","10,897,568.061","7,346,918.369"
2,Cost of Revenue,"4,678,209.103","4,729,750.192","3,043,439.819","2,100,606.413"
3,Gross Profit,"22,101,421.915","14,498,689.622","7,854,128.242","5,246,311.956"
4,Operating Expenses,,,,
5,Research Development,"8,259,232.508","7,687,421.506","3,296,692.936","2,321,348.753"
6,Selling General and Administrative,"10,916,018.863","8,379,746.602","4,176,392.361","3,075,760.347"
7,Non Recurring,-,-,-,-
8,Others,-,-,-,-
9,Total Operating Expenses,"23,853,460.474","20,796,918.3","10,516,525.116","7,497,715.513"
10,Operating Income or Loss,"2,926,170.544","-1,568,478.486","381,042.945","-150,797.144"
11,Income from Continuing Operations,,,,
12,Total Other Income/Expenses Net,"515,208.076","410,256.664","2,488,540.725","373,240.645"
13,Earnings Before Interest and Taxes,"2,926,170.544","-1,568,478.486","381,042.945","-150,797.144"
14,Interest Expense,"-1,286,284.01","-731,922.838","-302,425.829","-162,354.675"
15,Income Before Tax,"3,441,378.62","-1,158,221.822","2,869,583.67","222,443.501"
16,Income Tax Expense,"1,280,523.34","478,009.033","470,188.423","130,821.156"
17,Minority Interest,"1,779,215.851","3,983,917.792","19,134,198.247","848,548.293"
18,Net Income From Continuing Ops,"2,160,855.28","-1,636,230.855","2,399,395.247","91,622.345"
19,Non-recurring Events,,,,
20,Discontinued Operations,-,-,-,-
21,Extraordinary Items,-,-,-,-
22,Effect Of Accounting Changes,-,-,-,-
23,Other Items,-,-,-,-
24,Net Income,,,,
25,Net Income,"2,142,011.537","-1,430,703.195","2,507,655.884","242,739.781"
26,Preferred Stock And Other Adjustments,-,-,-,-
27,Net Income Applicable To Common Shares,"2,142,011.537","-1,430,703.195","2,507,655.884","242,739.781"
