,0,1
0,Market Cap (intraday) 5,21.57B
1,Enterprise Value 3,30.75B
2,Trailing P/E ,15.35
3,Forward P/E 1,9.84
4,PEG Ratio (5 yr expected) 1,0.61
5,Price/Sales (ttm),1.51
6,Price/Book (mrq),9.98
7,Enterprise Value/Revenue 3,2.15
8,Enterprise Value/EBITDA 6,9.88
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,10.21%
1,Operating Margin (ttm),20.17%
,0,1
0,Return on Assets (ttm),8.39%
1,Return on Equity (ttm),57.11%
,0,1
0,Revenue (ttm),14.32B
1,Revenue Per Share (ttm),36.95
2,Quarterly Revenue Growth (yoy),6.40%
3,Gross Profit (ttm),5.25B
4,EBITDA ,3.11B
5,Net Income Avi to Common (ttm),1.37B
6,Diluted EPS (ttm),3.73
7,Quarterly Earnings Growth (yoy),589.70%
,0,1
0,Total Cash (mrq),252M
1,Total Cash Per Share (mrq),0.67
2,Total Debt (mrq),9.85B
3,Total Debt/Equity (mrq),454.55
4,Current Ratio (mrq),1.60
5,Book Value Per Share (mrq),5.75
,0,1
0,Operating Cash Flow (ttm),992M
1,Levered Free Cash Flow (ttm),1.91B
,0,1
0,Beta (3Y Monthly) ,0.80
1,52-Week Change 3,0.09%
2,S&P500 52-Week Change 3,4.00%
3,52 Week High 3,61.59
4,52 Week Low 3,47.54
5,50-Day Moving Average 3,55.81
6,200-Day Moving Average 3,54.12
,0,1
0,Avg Vol (3 month) 3,3.51M
1,Avg Vol (10 day) 3,3.24M
2,Shares Outstanding 5,338.52M
3,Float ,334.57M
4,% Held by Insiders 1,6.95%
5,% Held by Institutions 1,0.00%
6,"Shares Short (Oct 15, 2018) 4",8.54M
7,"Short Ratio (Oct 15, 2018) 4",2.35
8,"Short % of Float (Oct 15, 2018) 4",N/A
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",2.27%
10,"Shares Short (prior month Sep 14, 2018) 4",9.9M
,0,1
0,Forward Annual Dividend Rate 4,0.72
1,Forward Annual Dividend Yield 4,1.28%
2,Trailing Annual Dividend Rate 3,0.72
3,Trailing Annual Dividend Yield 3,1.28%
4,5 Year Average Dividend Yield 4,1.09
5,Payout Ratio 4,20.34%
6,Dividend Date 3,"Oct 1, 2018"
7,Ex-Dividend Date 4,"Sep 7, 2018"
8,Last Split Factor (new per old) 2,1/1
9,Last Split Date 3,"Nov 17, 2017"
