,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,12.0,11.0,18.0,18.0
1,Avg. Estimate,1.35,1.31,5.48,5.74
2,Low Estimate,1.19,1.24,5.41,5.42
3,High Estimate,1.42,1.4,5.56,6.06
4,Year Ago EPS,1.05,1.14,4.28,5.48
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,11,9,16,16
1,Avg. Estimate,6.05B,6.32B,24.4B,24.72B
2,Low Estimate,5.89B,6.21B,24B,23.27B
3,High Estimate,6.21B,6.48B,24.57B,25.2B
4,Year Ago Sales,5.66B,6.16B,22.87B,24.4B
5,Sales Growth (year/est),6.90%,2.60%,6.70%,1.30%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,1.03,1.07,1.13,1.3
1,EPS Actual,1.05,1.14,1.34,1.5
2,Difference,0.02,0.07,0.21,0.2
3,Surprise %,1.90%,6.50%,18.60%,15.40%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,1.35,1.31,5.48,5.74
1,7 Days Ago,1.36,1.31,5.48,5.75
2,30 Days Ago,1.35,1.31,5.47,5.74
3,60 Days Ago,1.36,1.3,5.47,5.74
4,90 Days Ago,1.35,1.3,5.47,5.74
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,1,1,1
1,Up Last 30 Days,5,1,4,4
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,N/A,N/A,N/A
,Growth Estimates,LLY,Industry,Sector,S&P 500
0,Current Qtr.,28.60%,N/A,N/A,0.48
1,Next Qtr.,14.90%,N/A,N/A,0.40
2,Current Year,28.00%,N/A,N/A,0.21
3,Next Year,4.70%,N/A,N/A,0.10
4,Next 5 Years (per annum),11.95%,N/A,N/A,0.11
5,Past 5 Years (per annum),8.83%,N/A,N/A,N/A
