,0,1
0,Market Cap (intraday) 5,233.33B
1,Enterprise Value 3,417.02B
2,Trailing P/E ,11.24
3,Forward P/E 1,8.80
4,PEG Ratio (5 yr expected) 1,3.16
5,Price/Sales (ttm),1.37
6,Price/Book (mrq),1.27
7,Enterprise Value/Revenue 3,2.44
8,Enterprise Value/EBITDA 6,7.32
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,11.34%
1,Operating Margin (ttm),18.52%
,0,1
0,Return on Assets (ttm),4.05%
1,Return on Equity (ttm),11.88%
,0,1
0,Revenue (ttm),170.76B
1,Revenue Per Share (ttm),25.19
2,Quarterly Revenue Growth (yoy),15.20%
3,Gross Profit (ttm),91.34B
4,EBITDA ,56.96B
5,Net Income Avi to Common (ttm),19.37B
6,Diluted EPS (ttm),2.85
7,Quarterly Earnings Growth (yoy),-74.50%
,0,1
0,Total Cash (mrq),5.21B
1,Total Cash Per Share (mrq),0.71
2,Total Debt (mrq),179.11B
3,Total Debt/Equity (mrq),92.38
4,Current Ratio (mrq),0.80
5,Book Value Per Share (mrq),25.28
,0,1
0,Operating Cash Flow (ttm),43.6B
1,Levered Free Cash Flow (ttm),19.79B
,0,1
0,Beta (3Y Monthly) ,0.82
1,52-Week Change 3,-8.43%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,35.33
4,52 Week Low 3,26.80
5,50-Day Moving Average 3,31.18
6,200-Day Moving Average 3,30.75
,0,1
0,Avg Vol (3 month) 3,30.36M
1,Avg Vol (10 day) 3,22.97M
2,Shares Outstanding 5,7.28B
3,Float ,7.28B
4,% Held by Insiders 1,0.07%
5,% Held by Institutions 1,55.44%
6,"Shares Short (Mar 29, 2019) 4",85.02M
7,"Short Ratio (Mar 29, 2019) 4",2.93
8,"Short % of Float (Mar 29, 2019) 4",1.17%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",1.17%
10,"Shares Short (prior month Feb 28, 2019) 4",81.72M
,0,1
0,Forward Annual Dividend Rate 4,2.04
1,Forward Annual Dividend Yield 4,6.51%
2,Trailing Annual Dividend Rate 3,2.01
3,Trailing Annual Dividend Yield 3,6.29%
4,5 Year Average Dividend Yield 4,5.39
5,Payout Ratio 4,70.53%
6,Dividend Date 3,"May 1, 2019"
7,Ex-Dividend Date 4,"Apr 9, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Mar 20, 1998"
