,0,1
0,Market Cap (intraday) 5,26.92B
1,Enterprise Value 3,34.29B
2,Trailing P/E ,14.04
3,Forward P/E 1,13.25
4,PEG Ratio (5 yr expected) 1,-1.58
5,Price/Sales (ttm),0.42
6,Price/Book (mrq),1.44
7,Enterprise Value/Revenue 3,0.54
8,Enterprise Value/EBITDA 6,12.55
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,3.05%
1,Operating Margin (ttm),2.81%
,0,1
0,Return on Assets (ttm),2.92%
1,Return on Equity (ttm),10.77%
,0,1
0,Revenue (ttm),63.49B
1,Revenue Per Share (ttm),112.57
2,Quarterly Revenue Growth (yoy),14.20%
3,Gross Profit (ttm),3.51B
4,EBITDA ,2.73B
5,Net Income Avi to Common (ttm),1.94B
6,Diluted EPS (ttm),3.42
7,Quarterly Earnings Growth (yoy),105.10%
,0,1
0,Total Cash (mrq),851M
1,Total Cash Per Share (mrq),1.52
2,Total Debt (mrq),7.62B
3,Total Debt/Equity (mrq),40.62
4,Current Ratio (mrq),1.59
5,Book Value Per Share (mrq),33.47
,0,1
0,Operating Cash Flow (ttm),1.11B
1,Levered Free Cash Flow (ttm),267.5M
,0,1
0,Beta (3Y Monthly) ,0.72
1,52-Week Change 3,22.23%
2,S&P500 52-Week Change 3,5.09%
3,52 Week High 3,52.07
4,52 Week Low 3,38.59
5,50-Day Moving Average 3,49.34
6,200-Day Moving Average 3,47.59
,0,1
0,Avg Vol (3 month) 3,3.26M
1,Avg Vol (10 day) 3,4.07M
2,Shares Outstanding 5,559.74M
3,Float ,546.33M
4,% Held by Insiders 1,0.29%
5,% Held by Institutions 1,78.62%
6,"Shares Short (Oct 15, 2018) 4",9.53M
7,"Short Ratio (Oct 15, 2018) 4",3.13
8,"Short % of Float (Oct 15, 2018) 4",1.91%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",1.70%
10,"Shares Short (prior month Sep 14, 2018) 4",9.05M
,0,1
0,Forward Annual Dividend Rate 4,1.34
1,Forward Annual Dividend Yield 4,2.79%
2,Trailing Annual Dividend Rate 3,1.31
3,Trailing Annual Dividend Yield 3,2.73%
4,5 Year Average Dividend Yield 4,2.53
5,Payout Ratio 4,38.30%
6,Dividend Date 3,"Sep 6, 2018"
7,Ex-Dividend Date 4,"Aug 15, 2018"
8,Last Split Factor (new per old) 2,105/100
9,Last Split Date 3,"Aug 30, 2001"
