,assoc,values
0,they buy,tavio capital llc acquired new stake unitedhealth group inc nyse unh 2nd quarter according recent filing securities exchange commission sec .
1,they buy,"firm acquired 42,435 shares healthcare conglomerate stock valued approximately 10,411,000 ."
2,they buy,unitedhealth group makes 3.5 tavio capital llc portfolio making stock 11th largest holding .
3,they buy,several hedge funds institutional investors also recently made changes positions company .
4,they buy,bb securities llc grew holdings shares unitedhealth group 2.6 second quarter .
5,they buy,"bb securities llc owns 228,225 shares healthcare conglomerate stock worth 55,991,000 purchasing additional 5,721 shares last quarter ."
6,they buy,flinton capital management llc grew holdings shares unitedhealth group 19.4 second quarter .
7,they buy,"flinton capital management llc owns 218,568 shares healthcare conglomerate stock worth 53,624,000 buying additional 35,532 shares last quarter ."
8,they buy,twin capital management inc. grew holdings shares unitedhealth group 0.6 second quarter .
9,they buy,"twin capital management inc. owns 108,070 shares healthcare conglomerate stock worth 26,514,000 buying additional 660 shares last quarter ."
10,they buy,glen harbor capital management llc grew holdings shares unitedhealth group 19.4 second quarter .
11,they buy,"glen harbor capital management llc owns 124,896 shares healthcare conglomerate stock worth 30,642,000 buying additional 20,304 shares last quarter ."
12,they buy,finally oppenheimerfunds inc. grew holdings shares unitedhealth group 6.2 second quarter .
13,they buy,"oppenheimerfunds inc. owns 3,962,318 shares healthcare conglomerate stock worth 972,115,000 buying additional 231,202 shares last quarter ."
14,they buy,institutional investors hedge funds 85.35 company stock .
15,they buy,unh topic number research reports .
16,they buy,jefferies financial group raised price target unitedhealth group 270.00 311.00 gave stock buy rating report wednesday october 3rd .
17,they buy,morgan stanley raised price target unitedhealth group 278.00 305.00 gave stock overweight rating report wednesday september 5th .
18,they buy,zacks investment research lowered unitedhealth group buy rating hold rating report tuesday september 18th .
19,they buy,valuengine upgraded shares unitedhealth group hold rating buy rating research report tuesday october 2nd .
20,they buy,finally cantor fitzgerald restated buy rating issued 300.00 price objective shares unitedhealth group research report thursday july 5th .
21,they buy,one research analyst rated stock hold rating twenty-two given buy rating one assigned strong buy rating company stock .
22,they buy,stock presently consensus rating buy consensus price target 279.26 .
23,they buy,unitedhealth group nyse unh last posted quarterly earnings results tuesday july 17th .
