,0,1
0,Market Cap (intraday) 5,27.17B
1,Enterprise Value 3,35.63B
2,Trailing P/E ,16.47
3,Forward P/E 1,14.75
4,PEG Ratio (5 yr expected) 1,0.80
5,Price/Sales (ttm),1.13
6,Price/Book (mrq),2.85
7,Enterprise Value/Revenue 3,1.49
8,Enterprise Value/EBITDA 6,8.21
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,6.90%
1,Operating Margin (ttm),11.39%
,0,1
0,Return on Assets (ttm),6.69%
1,Return on Equity (ttm),18.52%
,0,1
0,Revenue (ttm),24B
1,Revenue Per Share (ttm),27.42
2,Quarterly Revenue Growth (yoy),-0.10%
3,Gross Profit (ttm),2.99B
4,EBITDA ,4.34B
5,Net Income Avi to Common (ttm),1.66B
6,Diluted EPS (ttm),1.89
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),2.01B
1,Total Cash Per Share (mrq),2.3
2,Total Debt (mrq),10.46B
3,Total Debt/Equity (mrq),109.57
4,Current Ratio (mrq),2.32
5,Book Value Per Share (mrq),10.93
,0,1
0,Operating Cash Flow (ttm),3.16B
1,Levered Free Cash Flow (ttm),900.75M
,0,1
0,Beta (3Y Monthly) ,1.37
1,52-Week Change 3,-39.31%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,54.91
4,52 Week Low 3,24.70
5,50-Day Moving Average 3,29.71
6,200-Day Moving Average 3,31.75
,0,1
0,Avg Vol (3 month) 3,9.25M
1,Avg Vol (10 day) 3,7.62M
2,Shares Outstanding 5,872.76M
3,Float ,869.77M
4,% Held by Insiders 1,0.29%
5,% Held by Institutions 1,82.39%
6,"Shares Short (Mar 29, 2019) 4",18.77M
7,"Short Ratio (Mar 29, 2019) 4",1.78
8,"Short % of Float (Mar 29, 2019) 4",2.15%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",2.15%
10,"Shares Short (prior month Feb 28, 2019) 4",18.61M
,0,1
0,Forward Annual Dividend Rate 4,0.72
1,Forward Annual Dividend Yield 4,2.46%
2,Trailing Annual Dividend Rate 3,0.72
3,Trailing Annual Dividend Yield 3,2.28%
4,5 Year Average Dividend Yield 4,1.63
5,Payout Ratio 4,38.10%
6,Dividend Date 3,"Mar 27, 2019"
7,Ex-Dividend Date 4,"Mar 5, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Jul 17, 2006"
