,0,1
0,Market Cap (intraday) 5,9.39B
1,Enterprise Value 3,8.96B
2,Trailing P/E ,21.67
3,Forward P/E 1,18.82
4,PEG Ratio (5 yr expected) 1,2.21
5,Price/Sales (ttm),2.94
6,Price/Book (mrq),5.48
7,Enterprise Value/Revenue 3,2.81
8,Enterprise Value/EBITDA 6,14.13
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,13.93%
1,Operating Margin (ttm),17.64%
,0,1
0,Return on Assets (ttm),11.21%
1,Return on Equity (ttm),26.42%
,0,1
0,Revenue (ttm),3.19B
1,Revenue Per Share (ttm),18.69
2,Quarterly Revenue Growth (yoy),5.70%
3,Gross Profit (ttm),1.31B
4,EBITDA ,634.3M
5,Net Income Avi to Common (ttm),444.2M
6,Diluted EPS (ttm),2.58
7,Quarterly Earnings Growth (yoy),456.40%
,0,1
0,Total Cash (mrq),645M
1,Total Cash Per Share (mrq),3.84
2,Total Debt (mrq),221.4M
3,Total Debt/Equity (mrq),12.90
4,Current Ratio (mrq),2.09
5,Book Value Per Share (mrq),10.21
,0,1
0,Operating Cash Flow (ttm),448.9M
1,Levered Free Cash Flow (ttm),295.45M
,0,1
0,Beta (3Y Monthly) ,1.39
1,52-Week Change 3,-9.80%
2,S&P500 52-Week Change 3,10.50%
3,52 Week High 3,65.57
4,52 Week Low 3,40.34
5,50-Day Moving Average 3,53.77
6,200-Day Moving Average 3,48.64
,0,1
0,Avg Vol (3 month) 3,1.35M
1,Avg Vol (10 day) 3,824.17k
2,Shares Outstanding 5,141.8M
3,Float ,138.71M
4,% Held by Insiders 1,0.88%
5,% Held by Institutions 1,98.66%
6,"Shares Short (Apr 15, 2019) 4",4.92M
7,"Short Ratio (Apr 15, 2019) 4",4.31
8,"Short % of Float (Apr 15, 2019) 4",3.95%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",2.93%
10,"Shares Short (prior month Mar 15, 2019) 4",5.26M
,0,1
0,Forward Annual Dividend Rate 4,0.88
1,Forward Annual Dividend Yield 4,1.65%
2,Trailing Annual Dividend Rate 3,0.76
3,Trailing Annual Dividend Yield 3,1.37%
4,5 Year Average Dividend Yield 4,1.09
5,Payout Ratio 4,29.46%
6,Dividend Date 3,"May 15, 2019"
7,Ex-Dividend Date 4,"Apr 29, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Oct 6, 2016"
