,0,1
0,Market Cap (intraday) 5,108.42B
1,Enterprise Value 3,109.24B
2,Trailing P/E ,20.65
3,Forward P/E 1,20.02
4,PEG Ratio (5 yr expected) 1,2.79
5,Price/Sales (ttm),6.87
6,Price/Book (mrq),12.14
7,Enterprise Value/Revenue 3,6.92
8,Enterprise Value/EBITDA 6,14.51
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,35.35%
1,Operating Margin (ttm),41.97%
,0,1
0,Return on Assets (ttm),23.81%
1,Return on Equity (ttm),57.73%
,0,1
0,Revenue (ttm),15.78B
1,Revenue Per Share (ttm),16.27
2,Quarterly Revenue Growth (yoy),-0.90%
3,Gross Profit (ttm),10.28B
4,EBITDA ,7.53B
5,Net Income Avi to Common (ttm),5.54B
6,Diluted EPS (ttm),5.59
7,Quarterly Earnings Growth (yoy),260.20%
,0,1
0,Total Cash (mrq),4.23B
1,Total Cash Per Share (mrq),4.51
2,Total Debt (mrq),5.07B
3,Total Debt/Equity (mrq),56.35
4,Current Ratio (mrq),3.27
5,Book Value Per Share (mrq),9.52
,0,1
0,Operating Cash Flow (ttm),7.19B
1,Levered Free Cash Flow (ttm),4.48B
,0,1
0,Beta (3Y Monthly) ,1.12
1,52-Week Change 3,17.85%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,118.48
4,52 Week Low 3,87.70
5,50-Day Moving Average 3,110.24
6,200-Day Moving Average 3,101.45
,0,1
0,Avg Vol (3 month) 3,5.46M
1,Avg Vol (10 day) 3,4.42M
2,Shares Outstanding 5,938.62M
3,Float ,936.22M
4,% Held by Insiders 1,0.29%
5,% Held by Institutions 1,88.04%
6,"Shares Short (Mar 29, 2019) 4",17.35M
7,"Short Ratio (Mar 29, 2019) 4",3.63
8,"Short % of Float (Mar 29, 2019) 4",1.85%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",1.85%
10,"Shares Short (prior month Feb 28, 2019) 4",17.16M
,0,1
0,Forward Annual Dividend Rate 4,3.08
1,Forward Annual Dividend Yield 4,2.90%
2,Trailing Annual Dividend Rate 3,2.63
3,Trailing Annual Dividend Yield 3,2.28%
4,5 Year Average Dividend Yield 4,2.40
5,Payout Ratio 4,47.05%
6,Dividend Date 3,"Feb 11, 2019"
7,Ex-Dividend Date 4,"Jan 30, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"May 23, 2000"
