,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,13.0,12.0,15.0,15.0
1,Avg. Estimate,0.93,1.51,6.05,6.74
2,Low Estimate,0.88,1.4,5.9,6.45
3,High Estimate,0.96,1.65,6.18,7.5
4,Year Ago EPS,0.7,1.1,2.71,6.05
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,8,8,14,14
1,Avg. Estimate,1B,1.15B,4.64B,4.96B
2,Low Estimate,910.08M,1.11B,4.56B,4.83B
3,High Estimate,1.03B,1.19B,4.72B,5.12B
4,Year Ago Sales,646.2M,979.6M,2.88B,4.64B
5,Sales Growth (year/est),55.40%,17.40%,61.00%,6.90%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.63,1.05,1.61,1.72
1,EPS Actual,0.7,1.1,1.84,1.78
2,Difference,0.07,0.05,0.23,0.06
3,Surprise %,11.10%,4.80%,14.30%,3.50%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,0.93,1.51,6.05,6.74
1,7 Days Ago,0.93,1.51,6.05,6.74
2,30 Days Ago,0.94,1.54,6.09,6.8
3,60 Days Ago,0.93,1.54,6.08,6.82
4,90 Days Ago,1.1,1.42,6.05,6.81
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,1,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,FMC,Industry,Sector,S&P 500
0,Current Qtr.,32.90%,N/A,N/A,0.48
1,Next Qtr.,37.30%,N/A,N/A,0.40
2,Current Year,123.20%,N/A,N/A,0.21
3,Next Year,11.40%,N/A,N/A,0.10
4,Next 5 Years (per annum),27.80%,N/A,N/A,0.11
5,Past 5 Years (per annum),1.59%,N/A,N/A,N/A
