,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,30.0,19.0,30.0,31.0
1,Avg. Estimate,0.97,0.21,3.93,4.48
2,Low Estimate,0.87,-0.01,3.82,3.76
3,High Estimate,1.14,0.45,4.08,5.32
4,Year Ago EPS,1.31,0.15,4.42,3.93
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,28,17,32,31
1,Avg. Estimate,1.2B,804.66M,4.78B,5.15B
2,Low Estimate,1.11B,548.06M,4.57B,4.61B
3,High Estimate,1.29B,914M,4.94B,5.76B
4,Year Ago Sales,1.25B,749M,5.18B,4.78B
5,Sales Growth (year/est),-4.40%,7.40%,-7.60%,7.60%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.17,0.06,0.58,1.94
1,EPS Actual,1.31,0.15,0.88,1.93
2,Difference,0.14,0.09,0.3,-0.01
3,Surprise %,12.00%,150.00%,51.70%,-0.50%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.97,0.21,3.93,4.48
1,7 Days Ago,0.96,0.22,3.92,4.45
2,30 Days Ago,0.95,0.19,3.91,4.4
3,60 Days Ago,0.95,0.18,3.91,4.37
4,90 Days Ago,1.59,0.3,4.56,5.11
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,2,N/A,2,1
1,Up Last 30 Days,5,2,5,5
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,1,N/A,N/A
,Growth Estimates,EA,Industry,Sector,S&P 500
0,Current Qtr.,-26.00%,N/A,N/A,0.01
1,Next Qtr.,40.00%,N/A,N/A,0.05
2,Current Year,-11.10%,N/A,N/A,0.05
3,Next Year,14.00%,N/A,N/A,0.11
4,Next 5 Years (per annum),10.01%,N/A,N/A,0.10
5,Past 5 Years (per annum),11.95%,N/A,N/A,N/A
