,0,1
0,Market Cap (intraday) 5,12.14B
1,Enterprise Value 3,15.16B
2,Trailing P/E ,17.25
3,Forward P/E 1,14.70
4,PEG Ratio (5 yr expected) 1,1.16
5,Price/Sales (ttm),1.53
6,Price/Book (mrq),4.27
7,Enterprise Value/Revenue 3,1.91
8,Enterprise Value/EBITDA 6,10.73
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,9.40%
1,Operating Margin (ttm),12.84%
,0,1
0,Return on Assets (ttm),6.79%
1,Return on Equity (ttm),22.85%
,0,1
0,Revenue (ttm),7.95B
1,Revenue Per Share (ttm),51.45
2,Quarterly Revenue Growth (yoy),3.50%
3,Gross Profit (ttm),2.91B
4,EBITDA ,1.41B
5,Net Income Avi to Common (ttm),789.97M
6,Diluted EPS (ttm),4.76
7,Quarterly Earnings Growth (yoy),-14.70%
,0,1
0,Total Cash (mrq),242.81M
1,Total Cash Per Share (mrq),1.64
2,Total Debt (mrq),3.26B
3,Total Debt/Equity (mrq),114.75
4,Current Ratio (mrq),1.35
5,Book Value Per Share (mrq),19.23
,0,1
0,Operating Cash Flow (ttm),777.24M
1,Levered Free Cash Flow (ttm),922.49M
,0,1
0,Beta (3Y Monthly) ,1.39
1,52-Week Change 3,6.26%
2,S&P500 52-Week Change 3,6.68%
3,52 Week High 3,90.26
4,52 Week Low 3,70.11
5,50-Day Moving Average 3,86.97
6,200-Day Moving Average 3,79.96
,0,1
0,Avg Vol (3 month) 3,1.65M
1,Avg Vol (10 day) 3,1.71M
2,Shares Outstanding 5,147.7M
3,Float ,145.59M
4,% Held by Insiders 1,2.57%
5,% Held by Institutions 1,95.54%
6,"Shares Short (Sep 28, 2018) 4",4.39M
7,"Short Ratio (Sep 28, 2018) 4",2.66
8,"Short % of Float (Sep 28, 2018) 4",3.29%
9,"Short % of Shares Outstanding (Sep 28, 2018) 4",2.98%
10,"Shares Short (prior month Aug 31, 2018) 4",5.69M
,0,1
0,Forward Annual Dividend Rate 4,1.92
1,Forward Annual Dividend Yield 4,2.36%
2,Trailing Annual Dividend Rate 3,1.88
3,Trailing Annual Dividend Yield 3,2.31%
4,5 Year Average Dividend Yield 4,2.14
5,Payout Ratio 4,37.38%
6,Dividend Date 3,"Sep 17, 2018"
7,Ex-Dividend Date 4,"Aug 30, 2018"
8,Last Split Factor (new per old) 2,1238/1000
9,Last Split Date 3,"May 9, 2018"
