,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,23.0,23.0,28.0,28.0
1,Avg. Estimate,0.55,1.8,4.7,5.22
2,Low Estimate,0.52,1.73,4.64,5.05
3,High Estimate,0.58,1.85,4.76,5.41
4,Year Ago EPS,0.57,1.69,4.31,4.7
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,19,18,26,25
1,Avg. Estimate,1.81B,2.35B,8.43B,8.98B
2,Low Estimate,1.79B,2.33B,8.37B,8.8B
3,High Estimate,1.82B,2.37B,8.57B,9.26B
4,Year Ago Sales,1.68B,2.21B,7.91B,8.43B
5,Sales Growth (year/est),7.30%,6.30%,6.60%,6.50%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.57,1.61,0.87,1.09
1,EPS Actual,0.57,1.69,0.95,1.11
2,Difference,0,0.08,0.08,0.02
3,Surprise %,0.00%,5.00%,9.20%,1.80%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.55,1.8,4.7,5.22
1,7 Days Ago,0.55,1.8,4.7,5.22
2,30 Days Ago,0.55,1.8,4.7,5.22
3,60 Days Ago,0.55,1.8,4.7,5.21
4,90 Days Ago,0.63,1.84,4.71,5.24
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,3,1,3,1
1,Up Last 30 Days,4,2,3,3
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,TSCO,Industry,Sector,S&P 500
0,Current Qtr.,-3.50%,N/A,N/A,-0.02
1,Next Qtr.,6.50%,N/A,N/A,0.04
2,Current Year,9.00%,N/A,N/A,0.05
3,Next Year,11.10%,N/A,N/A,0.11
4,Next 5 Years (per annum),11.41%,N/A,N/A,0.10
5,Past 5 Years (per annum),12.20%,N/A,N/A,N/A
