,0,1
0,Market Cap (intraday) 5,253.76B
1,Enterprise Value 3,270.02B
2,Trailing P/E ,13.41
3,Forward P/E 1,10.15
4,PEG Ratio (5 yr expected) 1,1.26
5,Price/Sales (ttm),2.97
6,Price/Book (mrq),1.41
7,Enterprise Value/Revenue 3,3.16
8,Enterprise Value/EBITDA 6,N/A
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,24.58%
1,Operating Margin (ttm),36.55%
,0,1
0,Return on Assets (ttm),1.13%
1,Return on Equity (ttm),10.42%
,0,1
0,Revenue (ttm),85.5B
1,Revenue Per Share (ttm),17.44
2,Quarterly Revenue Growth (yoy),-2.70%
3,Gross Profit (ttm),85.86B
4,EBITDA ,N/A
5,Net Income Avi to Common (ttm),19.4B
6,Diluted EPS (ttm),3.93
7,Quarterly Earnings Growth (yoy),-11.40%
,0,1
0,Total Cash (mrq),343.31B
1,Total Cash Per Share (mrq),71.28
2,Total Debt (mrq),332.29B
3,Total Debt/Equity (mrq),N/A
4,Current Ratio (mrq),N/A
5,Book Value Per Share (mrq),37.43
,0,1
0,Operating Cash Flow (ttm),24.29B
1,Levered Free Cash Flow (ttm),N/A
,0,1
0,Beta ,1.31
1,52-Week Change 3,-6.21%
2,S&P500 52-Week Change 3,15.34%
3,52 Week High 3,66.31
4,52 Week Low 3,50.26
5,50-Day Moving Average 3,56.62
6,200-Day Moving Average 3,55.12
,0,1
0,Avg Vol (3 month) 3,18.87M
1,Avg Vol (10 day) 3,18.59M
2,Shares Outstanding 5,4.82B
3,Float ,4.33B
4,% Held by Insiders 1,77.80%
5,% Held by Institutions 1,0.00%
6,"Shares Short (Sep 14, 2018) 4",29.73M
7,"Short Ratio (Sep 14, 2018) 4",1.6
8,"Short % of Float (Sep 14, 2018) 4",0.61%
9,"Short % of Shares Outstanding (Sep 14, 2018) 4",0.62%
10,"Shares Short (prior month Aug 15, 2018) 4",27.44M
,0,1
0,Forward Annual Dividend Rate 4,1.72
1,Forward Annual Dividend Yield 4,3.24%
2,Trailing Annual Dividend Rate 3,1.56
3,Trailing Annual Dividend Yield 3,2.99%
4,5 Year Average Dividend Yield 4,2.72
5,Payout Ratio 4,39.69%
6,Dividend Date 3,"Sep 1, 2018"
7,Ex-Dividend Date 4,"Aug 9, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Aug 14, 2006"
