,0,1
0,Market Cap (intraday) 5,89.01B
1,Enterprise Value 3,88.3B
2,Trailing P/E ,33.66
3,Forward P/E 1,18.61
4,PEG Ratio (5 yr expected) 1,1.25
5,Price/Sales (ttm),6.50
6,Price/Book (mrq),8.55
7,Enterprise Value/Revenue 3,6.44
8,Enterprise Value/EBITDA 6,16.16
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,20.07%
1,Operating Margin (ttm),36.93%
,0,1
0,Return on Assets (ttm),12.97%
1,Return on Equity (ttm),24.92%
,0,1
0,Revenue (ttm),13.7B
1,Revenue Per Share (ttm),282.44
2,Quarterly Revenue Growth (yoy),16.90%
3,Gross Profit (ttm),12.42B
4,EBITDA ,5.46B
5,Net Income Avi to Common (ttm),2.75B
6,Diluted EPS (ttm),55.70
7,Quarterly Earnings Growth (yoy),35.70%
,0,1
0,Total Cash (mrq),7.33B
1,Total Cash Per Share (mrq),154.46
2,Total Debt (mrq),8.76B
3,Total Debt/Equity (mrq),83.67
4,Current Ratio (mrq),1.92
5,Book Value Per Share (mrq),219.26
,0,1
0,Operating Cash Flow (ttm),5.35B
1,Levered Free Cash Flow (ttm),4.01B
,0,1
0,Beta (3Y Monthly) ,0.99
1,52-Week Change 3,-0.36%
2,S&P500 52-Week Change 3,5.76%
3,52 Week High 3,"2,228.99"
4,52 Week Low 3,"1,630.56"
5,50-Day Moving Average 3,"1,878.80"
6,200-Day Moving Average 3,"2,001.11"
,0,1
0,Avg Vol (3 month) 3,457.19k
1,Avg Vol (10 day) 3,437.54k
2,Shares Outstanding 5,47.47M
3,Float ,47.36M
4,% Held by Insiders 1,0.29%
5,% Held by Institutions 1,94.87%
6,"Shares Short (Oct 15, 2018) 4",1.11M
7,"Short Ratio (Oct 15, 2018) 4",2.71
8,"Short % of Float (Oct 15, 2018) 4",2.61%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",2.34%
10,"Shares Short (prior month Sep 14, 2018) 4",1.32M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,1/6
9,Last Split Date 3,"Jun 16, 2003"
