,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,4.0,4.0,4.0,4.0
1,Avg. Estimate,1.31,-0.06,2.95,4.46
2,Low Estimate,0.25,-0.79,2.64,2.94
3,High Estimate,2.43,0.28,3.73,5.56
4,Year Ago EPS,0.61,0.25,0.87,2.95
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,3,3,4,4
1,Avg. Estimate,3.18B,1.86B,9.93B,9.58B
2,Low Estimate,2.84B,1.6B,9.24B,8.85B
3,High Estimate,3.74B,2.09B,10.68B,10.39B
4,Year Ago Sales,3.05B,2.5B,10.63B,9.93B
5,Sales Growth (year/est),4.30%,-25.30%,-6.60%,-3.50%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.94,0.26,0.14,0.79
1,EPS Actual,0.61,0.25,0.87,0.19
2,Difference,-0.33,-0.01,0.73,-0.6
3,Surprise %,-35.10%,-3.80%,521.40%,-75.90%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,1.31,-0.06,2.95,4.46
1,7 Days Ago,1.31,-0.06,2.95,4.46
2,30 Days Ago,1.5,0.28,3.33,3.62
3,60 Days Ago,1.54,0.38,3.47,3.65
4,90 Days Ago,1.54,0.38,3.47,3.65
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,NRG,Industry,Sector,S&P 500
0,Current Qtr.,114.80%,N/A,N/A,0.48
1,Next Qtr.,-124.00%,N/A,N/A,0.40
2,Current Year,239.10%,N/A,N/A,0.21
3,Next Year,51.20%,N/A,N/A,0.10
4,Next 5 Years (per annum),78.07%,N/A,N/A,0.11
5,Past 5 Years (per annum),-7.81%,N/A,N/A,N/A
