,0,1
0,Market Cap (intraday) 5,11.62B
1,Enterprise Value 3,28.28B
2,Trailing P/E ,N/A
3,Forward P/E 1,8.61
4,PEG Ratio (5 yr expected) 1,0.17
5,Price/Sales (ttm),1.07
6,Price/Book (mrq),N/A
7,Enterprise Value/Revenue 3,2.60
8,Enterprise Value/EBITDA 6,10.33
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,-9.29%
1,Operating Margin (ttm),14.31%
,0,1
0,Return on Assets (ttm),4.04%
1,Return on Equity (ttm),-39.62%
,0,1
0,Revenue (ttm),10.89B
1,Revenue Per Share (ttm),34.46
2,Quarterly Revenue Growth (yoy),8.20%
3,Gross Profit (ttm),3.09B
4,EBITDA ,2.74B
5,Net Income Avi to Common (ttm),-973M
6,Diluted EPS (ttm),-3.20
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),999M
1,Total Cash Per Share (mrq),3.29
2,Total Debt (mrq),15.8B
3,Total Debt/Equity (mrq),738.13
4,Current Ratio (mrq),1.30
5,Book Value Per Share (mrq),-1.21
,0,1
0,Operating Cash Flow (ttm),1.84B
1,Levered Free Cash Flow (ttm),777.25M
,0,1
0,Beta (3Y Monthly) ,1.13
1,52-Week Change 3,36.41%
2,S&P500 52-Week Change 3,6.61%
3,52 Week High 3,38.62
4,52 Week Low 3,23.75
5,50-Day Moving Average 3,36.69
6,200-Day Moving Average 3,33.96
,0,1
0,Avg Vol (3 month) 3,3.62M
1,Avg Vol (10 day) 3,4.17M
2,Shares Outstanding 5,302.57M
3,Float ,302.44M
4,% Held by Insiders 1,0.68%
5,% Held by Institutions 1,95.27%
6,"Shares Short (Oct 15, 2018) 4",8.78M
7,"Short Ratio (Oct 15, 2018) 4",2.31
8,"Short % of Float (Oct 15, 2018) 4",3.11%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",2.89%
10,"Shares Short (prior month Sep 14, 2018) 4",9.53M
,0,1
0,Forward Annual Dividend Rate 4,0.12
1,Forward Annual Dividend Yield 4,0.32%
2,Trailing Annual Dividend Rate 3,0.12
3,Trailing Annual Dividend Yield 3,0.32%
4,5 Year Average Dividend Yield 4,1.84
5,Payout Ratio 4,N/A
6,Dividend Date 3,"Nov 15, 2018"
7,Ex-Dividend Date 4,"Oct 31, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Jun 1, 2007"
