,0,1
0,Market Cap (intraday) 5,13.5B
1,Enterprise Value 3,13.48B
2,Trailing P/E ,17.10
3,Forward P/E 1,9.59
4,PEG Ratio (5 yr expected) 1,1.11
5,Price/Sales (ttm),3.35
6,Price/Book (mrq),8.40
7,Enterprise Value/Revenue 3,3.34
8,Enterprise Value/EBITDA 6,8.43
,0,1
0,Fiscal Year Ends ,"Jun 30, 2018"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,19.87%
1,Operating Margin (ttm),38.08%
,0,1
0,Return on Assets (ttm),17.23%
1,Return on Equity (ttm),54.45%
,0,1
0,Revenue (ttm),4.04B
1,Revenue Per Share (ttm),25.82
2,Quarterly Revenue Growth (yoy),14.00%
3,Gross Profit (ttm),2.59B
4,EBITDA ,1.6B
5,Net Income Avi to Common (ttm),802.27M
6,Diluted EPS (ttm),5.10
7,Quarterly Earnings Growth (yoy),36.20%
,0,1
0,Total Cash (mrq),2.88B
1,Total Cash Per Share (mrq),18.45
2,Total Debt (mrq),2.24B
3,Total Debt/Equity (mrq),138.07
4,Current Ratio (mrq),3.73
5,Book Value Per Share (mrq),10.39
,0,1
0,Operating Cash Flow (ttm),1.23B
1,Levered Free Cash Flow (ttm),829.32M
,0,1
0,Beta (3Y Monthly) ,1.67
1,52-Week Change 3,-17.07%
2,S&P500 52-Week Change 3,5.16%
3,52 Week High 3,123.96
4,52 Week Low 3,85.89
5,50-Day Moving Average 3,98.17
6,200-Day Moving Average 3,107.02
,0,1
0,Avg Vol (3 month) 3,1.74M
1,Avg Vol (10 day) 3,1.94M
2,Shares Outstanding 5,154.84M
3,Float ,155.88M
4,% Held by Insiders 1,0.25%
5,% Held by Institutions 1,94.94%
6,"Shares Short (Oct 15, 2018) 4",5.52M
7,"Short Ratio (Oct 15, 2018) 4",2.98
8,"Short % of Float (Oct 15, 2018) 4",4.02%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",3.56%
10,"Shares Short (prior month Sep 14, 2018) 4",5.83M
,0,1
0,Forward Annual Dividend Rate 4,3
1,Forward Annual Dividend Yield 4,3.37%
2,Trailing Annual Dividend Rate 3,2.52
3,Trailing Annual Dividend Yield 3,2.83%
4,5 Year Average Dividend Yield 4,2.68
5,Payout Ratio 4,49.41%
6,Dividend Date 3,"Aug 31, 2018"
7,Ex-Dividend Date 4,"Aug 14, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Jan 19, 2000"
