,0,1
0,Market Cap (intraday) 5,69.02B
1,Enterprise Value 3,66.94B
2,Trailing P/E ,16.16
3,Forward P/E 1,15.50
4,PEG Ratio (5 yr expected) 1,1.09
5,Price/Sales (ttm),0.76
6,Price/Book (mrq),2.40
7,Enterprise Value/Revenue 3,0.74
8,Enterprise Value/EBITDA 6,11.00
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,4.79%
1,Operating Margin (ttm),6.08%
,0,1
0,Return on Assets (ttm),4.83%
1,Return on Equity (ttm),15.75%
,0,1
0,Revenue (ttm),90.58B
1,Revenue Per Share (ttm),351.23
2,Quarterly Revenue Growth (yoy),2.30%
3,Gross Profit (ttm),17.81B
4,EBITDA ,6.08B
5,Net Income Avi to Common (ttm),4.34B
6,Diluted EPS (ttm),16.43
7,Quarterly Earnings Growth (yoy),23.20%
,0,1
0,Total Cash (mrq),24.22B
1,Total Cash Per Share (mrq),93.18
2,Total Debt (mrq),19.91B
3,Total Debt/Equity (mrq),69.31
4,Current Ratio (mrq),1.52
5,Book Value Per Share (mrq),110.42
,0,1
0,Operating Cash Flow (ttm),3.86B
1,Levered Free Cash Flow (ttm),4.99B
,0,1
0,Beta (3Y Monthly) ,0.99
1,52-Week Change 3,25.96%
2,S&P500 52-Week Change 3,2.56%
3,52 Week High 3,283.06
4,52 Week Low 3,199.75
5,50-Day Moving Average 3,272.51
6,200-Day Moving Average 3,249.84
,0,1
0,Avg Vol (3 month) 3,1.12M
1,Avg Vol (10 day) 3,1.19M
2,Shares Outstanding 5,259.95M
3,Float ,259.66M
4,% Held by Insiders 1,0.17%
5,% Held by Institutions 1,90.31%
6,"Shares Short (Oct 15, 2018) 4",3.76M
7,"Short Ratio (Oct 15, 2018) 4",3.22
8,"Short % of Float (Oct 15, 2018) 4",1.40%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",1.45%
10,"Shares Short (prior month Sep 14, 2018) 4",3.29M
,0,1
0,Forward Annual Dividend Rate 4,3
1,Forward Annual Dividend Yield 4,1.14%
2,Trailing Annual Dividend Rate 3,2.90
3,Trailing Annual Dividend Yield 3,1.10%
4,5 Year Average Dividend Yield 4,1.50
5,Payout Ratio 4,17.65%
6,Dividend Date 3,"Sep 25, 2018"
7,Ex-Dividend Date 4,"Sep 7, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Jun 1, 2005"
