,0,1
0,Market Cap (intraday) 5,117.44B
1,Enterprise Value 3,128.46B
2,Trailing P/E ,28.15
3,Forward P/E 1,24.24
4,PEG Ratio (5 yr expected) 1,1.64
5,Price/Sales (ttm),9.89
6,Price/Book (mrq),13.35
7,Enterprise Value/Revenue 3,10.82
8,Enterprise Value/EBITDA 6,27.69
,0,1
0,Fiscal Year Ends ,"Jan 28, 2018"
1,Most Recent Quarter (mrq),"Jul 29, 2018"
,0,1
0,Profit Margin ,36.21%
1,Operating Margin (ttm),37.22%
,0,1
0,Return on Assets (ttm),24.79%
1,Return on Equity (ttm),58.25%
,0,1
0,Revenue (ttm),11.88B
1,Revenue Per Share (ttm),19.63
2,Quarterly Revenue Growth (yoy),40.00%
3,Gross Profit (ttm),5.82B
4,EBITDA ,4.64B
5,Net Income Avi to Common (ttm),4.3B
6,Diluted EPS (ttm),6.861
7,Quarterly Earnings Growth (yoy),88.90%
,0,1
0,Total Cash (mrq),7.94B
1,Total Cash Per Share (mrq),13.06
2,Total Debt (mrq),2B
3,Total Debt/Equity (mrq),22.75
4,Current Ratio (mrq),7.41
5,Book Value Per Share (mrq),14.47
,0,1
0,Operating Cash Flow (ttm),4.87B
1,Levered Free Cash Flow (ttm),2.52B
,0,1
0,Beta (3Y Monthly) ,2.74
1,52-Week Change 3,-3.27%
2,S&P500 52-Week Change 3,7.59%
3,52 Week High 3,292.760
4,52 Week Low 3,176.010
5,50-Day Moving Average 3,238.611
6,200-Day Moving Average 3,250.881
,0,1
0,Avg Vol (3 month) 3,12.26M
1,Avg Vol (10 day) 3,10.58M
2,Shares Outstanding 5,608M
3,Float ,583.14M
4,% Held by Insiders 1,4.26%
5,% Held by Institutions 1,69.14%
6,"Shares Short (Oct 31, 2018) 4",13.26M
7,"Short Ratio (Oct 31, 2018) 4",0.94
8,"Short % of Float (Oct 31, 2018) 4",2.29%
9,"Short % of Shares Outstanding (Oct 31, 2018) 4",2.18%
10,"Shares Short (prior month Sep 28, 2018) 4",11.6M
,0,1
0,Forward Annual Dividend Rate 4,0.6
1,Forward Annual Dividend Yield 4,0.29%
2,Trailing Annual Dividend Rate 3,0.59
3,Trailing Annual Dividend Yield 3,0.29%
4,5 Year Average Dividend Yield 4,1.02
5,Payout Ratio 4,8.61%
6,Dividend Date 3,"Sep 21, 2018"
7,Ex-Dividend Date 4,"Aug 29, 2018"
8,Last Split Factor (new per old) 2,3/2
9,Last Split Date 3,"Sep 11, 2007"
