,assoc,values
0,they buy,average analysts currently strong buy recommendation mean rating 4.63. comparison average recommendation month ago strong buy average rating 4.63. similarly average rating observed 2 months ago strong buy mean numerical rating 4.65 average rating observed 3 months ago strong buy mean numerical rating 4.63 .
1,they sell,"vp chief accounting officer doerger brian j. sold 10,185 shares 39,544 transaction occurred 2019/02/01 ."
2,they buy,"trading activity significantly improved volume ready counter increased 14,267,358 shares versus 9,420,565 average daily trading volume past 20 days ."
3,they buy,seen change price target analysts benchmark company reiterated stock buy january 30 moved pt 41 42 .
4,they buy,citigroup reiterated call buy january 30. hand set new target price 41 versus 42 .
5,they buy,depends numerical scale 1-5 rating scale 1.0 signed strong buy .
6,they sell,2.0 taken buy 3.0 means hold 4.0 indicates sell 5.0 strong signal strong sell .
7,they buy,average analysts currently moderate buy recommendation mean rating 3.84. comparison average recommendation month ago moderate buy average rating 3.84. similarly average rating observed 2 months ago moderate buy mean numerical rating 3.84 average rating observed 3 months ago moderate buy mean numerical rating 3.79 .
8,they sell,company spent 618 million trying sell products last quarter result yielding gross income 2.26 billion .
9,they sell,"related news vp chief accounting officer doerger brian j. sold 10,185 shares company stock transaction recorded february 1st 2019. sale performed average price 34.30 total value 349,347. sale deal closes director doerger brian j. bought 17,787 shares company stock valued 501,766. also svp emea lee jae hyun sold 15,631 shares company stock deal recorded november 30th 2019. shares sold average price 29.49 per share total market value 105,828. following completion acquisition svp emea holds 18,021 shares company stock valued 522,609. last 6 months insiders changed ownership shares company stock 5.30 ."
10,they buy,8 35 analysts covering stock rated buy 20 maintained hold recommendation ebay inc. stock .
11,they sell,0 analysts assigned sell rating ebay stock .
