,0,1
0,Market Cap (intraday) 5,11.95B
1,Enterprise Value 3,13.05B
2,Trailing P/E ,16.01
3,Forward P/E 1,16.89
4,PEG Ratio (5 yr expected) 1,0.94
5,Price/Sales (ttm),1.51
6,Price/Book (mrq),5.88
7,Enterprise Value/Revenue 3,1.65
8,Enterprise Value/EBITDA 6,11.77
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,9.54%
1,Operating Margin (ttm),8.81%
,0,1
0,Return on Assets (ttm),10.42%
1,Return on Equity (ttm),43.91%
,0,1
0,Revenue (ttm),7.92B
1,Revenue Per Share (ttm),72.23
2,Quarterly Revenue Growth (yoy),23.90%
3,Gross Profit (ttm),1.3B
4,EBITDA ,1.11B
5,Net Income Avi to Common (ttm),755.49M
6,Diluted EPS (ttm),6.83
7,Quarterly Earnings Growth (yoy),55.00%
,0,1
0,Total Cash (mrq),15.19M
1,Total Cash Per Share (mrq),0.14
2,Total Debt (mrq),1.01B
3,Total Debt/Equity (mrq),49.43
4,Current Ratio (mrq),1.13
5,Book Value Per Share (mrq),18.60
,0,1
0,Operating Cash Flow (ttm),940.74M
1,Levered Free Cash Flow (ttm),15.25M
,0,1
0,Beta (3Y Monthly) ,0.90
1,52-Week Change 3,8.51%
2,S&P500 52-Week Change 3,6.68%
3,52 Week High 3,131.74
4,52 Week Low 3,100.25
5,50-Day Moving Average 3,120.75
6,200-Day Moving Average 3,121.60
,0,1
0,Avg Vol (3 month) 3,835.24k
1,Avg Vol (10 day) 3,1.02M
2,Shares Outstanding 5,109.34M
3,Float ,86.73M
4,% Held by Insiders 1,20.69%
5,% Held by Institutions 1,74.68%
6,"Shares Short (Sep 28, 2018) 4",2.8M
7,"Short Ratio (Sep 28, 2018) 4",3.65
8,"Short % of Float (Sep 28, 2018) 4",3.23%
9,"Short % of Shares Outstanding (Sep 28, 2018) 4",2.56%
10,"Shares Short (prior month Aug 31, 2018) 4",2.65M
,0,1
0,Forward Annual Dividend Rate 4,0.96
1,Forward Annual Dividend Yield 4,0.87%
2,Trailing Annual Dividend Rate 3,0.94
3,Trailing Annual Dividend Yield 3,0.85%
4,5 Year Average Dividend Yield 4,0.94
5,Payout Ratio 4,13.78%
6,Dividend Date 3,"Aug 17, 2018"
7,Ex-Dividend Date 4,"Aug 2, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"May 24, 2005"
