,assoc,values
0,they sell,0.39 rally honeywell international inc. nyse hon might tempting investor buy point fact would prove good idea sell-side analysts think almost 11.32 gain yet come shareholders .
1,they buy,turn street general positives still outweigh negatives see honeywell international inc. hon buy 1.9 analyst consensus rating .
2,they buy,current time stock 19 buy 4 hold ratings .
3,they buy,adsbygoogle window.adsbygoogle .push rns sidebar skyscraper adsbygoogle window.adsbygoogle .push arvest trust company increased stake honeywell intl inc hon 4.24 based latest 2018q4 regulatory filing sec .
4,they buy,"arvest trust company bought 5,081 shares company stock rose 7.07 market ."
5,they buy,stock increased 0.39 0.63 last trading session reaching 161.7 .
6,they sell,1.94m worth honeywell international inc. nyse hon sold pardo jaime chico .
7,they sell,"590,923 worth honeywell international inc. nyse hon shares sold davis scott ."
8,they sell,"paz george sold 1,035 shares worth 154,143 ."
9,they sell,"insider mikkilineni krishna sold 28,281 shares worth 4.06 million ."
10,they sell,dived 62 investors sold hon shares 493 reduced holdings .
11,they buy,wisconsin-based northwestern mutual wealth management invested 0.1 honeywell international inc. nyse hon .
12,they buy,ogorek anthony joseph adv invested 0 honeywell international inc. nyse hon .
13,they buy,"moreover strategic lc 0.34 invested honeywell international inc. nyse hon 5,836 shares ."
14,they buy,triangle wealth invested 0.38 portfolio honeywell international inc. nyse hon .
15,they sell,insider fergusonmchugh marylynn sold 5.06 million .
16,they sell,tastad carolyn sold 1.83 million worth stock .
17,they sell,"insider majoras deborah p sold 71,372 shares worth 6.52m ."
18,they sell,"22,264 procter gamble company nyse pg shares value 2.20m sold coombe gary a. shares 2.93 million sold sheppard valarie l tuesday february 5. tassel loic sold 1.50 million worth procter gamble company nyse pg thursday november 15 ."
19,they buy,notable recent procter gamble company nyse pg news published streetinsider.com released las vegas sands lvs procter gamble pg added fresh money buy list morgan stanley streetinsider.com march 18 2019 also investorplace.com article 5 best dow jones stocks buy solid dividends investorplace.com published march 20 2019 investorplace.com published safe dividend procter gamble stock investorplace.com march 29 2019. interesting news procter gamble company nyse pg released bizjournals.com article p g debuts shampoo bottles made beach plastic cincinnati business courier published march 14 2019 well benzinga.com news article titled procter gamble company nyse pg usx u.s. xpress wins carrier year award benzinga publication date april 01 2019 .
20,they sell,institutional investors hedge funds also recently bought sold shares company .
21,they buy,clarus wealth advisors increased position shares honeywell international 48.4 fourth quarter .
22,they buy,zacks investment research upgraded honeywell international hold rating buy rating set 181.00 target price company research note monday .
23,they buy,finally barclays lowered target price honeywell international 178.00 170.00 set overweight rating company report monday december 17th .
24,they buy,four research analysts rated stock hold rating fifteen issued buy rating one given strong buy rating company .
25,they buy,company average rating buy average price target 169.32 .
26,they sell,"news insider timothy o. mahoney sold 73,352 shares company stock transaction occurred tuesday march 5th ."
27,they sell,"stock sold average price 154.30 total transaction 11,318,213.60 ."
