,0,1
0,Market Cap (intraday) 5,15.33B
1,Enterprise Value 3,22.26B
2,Trailing P/E ,26.62
3,Forward P/E 1,18.15
4,PEG Ratio (5 yr expected) 1,1.61
5,Price/Sales (ttm),2.28
6,Price/Book (mrq),7.47
7,Enterprise Value/Revenue 3,3.31
8,Enterprise Value/EBITDA 6,12.30
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,8.52%
1,Operating Margin (ttm),18.75%
,0,1
0,Return on Assets (ttm),6.08%
1,Return on Equity (ttm),55.52%
,0,1
0,Revenue (ttm),6.72B
1,Revenue Per Share (ttm),63.06
2,Quarterly Revenue Growth (yoy),4.00%
3,Gross Profit (ttm),5.07B
4,EBITDA ,1.81B
5,Net Income Avi to Common (ttm),572.43M
6,Diluted EPS (ttm),5.35
7,Quarterly Earnings Growth (yoy),-5.50%
,0,1
0,Total Cash (mrq),2.22B
1,Total Cash Per Share (mrq),20.68
2,Total Debt (mrq),9.44B
3,Total Debt/Equity (mrq),520.18
4,Current Ratio (mrq),1.40
5,Book Value Per Share (mrq),19.06
,0,1
0,Operating Cash Flow (ttm),961.49M
1,Levered Free Cash Flow (ttm),-402.73M
,0,1
0,Beta (3Y Monthly) ,1.31
1,52-Week Change 3,-25.81%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,202.48
4,52 Week Low 3,90.06
5,50-Day Moving Average 3,127.62
6,200-Day Moving Average 3,116.21
,0,1
0,Avg Vol (3 month) 3,2.09M
1,Avg Vol (10 day) 3,1.84M
2,Shares Outstanding 5,107.64M
3,Float ,90.97M
4,% Held by Insiders 1,9.77%
5,% Held by Institutions 1,75.90%
6,"Shares Short (Mar 29, 2019) 4",4.88M
7,"Short Ratio (Mar 29, 2019) 4",2.99
8,"Short % of Float (Mar 29, 2019) 4",5.00%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",4.53%
10,"Shares Short (prior month Feb 28, 2019) 4",6.27M
,0,1
0,Forward Annual Dividend Rate 4,3
1,Forward Annual Dividend Yield 4,2.51%
2,Trailing Annual Dividend Rate 3,3.00
3,Trailing Annual Dividend Yield 3,2.09%
4,5 Year Average Dividend Yield 4,2.58
5,Payout Ratio 4,51.40%
6,Dividend Date 3,"Feb 26, 2019"
7,Ex-Dividend Date 4,"Feb 14, 2019"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
