,assoc,values
0,they buy,symmetry peak management llc decreased stake salesforce com inc call crm 26.92 based latest 2018q1 regulatory filing sec .
1,they sell,"symmetry peak management llc sold 35,000 shares company stock rose 9.70 stock markets declined ."
2,they buy,"hedge fund held 95,000 shares prepackaged software company end 2018q1 valued 11.05m 130,000 end previous reported quarter ."
3,they sell,symmetry peak management llc investing salesforce com inc call number months seems less bullish one 113.66 billion market cap company .
4,they buy,stock increased 0.86 1.31 last trading session reaching 152.99 .
5,they buy,5.09m shares traded 2.43 average .
6,they buy,salesforce.com inc. nyse crm risen 40.20 since august 28 2017 uptrending .
7,they buy,outperformed 27.63 p500 .
8,they buy,historical crm news 16/03/2018 tech company zuora founded early salesforce employee files 100 million ipo 24/04/2018 salesforce significantly increase frances headcount real estate footprint data center capacity 20/03/2018 salesforce buy mulesoft 6.5 bln deal 13/04/2018 salesforce achieved gender parity constant struggle 20/03/2018 cnbc salesforce advanced talks buy mulesoft sources tell reuters 20/03/2018 salesforce agrees buy mulesoft 6.5 billion deal 29/05/2018 salesforce.com inc raises fy 2019 revenue guidance 13.075 bln 13.125 bln 03/05/2018 salesforce ventures introduces 100m canada trailblazer fund 28/03/2018 orange belgium orange polska partner pact w/ salesforce 30/05/2018 salesforce stop strong growth margins forecast zurcher kantonalbank zurich cantonalbank decreased stake ford mtr co del f 4.15 based latest 2018q1 regulatory filing sec .
9,they sell,"zurcher kantonalbank zurich cantonalbank sold 34,410 shares company stock rose 5.69 stock markets declined ."
10,they buy,"institutional investor held 794,527 shares auto manufacturing company end 2018q1 valued 8.80 million 828,937 end previous reported quarter ."
11,they sell,zurcher kantonalbank zurich cantonalbank investing ford mtr co del number months seems less bullish one 39.90 billion market cap company .
12,they buy,stock increased 0.20 0.02 last trading session reaching 10.01 .
13,they buy,33.78m shares traded .
14,they buy,ford motor company nyse f risen 7.18 since august 28 2017 uptrending .
15,they buy,underperformed 5.39 p500 .
16,they sell,historical f news 09/05/2018 ford facing tough decisions fire knocked production supplier plant michigan 02/04/2018 calian group ltd ceo ford expected fully recover tentative return work date next 4 6 weeks 05/04/2018 uk diesel sales slump third key selling month march 02/04/2018 nara exhibit opens betty ford champion breast cancer awareness 15/03/2018 ford teases new mustang gt500 unnamed off-roader performance explorer 15/03/2018 chevrolet ford hino international mitsubishi ram launch new commercial vehicles record-breaking work truck show 2018 25/04/2018 ford sees loss asia pacific region 2q 27/03/2018 reliance announces sale select assets eagle ford shale 09/03/2018 ford says feb china vehicle sales pct y/y vs pct jan 30/04/2018 ford u.s. flat-footed data-privacy policy lags europe among 29 analysts covering f bank nyse f 11 buy rating 2 sell 16 hold .
17,they buy,therefore 38 positive .
18,they buy,f bank 73 analyst reports since august 7 2015 according sratingsintel .
19,they buy,piper jaffray maintained buy rating 1500 target tuesday july 11 report .
20,they sell,berenberg initiated shares f report tuesday november 22 sell rating .
21,they buy,rbc capital markets maintained shares f report sunday august 13 buy rating .
22,they buy,per tuesday may 15 company rating downgraded piper jaffray .
23,they buy,susquehanna maintained ford motor company nyse f wednesday march 14 hold rating .
24,they buy,firm overweight rating morgan stanley given wednesday august 1. company downgraded friday august 4 nomura .
25,they buy,piper jaffray maintained ford motor company nyse f rating monday september 11. piper jaffray buy rating 14.0 target .
26,they buy,monday october 16 stock rating downgraded rbc capital markets sector perform .
27,they buy,morgan stanley upgraded ford motor company nyse f wednesday march 14 overweight rating .
28,they sell,analysts await salesforce.com inc. nyse crm report earnings august 29 close .
29,they buy,expect 0.12 eps 33.33 0.03 last year 0.09 per share .
30,they buy,crm profit 89.15m 318.73 p/e 0.12 eps becomes reality .
31,they buy,0.52 actual eps reported salesforce.com inc. previous quarter wall street forecasts negative eps growth .
32,they buy,notable recent salesforce.com inc. nyse crm news published seekingalpha.com released stocks watch tesla twist retail rally august 25 2018 also fool.com article could one 3 companies salesforce next takeout target published august 25 2018 fool.com published better buy veeva systems veev vs. salesforce crm august 25 2018. interesting news salesforce.com inc. nyse crm released streetinsider.com article salesforce crm call put ratio 2.1 calls 1 put eps published august 28 2018 well seekingalpha.com news article titled salesforce.com edge publication date august 23 2018 .
33,they buy,since march 1 2018 5 insider buys 204 insider sales 187.72 million activity .
34,they sell,"110,448 worth salesforce.com inc. nyse crm shares sold martinez maria ."
35,they sell,"block keith sold 10,000 shares worth 1.27 million tuesday may 15 ."
36,they sell,"44,966 worth salesforce.com inc. nyse crm sold robbins cynthia g.. tuesday june 19 insider harris parker sold 283,064 ."
37,they sell,"hawkins mark j sold 16,846 shares worth 2.00m thursday april 26 ."
38,they sell,"143 salesforce.com inc. nyse crm shares value 18,493 sold roos john victor ."
39,they buy,"symmetry peak management llc manages 356.28 million us long portfolio upped stake powershares qqq trust call qqq 432,500 shares 437,500 shares valued 70.06 million 2018q1 according filing ."
40,they buy,"also increased holding zendesk inc nyse zen 37,500 shares quarter total 82,500 shares risen stake zendesk inc call nyse zen ."
41,they buy,software-as-a-service company salesforce nyse crm slated report results second quarter fiscal 2019 wednesday .
42,they buy,expectations unsurprisingly high going earnings release .
43,they buy,salesforce stock surged 61 past 12 months first-quarter results featured significant momentum salesforce reported better-than-expected top- bottom-line results notable acceleration revenue growth .
44,they buy,company seemingly firing cylinders investors scrutinize salesforce second-quarter results closely .
45,they buy,addition investors likely pay particularly close attention forward-looking commentary provided second-quarter update .
46,they buy,specifically thanks salesforce strong performance recently higher stock price investors look customer relationship management crm platform provider raise outlook full-year revenue .
47,they buy,image source getty images .
48,they buy,combination management conservative forecasts salesforce relentless growth meant company raised full-year revenue outlook every quarter years leading investors expect .
49,they buy,consider difference salesforce initial guidance fiscal 2018 revenue 10.1 billion 10.15 billion .
50,they buy,two quarters later management guiding full-year fiscal 2018 revenue 10.25 billion 10.30 billion .
51,they buy,actual revenue fiscal year ended coming 10.48 billion .
52,they buy,similar trends played fiscal 2016 fiscal 2017 .
53,they buy,fiscal 2019 salesforce beat-and-raise practice already well underway .
54,they buy,salesforce reported fiscal 2018 third-quarter results management guiding full-year fiscal 2019 revenue 12.45 billion 12.5 billion .
55,they buy,raising guidance full-year fiscal 2019 revenue salesforce recently reported quarters management expecting fiscal 2019 revenue 13.075 billion 13.125 billion .
56,they buy,analysts course caught long-standing trend .
57,they buy,average analysts expect salesforce fiscal 2019 revenue come 13.13 billion high end management current guidance range key metric .
58,they buy,backdrop easy see investors expect salesforce raise outlook full-year fiscal 2019 revenue yet reports fiscal second-quarter results wednesday .
59,they buy,especially true light company accelerating revenue growth q1 stock soaring price recently .
60,they buy,salesforce recent guidance raises indication full-year revenue outlook management may provide second-quarter update investors look outlook fiscal 2019 revenue 13.125 billion 13.135 billion .
61,they buy,course guarantees .
62,they buy,always possibility salesforce trend raising guidance comes end .
63,they buy,outcome would likely disappoint investors highlighting risk owning growth stock much momentum .
64,they buy,daniel sparks position stocks mentioned .
65,they buy,motley fool owns shares recommends salesforce.com .
66,they buy,motley fool disclosure policy .
67,they buy,oppenheimer co. inc. lifted holdings salesforce.com inc. nyse crm 35.2 2nd quarter according company recent 13f filing securities exchange commission .
68,they buy,"institutional investor owned 59,775 shares crm provider stock purchasing additional 15,549 shares period ."
69,they buy,"oppenheimer co. inc. holdings salesforce.com worth 8,153,000 recent filing securities exchange commission ."
70,they buy,several institutional investors also made changes positions crm .
71,they buy,blackrock inc. increased stake shares salesforce.com 5.2 2nd quarter .
72,they buy,"blackrock inc. owns 44,655,653 shares crm provider stock valued 6,091,032,000 purchasing additional 2,212,408 shares last quarter ."
73,they buy,"summit trail advisors llc increased stake shares salesforce.com 13,535.6 1st quarter ."
74,they buy,"summit trail advisors llc owns 1,814,629 shares crm provider stock valued 1,815,000 purchasing additional 1,801,321 shares last quarter ."
75,they buy,massachusetts financial services co. increased stake shares salesforce.com 14.6 2nd quarter .
76,they buy,"massachusetts financial services co. owns 7,533,328 shares crm provider stock valued 1,027,545,000 purchasing additional 961,104 shares last quarter ."
77,they buy,"swedbank purchased new position shares salesforce.com 1st quarter valued 106,630,000 ."
78,they buy,finally pointstate capital lp increased stake shares salesforce.com 25.9 1st quarter .
79,they buy,"pointstate capital lp owns 2,988,044 shares crm provider stock valued 347,510,000 purchasing additional 615,029 shares last quarter ."
80,they buy,hedge funds institutional investors 85.25 company stock .
81,they buy,crm stock opened 151.68 tuesday .
