,assoc,values
0,they sell,zacks investment research sales averages average based survey sell-side analysts provide coverage phillips 66 .
1,they sell,"phillips 66 news chairman greg c. garland sold 42,728 shares company stock transaction dated wednesday february 20th ."
2,they sell,"shares sold average price 97.61 total transaction 4,170,680.08 ."
3,they buy,"featured story book value per share bvpsviewcount articlehistoryid=33939207 postdate=2019-4-28 type=c secondary=1 id=608794keyword phillips 66 nyse psx psx oils/energy,71854610 ratings consensusratings:3,12 nyse psx get free copy zacks research report phillips 66 psx information research offerings zacks investment research visit zacks.com mercer global advisors inc. adv bought new position shares phillips 66 nyse psx 1st quarter according recent filing sec ."
4,they buy,"institutional investor bought 101,477 shares oil gas company stock valued approximately 9,658,000 ."
5,they buy,argus lowered price target shares phillips 66 116.00 set buy rating stock report thursday february 14th .
6,they sell,valuengine cut shares phillips 66 hold rating sell rating report monday april 15th .
7,they buy,finally jefferies financial group cut shares phillips 66 buy rating hold rating raised price target company 105.00 107.00 report monday april 15th .
8,they sell,one research analyst rated stock sell rating seven issued hold rating six given buy rating company stock .
9,they sell,"related news chairman greg c. garland sold 42,728 shares phillips 66 stock transaction occurred wednesday february 20th ."
10,they sell,"shares sold average price 97.61 total value 4,170,680.08 ."
11,they buy,harrison partners inc boosts position constellation brands inc. stz polaris wealth advisers llc increased stake phillips 66 psx 850.71 based latest 2018q4 regulatory filing sec .
12,they buy,"polaris wealth advisers llc bought 7,231 shares company stock rose 5.02 market ."
13,they sell,"joel isaacson company llc sold 370,000 shares company stock rose 28.45 market ."
14,they buy,stock increased 2.31 0.34 last trading session reaching 15.05 .
15,they sell,negative 102 investors sold psx shares 329 reduced holdings .
16,they buy,"moreover advisor prns limited co 0.24 invested phillips 66 nyse psx 17,472 shares ."
17,they buy,"thompson siegel walmsley ltd liability com invested 2,936 shares 0 stock ."
18,they buy,since november 20 2018 1 buy 0 insider sales 1.98 million activity .
19,they buy,burt wealth advisors increased position shares phillips 66 nyse psx 285.7 first quarter according company recent 13f filing sec .
20,they sell,hedge funds also recently bought sold shares company .
21,they sell,valuengine downgraded phillips 66 hold rating sell rating research note monday april 15th .
22,they buy,jefferies financial group downgraded phillips 66 buy rating hold rating increased price objective stock 105.00 107.00 research note monday april 15th .
23,they buy,citigroup increased price objective phillips 66 100.00 102.00 gave stock neutral rating research note monday march 4th .
24,they buy,argus lowered price objective phillips 66 116.00 set buy rating company research note thursday february 14th .
25,they buy,finally tudor pickering raised phillips 66 hold rating buy rating research note friday february 8th .
26,they sell,one equities research analyst rated stock sell rating seven given hold rating six issued buy rating company stock .
27,they sell,"news chairman greg c. garland sold 42,728 shares company stock transaction occurred wednesday february 20th ."
28,they sell,"stock sold average price 97.61 total value 4,170,680.08 ."
29,they buy,south state corp ssb expected post quarterly sales 158.86 million stanley-laman group ltd increased stake phillips 66 psx 530.6 based latest 2018q4 regulatory filing sec .
30,they buy,"stanley-laman group ltd bought 40,347 shares company stock rose 5.02 market ."
31,they buy,stock increased 1.67 1.58 last trading session reaching 95.86 .
32,they sell,"veritas investment management uk ltd sold 2,229 shares company stock rose 11.87 market ."
33,they buy,stock increased 0.20 0.5 last trading session reaching 245.79 .
34,they buy,since november 20 2018 1 insider buy 0 sales 1.98 million activity .
35,they sell,turned negative 102 investors sold psx shares 329 reduced holdings .
36,they buy,eaton vance management invested 0.57 2.53m shares .
37,they buy,brinker invested 0.2 phillips 66 nyse psx .
