,0,1
0,Market Cap (intraday) 5,27.24B
1,Enterprise Value 3,30.08B
2,Trailing P/E ,20.75
3,Forward P/E 1,13.03
4,PEG Ratio (5 yr expected) 1,1.30
5,Price/Sales (ttm),1.89
6,Price/Book (mrq),2.87
7,Enterprise Value/Revenue 3,2.08
8,Enterprise Value/EBITDA 6,9.63
,0,1
0,Fiscal Year Ends ,"Sep 29, 2017"
1,Most Recent Quarter (mrq),"Jun 29, 2018"
,0,1
0,Profit Margin ,9.26%
1,Operating Margin (ttm),16.92%
,0,1
0,Return on Assets (ttm),8.14%
1,Return on Equity (ttm),14.34%
,0,1
0,Revenue (ttm),14.44B
1,Revenue Per Share (ttm),41.04
2,Quarterly Revenue Growth (yoy),11.80%
3,Gross Profit (ttm),4.45B
4,EBITDA ,3.12B
5,Net Income Avi to Common (ttm),1.34B
6,Diluted EPS (ttm),3.77
7,Quarterly Earnings Growth (yoy),4.40%
,0,1
0,Total Cash (mrq),770M
1,Total Cash Per Share (mrq),2.21
2,Total Debt (mrq),4.12B
3,Total Debt/Equity (mrq),43.35
4,Current Ratio (mrq),1.47
5,Book Value Per Share (mrq),27.24
,0,1
0,Operating Cash Flow (ttm),2.4B
1,Levered Free Cash Flow (ttm),1.07B
,0,1
0,Beta (3Y Monthly) ,1.26
1,52-Week Change 3,-16.81%
2,S&P500 52-Week Change 3,2.56%
3,52 Week High 3,108.23
4,52 Week Low 3,73.70
5,50-Day Moving Average 3,84.58
6,200-Day Moving Average 3,91.56
,0,1
0,Avg Vol (3 month) 3,1.97M
1,Avg Vol (10 day) 3,2.28M
2,Shares Outstanding 5,348.46M
3,Float ,347.79M
4,% Held by Insiders 1,68.53%
5,% Held by Institutions 1,0.00%
6,"Shares Short (Oct 15, 2018) 4",5.72M
7,"Short Ratio (Oct 15, 2018) 4",2.45
8,"Short % of Float (Oct 15, 2018) 4",1.63%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",1.64%
10,"Shares Short (prior month Sep 14, 2018) 4",4.84M
,0,1
0,Forward Annual Dividend Rate 4,1.76
1,Forward Annual Dividend Yield 4,2.33%
2,Trailing Annual Dividend Rate 3,1.64
3,Trailing Annual Dividend Yield 3,2.17%
4,5 Year Average Dividend Yield 4,1.88
5,Payout Ratio 4,43.62%
6,Dividend Date 3,"Sep 7, 2018"
7,Ex-Dividend Date 4,"Aug 23, 2018"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
