,assoc,values
0,they buy,symons capital management inc decreased stake general mills inc. gis 14.9 based latest 2018q2 regulatory filing sec .
1,they sell,"symons capital management inc sold 32,852 shares company stock rose 6.48 market ."
2,they buy,"institutional investor held 187,704 shares consumer non-durables company end 2018q2 valued 8.31m 220,556 end previous reported quarter ."
3,they sell,symons capital management inc investing general mills inc. number months seems less bullish one 28.36b market cap company .
4,they buy,stock increased 0.17 0.08 last trading session reaching 47.59 .
5,they buy,3.02m shares traded .
6,they buy,general mills inc. nyse gis declined 14.49 since september 14 2017 downtrending .
7,they buy,underperformed 30.11 p500 .
8,they buy,historical gis news 03/04/2018 general mills reports proposed offering sr unsecured notes 21/03/2018 general mills sounds inflation alarm food industry heard street 21/03/2018 general mills fiscal 2018 constant-currency adj diluted eps expected range flat 1 pct base 3.08 earned fiscal 2017 19/04/2018 general mills reports progress global responsibility commitments investments 21/03/2018 general mills 3q adj .
9,they buy,oper profit 609.6m est .
10,they buy,675.4m 21/03/2018 general mills inc constant-currency total segment operating profit expected decline 5 6 percent fiscal 2018 26/03/2018 general mills use proceeds offering finance acquisition blue buffalo pet products 21/03/2018 general mills slides cutting profit forecast citing costs 03/04/2018 general mills announces pricing public offering senior unsecured notes connection pending acquisition blue buffalo pet products 06/04/2018 twin cities biz general mills learns love sweet cereals since may 23 2018 2 insider buys 4 sales 4.38 million activity .
11,they sell,"insider ogrady shawn p sold 82,244 shares worth 3.74 million ."
12,they buy,"sastre maria bought 47,370 worth stock ."
13,they sell,"insider williams-roll jacqueline sold 105,919 ."
14,they sell,"6,000 general mills inc. nyse gis shares value 253,108 bought harmening jeffrey l. monday july 9 insider nudi jonathon sold 225,155 ."
15,they sell,among 24 analysts covering general mills inc. nyse gis 4 buy rating 2 sell 18 hold .
16,they buy,therefore 17 positive .
17,they buy,general mills inc. 88 analyst reports since july 21 2015 according sratingsintel .
18,they buy,rating upgraded societe generale wednesday november 8 hold .
19,they buy,company maintained monday october 23 rbc capital markets .
20,they buy,jp morgan maintained general mills inc. nyse gis wednesday march 14 neutral rating .
21,they buy,susquehanna maintained hold rating 5900 target tuesday may 30 report .
22,they buy,per sunday june 25 company rating maintained susquehanna .
23,they buy,rbc capital markets maintained general mills inc. nyse gis rating thursday june 30. rbc capital markets outperform rating 73 target .
24,they buy,bmo capital markets maintained shares gis report wednesday december 20 hold rating .
25,they buy,citigroup maintained shares gis report friday june 29 buy rating .
26,they buy,company maintained wednesday june 28 bmo capital markets .
27,they buy,morgan stanley maintained equal-weight rating 52 target thursday september 21 report .
28,they sell,analysts await general mills inc. nyse gis report earnings september 19. expect 0.64 earnings per share 9.86 0.07 last year 0.71 per share .
29,they buy,gis profit 381.42m 18.59 p/e 0.64 eps becomes reality .
30,they sell,0.79 actual earnings per share reported general mills inc. previous quarter wall street forecasts negative eps growth .
31,they buy,investors sentiment increased 1.08 2018 q2 .
32,they buy,0.24 0.84 2018q1 .
33,they sell,positive 60 investors sold gis shares 332 reduced holdings .
34,they buy,109 funds opened positions 316 raised stakes .
35,they buy,407.46 million shares 0.39 less 409.04 million shares 2018q1 reported .
36,they buy,"andra ap holds 0.3 250,100 shares portfolio ."
37,they buy,jolley asset mgmt ltd liability corp holds 0.03 955 shares portfolio .
38,they buy,"fisher asset management lc reported 68,958 shares 0 holdings ."
39,they buy,hbk sorce advisory ltd co reported 0.02 general mills inc. nyse gis .
40,they buy,"reilly advisors ltd company 1,137 shares ."
41,they buy,paragon mgmt invested 0.29 general mills inc. nyse gis .
42,they buy,"korea corporation accumulated 0.05 244,894 shares ."
43,they buy,"moneta group invest limited liability com 0.07 invested general mills inc. nyse gis 34,505 shares ."
44,they buy,"meritage portfolio holds 90,895 shares 0.39 portfolio ."
45,they buy,opus investment mngmt reported 0.67 stake .
46,they buy,"first fiduciary investment counsel reported 239,948 shares ."
47,they buy,"bryn mawr accumulated 40,822 shares ."
48,they buy,"co holds 0.23 43,980 shares portfolio ."
49,they buy,baker ellis asset ltd liability com stated 0.43 portfolio general mills inc. nyse gis .
50,they buy,1832 asset mngmt l p ontario canada-based fund reported 100 shares .
51,they buy,recent general mills inc. nyse gis news published seekingalpha.com released general mills ignored august 22 2018. also seekingalpha.com published news titled general mills main course side dish august 27 2018. seekingalpha.com news article titled general mills fairly valued financially unstable publication date september 13 2018 also interesting one .
52,they sell,among 43 analysts covering pioneer natural resources nyse pxd 39 buy rating 1 sell 3 hold .
53,they buy,therefore 91 positive .
54,they buy,pioneer natural resources 182 analyst reports since july 21 2015 according sratingsintel .
55,they buy,stock pioneer natural resources company nyse pxd earned buy rating jefferies friday november 3. stock buy rating piper jaffray sunday august 13. firm earned neutral rating friday march 31 seaport global .
56,they buy,stock pioneer natural resources company nyse pxd earned outperform rating bernstein wednesday august 17. friday february 9 stock rating maintained piper jaffray buy .
57,they buy,klr group upgraded pioneer natural resources company nyse pxd rating tuesday july 24. klr group buy rating 254 target .
58,they buy,firm buy rating rbc capital markets given friday october 13. rbc capital markets maintained pioneer natural resources company nyse pxd rating monday may 15. rbc capital markets buy rating 233 target .
59,they buy,rbc capital markets reinitiated shares pxd report friday march 18 outperform rating .
60,they buy,ubs maintained stock buy rating wednesday august 5 report .
61,they buy,important recent pioneer natural resources company nyse pxd news published fool.com released oil stock creating behemoth permian basin august 26 2018 also seekingalpha.com published article titled pioneer natural resources us silica unveil long-term sand supply deal fool.com published better permian basin oil stock concho resources inc vs. diamondback energy inc august 29 2018. interesting news pioneer natural resources company nyse pxd released seekingalpha.com article pioneer natural resources declares 0.16 dividend publication date august 30 2018 .
62,they buy,"general mills inc. nyse gis director maria sastre bought 1,000 shares firm stock transaction dated monday august 20th ."
63,they buy,"shares purchased average price 47.37 per share total value 47,370.00 ."
64,they buy,"following acquisition director directly owns 1,000 shares company valued approximately 47,370 ."
65,they buy,transaction disclosed document filed securities exchange commission accessed link .
66,they buy,shares gis stock opened 47.59 friday .
67,they buy,general mills inc. fifty-two week low 41.01 fifty-two week high 60.69 .
68,they buy,stock market cap 27.86 billion p/e ratio 15.28 peg ratio 1.80 beta 0.74. company quick ratio 0.34 current ratio 0.56 debt-to-equity ratio 1.95 .
69,they buy,general mills nyse gis last announced earnings results wednesday june 27th .
70,they buy,company reported 0.79 earnings per share quarter beating thomson reuters consensus estimate 0.72 0.07 .
71,they buy,general mills return equity 35.14 net margin 13.54 .
72,they buy,business revenue 3.89 billion quarter compared analysts expectations 3.89 billion .
73,they sell,quarter last year business posted 0.73 earnings per share .
74,they buy,company quarterly revenue 2.2 year-over-year basis .
75,they sell,sell-side analysts predict general mills inc. post 3.05 eps current fiscal year .
76,they buy,several hedge funds institutional investors recently made changes positions gis .
77,they buy,blackrock inc. lifted holdings shares general mills 9.3 first quarter .
78,they buy,"blackrock inc. owns 47,261,193 shares company stock valued 2,129,588,000 purchasing additional 4,033,152 shares last quarter ."
79,they buy,"macquarie group ltd. lifted stake general mills 1,063.9 2nd quarter ."
80,they buy,"macquarie group ltd. owns 4,367,847 shares company stock worth 193,313,000 acquiring additional 3,992,581 shares last quarter ."
81,they buy,schroder investment management group lifted stake general mills 36.4 1st quarter .
82,they buy,"schroder investment management group owns 4,915,769 shares company stock worth 221,504,000 acquiring additional 1,311,067 shares last quarter ."
83,they buy,massachusetts financial services co. lifted stake general mills 5.9 1st quarter .
84,they buy,"massachusetts financial services co. owns 23,083,806 shares company stock worth 1,040,156,000 acquiring additional 1,285,436 shares last quarter ."
85,they buy,finally stifel financial corp lifted stake general mills 50.8 1st quarter .
86,they buy,"stifel financial corp owns 2,529,099 shares company stock worth 114,102,000 acquiring additional 851,808 shares last quarter ."
87,they buy,70.62 stock owned institutional investors hedge funds .
88,they buy,general mills company profile general mills inc manufactures markets branded consumer foods worldwide .
89,they buy,company operates five segments north america retail convenience stores foodservice europe australia asia latin america pet .
90,they buy,offers ready-to-eat cereals refrigerated yogurt soup meal kits refrigerated frozen dough products dessert baking mixes frozen pizza pizza snacks grain fruit savory snacks well organic products including refrigerated yogurt nutrition bars meal kits salty snacks ready-to-eat cereal grain snacks .
91,they buy,"keyword general mills nyse gis gis consumer staple,37033410 insider trading insider trades stocksratings:3,20 nyse gisrefreshed3 receive news ratings general mills daily enter email address receive concise daily summary latest news analysts ratings general mills related companies marketbeat.com free daily email newsletter ."
92,they buy,name required mcclain value management llc bought new position shares general mills inc. nyse gis 2nd quarter according company recent form 13f filing securities exchange commission sec .
93,they buy,"firm bought 77,975 shares company stock valued approximately 3,451,000 ."
94,they buy,general mills comprises 4.9 mcclain value management llc portfolio making stock 11th biggest holding .
95,they sell,number hedge funds also bought sold shares gis .
96,they buy,lee financial co lifted holdings shares general mills 178.2 1st quarter .
97,they buy,"lee financial co owns 2,504 shares company stock valued 113,000 purchasing additional 1,604 shares last quarter ."
98,they buy,"institutional family asset management llc purchased new stake shares general mills 1st quarter valued 115,000 ."
99,they buy,"acadian asset management llc purchased new stake shares general mills 2nd quarter valued 115,000 ."
100,they buy,adviser investments llc lifted holdings shares general mills 158.7 2nd quarter .
101,they buy,"adviser investments llc owns 2,608 shares company stock valued 115,000 purchasing additional 1,600 shares last quarter ."
102,they buy,finally tlp group llc lifted holdings shares general mills 840.9 1st quarter .
103,they buy,"tlp group llc owns 2,992 shares company stock valued 135,000 purchasing additional 2,674 shares last quarter ."
104,they buy,70.62 stock owned institutional investors .
105,they buy,"related news director maria sastre bought 1,000 shares general mills stock transaction occurred monday august 20th ."
106,they buy,"shares purchased average price 47.37 per share total value 47,370.00 ."
107,they buy,"following purchase director owns 1,000 shares company valued 47,370 ."
108,they buy,transaction disclosed legal filing securities exchange commission available hyperlink .
109,they sell,"also insider kofi a. bruce sold 2,200 shares company stock transaction occurred friday august 3rd ."
110,they sell,"shares sold average price 47.28 total value 104,016.00 ."
111,they buy,"following completion sale insider directly owns 19,660 shares company valued approximately 929,524.80 ."
112,they buy,disclosure sale found .
113,they sell,"last ninety days insiders sold 158,018 shares company stock worth 7,114,487 ."
114,they buy,1.40 stock owned corporate insiders .
115,they buy,shares nyse gis traded 0.08 trading thursday hitting 47.59 .
116,they buy,"3,003,900 shares stock exchanged compared average volume 5,149,000. firm market capitalization 27.86 billion price-to-earnings ratio 15.28 price-to-earnings-growth ratio 1.80 beta 0.74. company debt-to-equity ratio 1.95 current ratio 0.56 quick ratio 0.34. general mills inc. 12-month low 41.01 12-month high 60.69 ."
117,they buy,general mills nyse gis last announced quarterly earnings results wednesday june 27th .
118,they buy,company reported 0.79 eps quarter topping thomson reuters consensus estimate 0.72 0.07 .
119,they buy,general mills return equity 35.14 net margin 13.54 .
120,they buy,business revenue 3.89 billion quarter compared analyst estimates 3.89 billion .
121,they buy,quarter previous year company earned 0.73 eps .
122,they buy,company quarterly revenue 2.2 year-over-year basis .
123,they sell,equities analysts anticipate general mills inc. post 3.05 earnings per share current year .
124,they buy,general mills general mills inc manufactures markets branded consumer foods worldwide .
125,they buy,company operates five segments north america retail convenience stores foodservice europe australia asia latin america pet .
126,they buy,offers ready-to-eat cereals refrigerated yogurt soup meal kits refrigerated frozen dough products dessert baking mixes frozen pizza pizza snacks grain fruit savory snacks well organic products including refrigerated yogurt nutrition bars meal kits salty snacks ready-to-eat cereal grain snacks .
127,they buy,"keyword general mills nyse gis gis consumer staple,37033410 sec filings,13f hedge fund holdings institutional investor holdingsratings:3,20 nyse gisrefreshed3 receive news ratings general mills daily enter email address receive concise daily summary latest news analysts ratings general mills related companies marketbeat.com free daily email newsletter ."
128,they sell,name required zacks investment research upgraded shares general mills nyse gis sell rating hold rating research report sent investors thursday september 6th .
129,they buy,according zacks general mills outpaced industry past three months track restructure u.s. yogurt category fundamental innovation .
130,they buy,well company struggling u.s. yogurt sales past quarters .
131,they buy,also general mills remains committed toward reshaping portfolio evident buyout blue buffalo .
132,they buy,factors along strong e-commerce business savings hmm initiatives continue fuel company posted robust fourth-quarter fiscal 2018 results .
133,they buy,top bottom lines rose year year organic sales gained net price realization mix .
134,they buy,fiscal 2019 management expects net sales rise 9-10 .
135,they buy,however company battling input cost inflation likely linger going forward .
136,they buy,evidently company expects input cost inflation 5 fiscal 2019 point greater fiscal 2018 level .
137,they buy,several equities research analysts also recently weighed stock .
138,they buy,bank america reissued hold rating issued 49.00 target price shares general mills research note wednesday june 27th .
139,they buy,jefferies financial group reissued buy rating issued 55.00 target price shares general mills research note wednesday june 27th .
140,they buy,piper jaffray companies set 45.00 price target shares general mills gave stock hold rating report thursday july 12th .
141,they sell,sanford c. bernstein restated sell rating shares general mills report tuesday july 10th .
142,they buy,finally goldman sachs group restated neutral rating issued 47.00 price target shares general mills report thursday may 31st .
143,they sell,two analysts rated stock sell rating fifteen issued hold rating five assigned buy rating company .
144,they buy,general mills currently average rating hold average price target 50.71 .
145,they buy,shares gis stock traded 0.20 mid-day trading thursday hitting 47.71 .
146,they buy,"company trading volume 16,962 shares compared average volume 3,388,338. company market capitalization 27.86 billion pe ratio 15.28 price-to-earnings-growth ratio 1.80 beta 0.74. company debt-to-equity ratio 1.95 quick ratio 0.34 current ratio 0.56. general mills 52-week low 41.01 52-week high 60.69 ."
147,they buy,general mills nyse gis last released quarterly earnings results wednesday june 27th .
148,they buy,company reported 0.79 earnings per share eps quarter beating zacks consensus estimate 0.72 0.07 .
149,they buy,company revenue 3.89 billion quarter compared consensus estimate 3.89 billion .
150,they buy,general mills net margin 13.54 return equity 35.14 .
151,they buy,general mills revenue 2.2 year-over-year basis .
152,they sell,quarter prior year firm earned 0.73 earnings per share .
153,they buy,research analysts predict general mills post 3.05 eps current fiscal year .
154,they sell,"related news insider shawn p. ogrady sold 82,244 shares stock transaction occurred thursday june 28th ."
155,they sell,"shares sold average price 45.50 total value 3,742,102.00 ."
156,they buy,"following completion transaction insider directly owns 187,948 shares company stock valued approximately 8,551,634 ."
157,they buy,sale disclosed legal filing securities exchange commission accessible sec website .
158,they sell,"also insider peter c. erickson sold 52,854 shares stock transaction occurred monday july 16th ."
159,they sell,"shares sold average price 44.14 total transaction 2,332,975.56 ."
160,they buy,"following completion transaction insider directly owns 129,575 shares company stock valued 5,719,440.50 ."
161,they buy,disclosure sale found .
162,they sell,"insiders sold total 158,018 shares company stock worth 7,114,487 last 90 days ."
163,they buy,company insiders 1.40 company stock .
164,they buy,several institutional investors recently made changes positions gis .
165,they buy,blackrock inc. raised position general mills 9.3 1st quarter .
166,they buy,"blackrock inc. owns 47,261,193 shares company stock worth 2,129,588,000 buying additional 4,033,152 shares last quarter ."
167,they buy,massachusetts financial services co. grew stake general mills 2.6 2nd quarter .
168,they buy,"massachusetts financial services co. owns 23,682,121 shares company stock valued 1,048,171,000 acquiring additional 598,315 shares period ."
169,they buy,bank new york mellon corp boosted stake general mills 0.6 2nd quarter .
170,they buy,"bank new york mellon corp owns 7,644,795 shares company stock worth 338,359,000 purchasing additional 46,939 shares last quarter ."
171,they buy,schroder investment management group boosted stake general mills 5.1 2nd quarter .
172,they buy,"schroder investment management group owns 5,166,277 shares company stock worth 230,829,000 purchasing additional 250,508 shares last quarter ."
173,they buy,"finally macquarie group ltd. raised holdings shares general mills 1,063.9 2nd quarter ."
174,they buy,"macquarie group ltd. owns 4,367,847 shares company stock worth 193,313,000 acquiring additional 3,992,581 shares period ."
175,they buy,70.62 stock owned hedge funds institutional investors .
176,they buy,general mills company profile general mills inc manufactures markets branded consumer foods worldwide .
177,they buy,company operates five segments north america retail convenience stores foodservice europe australia asia latin america pet .
178,they buy,offers ready-to-eat cereals refrigerated yogurt soup meal kits refrigerated frozen dough products dessert baking mixes frozen pizza pizza snacks grain fruit savory snacks well organic products including refrigerated yogurt nutrition bars meal kits salty snacks ready-to-eat cereal grain snacks .
179,they buy,"get free copy zacks research report general mills gis information research offerings zacks investment research visit zacks.com keyword general mills nyse gis gis consumer staple,37033410 upgrade zacks investment researchratings:3,20 nyse gisrefreshed1 receive news ratings general mills daily enter email address receive concise daily summary latest news analysts ratings general mills related companies marketbeat.com free daily email newsletter ."
180,they buy,0.09 eps expected kimbell royalty partners lp krp quarter provise management group llc grew holdings general mills inc. nyse gis 29.0 second quarter according recent 13f filing securities exchange commission sec .
181,they buy,"institutional investor owned 108,513 shares company stock purchasing additional 24,362 shares quarter ."
182,they buy,"provise management group llc holdings general mills worth 4,803,000 recent sec filing ."
183,they buy,number institutional investors hedge funds also added reduced stakes business .
184,they buy,lee financial co raised position shares general mills 178.2 1st quarter .
185,they buy,"lee financial co owns 2,504 shares company stock valued 113,000 buying additional 1,604 shares period ."
186,they buy,"institutional family asset management llc purchased new stake general mills first quarter valued approximately 115,000 ."
187,they buy,"acadian asset management llc purchased new stake general mills second quarter valued approximately 115,000 ."
188,they buy,adviser investments llc raised position general mills 158.7 second quarter .
