,assoc,values
0,they buy,price capital management inc increased stake acuity brands inc ayi 69.53 based latest 2018q3 regulatory filing sec .
1,they buy,"price capital management inc bought 4,188 shares company stock declined 24.92 market ."
2,they buy,stock increased 4.68 5.22 last trading session reaching 116.67 .
3,they buy,36c24718q0429 04/04/2018 acuity brands inc believe price certain led components continue decline though decelerating pace 04/04/2018 acuity sees price led components continuing decline 04/04/2018 acuity brands reports increased share buyback program 02/05/2018 lucid announces buildingos facilities providing unified view operating performance commercial building portfolios 04/04/2018 acuity brands reports fiscal 2018 2q results reports notable recent philip morris international inc. nyse pm news published seekingalpha.com released philip morris q2 earnings preview seeking alpha july 10 2018 also seekingalpha.com article philip morris international updates guidance seeking alpha published november 13 2018 seekingalpha.com published philip morris bounce seeking alpha august 17 2018. interesting news philip morris international inc. nyse pm released seekingalpha.com article philip morris buyback seeking alpha published june 04 2018 well thestreet.com news article titled dell shareholders win company reopens nyse thestreet tech publication date december 28 2018 .
4,they sell,fall 40 investors sold ayi shares 140 reduced holdings .
5,they buy,magnetar fincl lc invested 0.01 portfolio acuity brands inc. nyse ayi .
6,they buy,state wisconsin invest board invested 0.03 acuity brands inc. nyse ayi .
7,they buy,commonwealth national bank trust aus invested 0 342 shares .
8,they sell,among 22 analysts covering acuity brands inc. nyse ayi 12 buy rating 3 sell 7 hold .
9,they buy,stock acuity brands inc. nyse ayi buy rating given thursday february 25 credit agricole .
10,they buy,firm buy rating canaccord genuity given wednesday august 16. tuesday october 3 stock rating upgraded jmp securities market perform .
11,they buy,recent acuity brands inc. nyse ayi news published seekingalpha.com released acuity brands upside seeking alpha july 03 2018. also investorplace.com published news titled 7 stocks buy 10 last week investorplace.com december 11 2018. globenewswire.com news article titled acuity brands declares quarterly dividend nyse ayi globenewswire publication date january 04 2019 also interesting one .
12,they sell,two equities research analysts rated stock sell recommendation seven given hold recommendation five assigned buy recommendation company .
13,they buy,jmp securities set 170.00 price objective acuity brands gave stock buy rating report wednesday september 12th .
14,they sell,finally roth capital set 150.00 price objective acuity brands gave stock sell rating report thursday december 20th .
15,they buy,"vaughan nelson investment management l.p. bought new stake shares acuity brands 3rd quarter valued 92,750,000 ."
16,they buy,"seizert capital partners llc bought new stake shares acuity brands 3rd quarter valued 71,393,000 ."
17,they buy,"reading market capitalization large-caps mid-caps small-caps viewcount type=c id=538387keyword acuity brands nyse ayi ayi construction,00508y10 ratings consensusratings:3,12 nyse ayi bank new york mellon corp increased position acuity brands inc. nyse ayi 9.4 third quarter according recent 13f filing securities exchange commission sec ."
18,they buy,"alps advisors inc. bought new stake acuity brands 2nd quarter valued 436,000 ."
19,they buy,jmp securities set 170.00 price objective acuity brands gave stock buy rating research report thursday october 4th .
20,they sell,goldman sachs group cut acuity brands neutral rating sell rating lowered price objective stock 141.00 126.00 research report wednesday september 12th .
21,they buy,cowen set 180.00 price objective acuity brands gave stock buy rating research report wednesday october 3rd .
22,they sell,finally valuengine raised acuity brands sell rating hold rating research report wednesday september 19th .
23,they sell,two analysts rated stock sell rating seven given hold rating five assigned buy rating company .
24,they sell,goldman sachs group downgraded shares acuity brands neutral rating sell rating reduced price target stock 141.00 126.00 research note wednesday september 12th .
25,they sell,valuengine raised shares acuity brands sell rating hold rating research report wednesday september 19th .
26,they buy,jmp securities set 170.00 target price shares acuity brands gave company buy rating research report wednesday september 12th .
27,they buy,finally cowen set 180.00 target price shares acuity brands gave company buy rating research report wednesday october 3rd .
28,they sell,two equities research analysts rated stock sell rating seven given hold rating five assigned buy rating stock .
29,they sell,number hedge funds institutional investors recently bought sold shares business .
30,they buy,"rice partnership llc bought new stake shares acuity brands 3rd quarter valued 272,000 ."
31,they buy,"finally laurion capital management lp bought new stake shares acuity brands 2nd quarter valued 679,000 ."
32,they sell,zacks sales averages mean average based survey sell-side research firms cover acuity brands .
33,they buy,jmp securities set 170.00 target price shares acuity brands gave stock buy rating research note thursday october 4th .
34,they buy,cowen set 180.00 target price shares acuity brands gave stock buy rating research note wednesday october 3rd .
35,they sell,goldman sachs group downgraded shares acuity brands neutral rating sell rating reduced target price stock 141.00 126.00 research note wednesday september 12th .
36,they sell,valuengine raised shares acuity brands sell rating hold rating research note wednesday september 19th .
37,they sell,finally roth capital set 150.00 target price shares acuity brands gave stock sell rating research note thursday december 20th .
38,they sell,two research analysts rated stock sell rating seven issued hold rating five assigned buy rating stock .
39,they buy,fmr llc increased position shares acuity brands 10.7 second quarter .
40,they buy,raymond james associates increased position shares acuity brands 49.6 second quarter .
41,they buy,millennium management llc increased position shares acuity brands 48.8 second quarter .
42,they buy,finally california public employees retirement system increased position shares acuity brands 18.5 second quarter .
