,assoc,values
0,they sell,thanks 1 sell/buy ratio d.r .
1,they sell,insiders sell shares company stock generally one reason inside knowledge company prospects expect stock price decline soon .
2,they sell,"sold nearly 3,000 shares purchases amounted zero shares period ."
3,they sell,12-month totals signify 30-to-1 sell/buy ratio .
4,they sell,03/06/2018 horton donald r chairman sold 10.24 thousand shares price per share 42.23 .
5,they sell,murray michael j performs evp coo job sold 2.6 thousand shares 109.51 thousand .
6,they sell,average consensus rating company 2.1 scale 5 equates unanimous sell rating .
7,they sell,short mean analyst recommendations calling stock sell .
8,they buy,horton inc. nyse dhi outperform strong buy opinion released august 01. evercore isi analysts bumped recommendation dhi stock in-line outperform separate flash note investors july 27. analysts barclays issued upgrade equal weight overweight stock research note dated back march 26 .
9,they sell,03/06/2018 horton donald r chairman sold 10.24 thousand shares price per share 42.23 .
10,they sell,murray michael j performs evp coo job sold 2.6 thousand shares 109.51 thousand .
11,they sell,average consensus rating company 2.1 scale 5 equates unanimous sell rating .
12,they sell,short mean analyst recommendations calling stock sell .
13,they buy,calculations show 200 day moving average 42.93 50 day moving average 40.65. currently dhi stock trading 200 day moving average may good opportunity buy may continue trend .
14,they sell,valuengine downgraded d. r. horton hold rating sell rating report wednesday july 25th .
15,they buy,keycorp set 54.00 price objective d. r. horton gave stock buy rating report friday july 27th .
16,they sell,one research analyst rated stock sell rating six issued hold rating nine given buy rating company .
17,they buy,d. r. horton presently consensus rating buy average target price 51.93 .
18,they sell,"related news director michael w. hewatt sold 3,000 shares business stock transaction dated friday august 24th ."
19,they sell,"stock sold average price 45.01 total transaction 135,030.00 ."
20,they buy,natixis advisors l.p. increased holdings d. r. horton 21.6 1st quarter .
21,they sell,"d. r. horton news director michael w. hewatt sold 3,000 shares firm stock transaction dated friday august 24th ."
22,they sell,"stock sold average price 45.01 total transaction 135,030.00 ."
23,they buy,allianz asset management gmbh increased holdings shares d. r. horton 51.9 first quarter .
24,they buy,janus henderson group plc increased holdings shares d. r. horton 35.0 second quarter .
25,they buy,federated investors inc. pa increased holdings shares d. r. horton 454.7 second quarter .
26,they buy,"finally bank nova scotia increased holdings shares d. r. horton 1,546.8 second quarter ."
27,they buy,name required mail published required investors sentiment increased 1.06 2018 q2 .
28,they sell,increased 62 investors sold d.r .
29,they buy,moreover morgan stanley 0.03 invested d.r .
30,they buy,fmr limited liability co 0.06 invested d.r .
31,they buy,northwestern mutual wealth com 0 invested d.r .
32,they buy,moreover hightower advsrs ltd company 0.02 invested d.r .
33,they sell,among 5 analysts covering dr horton nyse dhi 4 buy rating 0 sell 1 hold .
34,they buy,barclays capital maintained shares dhi report friday september 14 overweight rating .
35,they sell,according composite indicator trendspotter rated dhi stock sell .
36,they sell,"medium-term dhi stock 50-day average volume 4,471,172 shares medium-term indicators gave average rating 25 sell long-term period fb stock 100-day average volume 4,472,269 shares ."
37,they sell,average long-term indicators rated stock 100 sell .
38,they sell,overall picture short medium long-term indicators sets dhi stock 40 sell average basis .
39,they buy,raymond james example upgrade rating shares d.r .
40,they buy,horton inc. outperform strong buy according research note wednesday august 1st 2018. giving stock outperform in-line rating stated research report friday july 27th 2018. barclays hand upgrade equal weight overweight rating stock posting 52 price target shares company stock research note dated monday march 26th 2018 .
41,they buy,meantime 23 new institutions bought shares d.r .
42,they sell,horton inc. first time 15 institutions sold holdings company common stock .
43,they buy,111 institutions increased investment dhi stock 96 institutions decreased investment d.r .
44,they sell,valuengine lowered shares d. r. horton hold rating sell rating report wednesday july 25th .
45,they buy,keycorp set 54.00 target price shares d. r. horton gave stock buy rating report friday july 27th .
46,they sell,one analyst rated stock sell rating six assigned hold rating nine given buy rating company stock .
47,they buy,stock consensus rating buy consensus price target 51.93 .
48,they sell,"news director michael w. hewatt sold 3,000 shares firm stock transaction dated friday august 24th ."
49,they sell,"shares sold average price 45.01 total value 135,030.00 ."
50,they buy,"private capital group llc increased holdings d. r. horton 2,107.6 1st quarter ."
51,they sell,"related news director michael w. hewatt sold 3,000 shares business stock transaction occurred friday august 24th ."
52,they sell,"stock sold average price 45.01 total transaction 135,030.00 ."
53,they buy,credit suisse group set 45.00 target price d. r. horton gave stock buy rating research report wednesday october 17th .
54,they buy,bank america set 65.00 target price d. r. horton gave stock buy rating research report thursday october 11th .
55,they buy,jmp securities set 47.00 target price d. r. horton gave stock buy rating research report tuesday october 9th .
56,they buy,keycorp set 54.00 target price d. r. horton gave stock buy rating research report friday july 27th .
57,they buy,finally barclays set 51.00 target price d. r. horton gave stock buy rating research report friday september 14th .
58,they sell,one investment analyst rated stock sell rating six assigned hold rating nine issued buy rating company stock .
59,they buy,d. r. horton presently average rating buy consensus target price 51.93 .
