,assoc,values
0,they sell,notable recent civista bancshares inc. nasdaq civb news published nasdaq.com released willis towers wltw focus stock moves 5.2 higher nasdaq march 06 2019 also finance.yahoo.com article civista bancshares civb q4 earnings revenues top estimates yahoo finance published february 15 2019 investorplace.com published 5 stocks added strong sell list investorplace.com august 03 2017. interesting news civista bancshares inc. nasdaq civb released nasdaq.com article 4 reasons invest bny mellon bk stock right away nasdaq published june 11 2018 well crainscleveland.com news article titled civista middlefield banks rank among most-profitable community banks neo crain cleveland business publication date may 14 2018 .
1,they buy,investors bought shares bank new york mellon corp nyse bk weakness trading hours friday .
2,they buy,deutsche bank increased price objective shares bank new york mellon 57.00 58.00 gave stock buy rating research report friday march 15th .
3,they buy,vining sparks restated buy rating issued 55.00 target price shares bank new york mellon report wednesday january 23rd .
4,they sell,zacks investment research raised shares bank new york mellon sell rating hold rating research report monday january 21st .
5,they buy,finally citigroup downgraded bank new york mellon buy rating neutral rating decreased price target stock 55.00 52.00 report wednesday january 9th .
6,they sell,two analysts rated stock sell rating six given hold rating three assigned buy rating stock .
7,they sell,"news director trian fund management l.p. sold 2,107,000 shares business stock transaction occurred monday january 28th ."
8,they sell,"stock sold average price 53.48 total transaction 112,682,360.00 ."
9,they sell,"also director edward p. garden sold 1,400,000 shares business stock transaction occurred friday january 25th ."
10,they sell,"shares sold average price 53.64 total value 75,096,000.00 ."
11,they sell,"insiders sold 3,713,437 shares company stock valued 198,594,100 last 90 days ."
12,they buy,warning investors buy bank new york mellon bk weakness originally posted fairfield current sole property fairfield current .
13,they sell,"insider selling smartsheet inc smar insider sells 401,800.00 stock garden edward p director sold 171,960 shares bank new york mellon corporation nyse bk exchange happened march 13th ."
14,they sell,"stock sold average price 52.28 per share amounting transaction worth 8,990,877 ."
15,they sell,"additionally director garden edward p sold 618,704 shares stock transaction took place march 12th ."
16,they sell,"stock sold average price 52.05 per share total exchange amounting 32,201,935 ."
17,they buy,stock increased value last 7-day period experienced loss 0.44 past 30-day period .
18,they sell,"short-term nextera energy inc. nee 20-day average volume 2,038,845 shares short-term indicators sets nee stock 40 sell average basis ."
19,they buy,"medium-term nee stock 50-day average volume 2,124,704 shares medium-term indicators gave average rating 25 buy long-term period fb stock 100-day average volume 2,289,600 shares ."
20,they buy,average long-term indicators rated stock 67 buy .
21,they buy,overall picture short medium long-term indicators sets nee stock 8 buy average basis .
22,they sell,"related news vp bridget e. engle sold 22,670 shares bank new york mellon stock transaction friday february 15th ."
23,they sell,"shares sold average price 52.99 total transaction 1,201,283.30 ."
24,they sell,"also director trian fund management l.p. sold 2,107,000 shares stock transaction dated monday january 28th ."
25,they sell,"stock sold average price 53.48 total value 112,682,360.00 ."
26,they sell,"last ninety days insiders sold 3,713,437 shares company stock worth 198,594,100 ."
27,they sell,sell-side analysts expect bank new york mellon corp post 4.24 earnings per share current year .
28,they sell,zacks investment research lowered shares bank new york mellon hold rating sell rating research note wednesday december 19th .
29,they buy,deutsche bank lifted price objective bank new york mellon 57.00 58.00 gave company buy rating research report friday march 15th .
30,they buy,citigroup lowered shares bank new york mellon buy rating neutral rating dropped price objective stock 55.00 52.00 research note wednesday january 9th .
