,0,1
0,Market Cap (intraday) 5,117.31B
1,Enterprise Value 3,115.76B
2,Trailing P/E ,105.88
3,Forward P/E 1,44.14
4,PEG Ratio (5 yr expected) 1,2.06
5,Price/Sales (ttm),8.83
6,Price/Book (mrq),7.47
7,Enterprise Value/Revenue 3,8.72
8,Enterprise Value/EBITDA 6,75.96
,0,1
0,Fiscal Year Ends ,"Jan 31, 2019"
1,Most Recent Quarter (mrq),"Jan 31, 2019"
,0,1
0,Profit Margin ,8.36%
1,Operating Margin (ttm),4.23%
,0,1
0,Return on Assets (ttm),1.33%
1,Return on Equity (ttm),8.55%
,0,1
0,Revenue (ttm),13.28B
1,Revenue Per Share (ttm),17.69
2,Quarterly Revenue Growth (yoy),25.80%
3,Gross Profit (ttm),9.83B
4,EBITDA ,1.52B
5,Net Income Avi to Common (ttm),1.11B
6,Diluted EPS (ttm),1.43
7,Quarterly Earnings Growth (yoy),75.70%
,0,1
0,Total Cash (mrq),4.34B
1,Total Cash Per Share (mrq),5.63
2,Total Debt (mrq),3.37B
3,Total Debt/Equity (mrq),21.58
4,Current Ratio (mrq),0.95
5,Book Value Per Share (mrq),20.27
,0,1
0,Operating Cash Flow (ttm),3.4B
1,Levered Free Cash Flow (ttm),3.4B
,0,1
0,Beta (3Y Monthly) ,1.03
1,52-Week Change 3,17.35%
2,S&P500 52-Week Change 3,1.53%
3,52 Week High 3,167.56
4,52 Week Low 3,113.60
5,50-Day Moving Average 3,158.44
6,200-Day Moving Average 3,150.99
,0,1
0,Avg Vol (3 month) 3,4.91M
1,Avg Vol (10 day) 3,4.27M
2,Shares Outstanding 5,774.77M
3,Float ,735.8M
4,% Held by Insiders 1,4.59%
5,% Held by Institutions 1,84.79%
6,"Shares Short (May 15, 2019) 4",10.62M
7,"Short Ratio (May 15, 2019) 4",2.53
8,"Short % of Float (May 15, 2019) 4",1.64%
9,"Short % of Shares Outstanding (May 15, 2019) 4",1.37%
10,"Shares Short (prior month Apr 15, 2019) 4",8.81M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,1/4
9,Last Split Date 3,"Apr 18, 2013"
