,assoc,values
0,they buy,barclays boosted price objective bank 207.00 210.00 gave stock overweight rating research report friday .
1,they buy,zacks investment research lowered bank buy rating hold rating research report friday march 29th .
2,they sell,valuengine upgraded bank sell rating hold rating research report friday march 15th .
3,they sell,one investment analyst rated stock sell rating seven issued hold rating eight given buy rating company .
4,they sell,bank news insider sabeth siddique sold 365 shares company stock transaction dated tuesday january 22nd .
5,they sell,"stock sold average price 165.67 total value 60,469.55 ."
6,they sell,"also vp michele d. trolli sold 5,000 shares business stock transaction dated friday march 15th ."
7,they sell,"shares sold average price 173.14 total value 865,700.00 ."
8,they sell,"insiders sold total 17,766 shares company stock worth 2,977,668 last quarter ."
9,they buy,"reading differences momentum investing long term investing viewcount articlehistoryid=33002771 postdate=2019-4-6 type=c id=597058keyword bank nyse mtb mtb finance,55261f10 ratings consensusratings:4,14 nyse mtb get free copy zacks research report bank mtb information research offerings zacks investment research visit zacks.com notable recent bancfirst corporation nasdaq banf news published seekingalpha.com released dividend champions september 2018 seeking alpha september 01 2018 also nasdaq.com article ex-dividend reminder bancfirst blackstone mortgage trust humana nasdaq published march 26 2019 nasdaq.com published 6 reasons bank mtb stock worth buy right nasdaq september 20 2017. interesting news bancfirst corporation nasdaq banf released nasdaq.com article hsbc price fall continue revenue cost concerns nasdaq published august 22 2018 well nasdaq.com news article titled bancfirst corp. bfc capital trust ii 7.20 cumulative trust preferred securities put money pocket nasdaq publication date march 26 2019 ."
10,they sell,"lomas capital management llc sold 135,754 shares company stock rose 2.61 market ."
11,they sell,"61,250 worth stock sold nash jeffrey monday october 15. abts doug sold 7,013 shares worth 464,401 ."
12,they sell,"insider lay b allen sold 204,000 ."
13,they sell,baldridge richard also sold 6.14m worth viasat inc. nasdaq vsat tuesday february 12. thursday november 1 insider dankberg mark sold 6.09m .
14,they sell,1.84m worth viasat inc. nasdaq vsat sold dirks bruce leroy wednesday february 13 .
15,they sell,fall 36 investors sold mtb shares 187 reduced holdings .
16,they buy,"toronto dominion bank invested 0.02 78,050 shares ."
17,they buy,smith asset mgmt gru lp invested 0 160 shares .
