,0,1
0,Market Cap (intraday) 5,42.32B
1,Enterprise Value 3,79.65B
2,Trailing P/E ,11.15
3,Forward P/E 1,14.00
4,PEG Ratio (5 yr expected) 1,2.77
5,Price/Sales (ttm),1.21
6,Price/Book (mrq),1.39
7,Enterprise Value/Revenue 3,2.28
8,Enterprise Value/EBITDA 6,7.81
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,10.92%
1,Operating Margin (ttm),14.82%
,0,1
0,Return on Assets (ttm),2.76%
1,Return on Equity (ttm),12.75%
,0,1
0,Revenue (ttm),34.89B
1,Revenue Per Share (ttm),36.15
2,Quarterly Revenue Growth (yoy),5.40%
3,Gross Profit (ttm),10.04B
4,EBITDA ,10.2B
5,Net Income Avi to Common (ttm),3.81B
6,Diluted EPS (ttm),3.93
7,Quarterly Earnings Growth (yoy),467.40%
,0,1
0,Total Cash (mrq),694M
1,Total Cash Per Share (mrq),0.72
2,Total Debt (mrq),35.98B
3,Total Debt/Equity (mrq),109.56
4,Current Ratio (mrq),1.19
5,Book Value Per Share (mrq),31.59
,0,1
0,Operating Cash Flow (ttm),8.45B
1,Levered Free Cash Flow (ttm),9.25M
,0,1
0,Beta (3Y Monthly) ,0.02
1,52-Week Change 3,10.54%
2,S&P500 52-Week Change 3,4.00%
3,52 Week High 3,45.05
4,52 Week Low 3,35.57
5,50-Day Moving Average 3,43.57
6,200-Day Moving Average 3,42.16
,0,1
0,Avg Vol (3 month) 3,5.42M
1,Avg Vol (10 day) 3,6.37M
2,Shares Outstanding 5,965.91M
3,Float ,964.15M
4,% Held by Insiders 1,0.23%
5,% Held by Institutions 1,81.25%
6,"Shares Short (Oct 15, 2018) 4",18.38M
7,"Short Ratio (Oct 15, 2018) 4",3.08
8,"Short % of Float (Oct 15, 2018) 4",1.91%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",1.90%
10,"Shares Short (prior month Sep 14, 2018) 4",17.55M
,0,1
0,Forward Annual Dividend Rate 4,1.38
1,Forward Annual Dividend Yield 4,3.13%
2,Trailing Annual Dividend Rate 3,1.34
3,Trailing Annual Dividend Yield 3,3.02%
4,5 Year Average Dividend Yield 4,3.73
5,Payout Ratio 4,33.96%
6,Dividend Date 3,"Dec 10, 2018"
7,Ex-Dividend Date 4,"Nov 14, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"May 6, 2004"
