,assoc,values
0,they buy,keycorp nyse key equities research analysts jefferies financial group decreased fy2018 eps estimates shares keycorp research note issued monday october 8th .
1,they buy,jefferies financial group analyst k. usdin anticipates financial services provider earn 1.73 per share year previous forecast 1.74 .
2,they buy,jefferies financial group buy rating 23.00 price target stock .
3,they buy,jefferies financial group also issued estimates keycorp fy2019 earnings 1.88 eps .
4,they buy,equities research analysts also issued research reports company .
5,they buy,wedbush set 23.00 price target keycorp gave stock buy rating research note thursday september 13th .
6,they buy,zacks investment research raised keycorp hold rating buy rating set 23.00 price target company research note tuesday july 24th .
7,they buy,vining sparks reaffirmed buy rating set 25.00 price target shares keycorp research note thursday july 19th .
8,they buy,argus initiated coverage keycorp research note tuesday june 26th .
9,they buy,set buy rating 24.00 price target company .
10,they buy,finally mizuho lifted price target keycorp 25.00 25.50 gave stock overweight rating research note tuesday july 24th .
11,they sell,two equities research analysts rated stock sell rating three given hold rating fourteen issued buy rating stock .
12,they buy,company presently consensus rating buy average price target 23.87 .
13,they buy,shares key stock opened 19.92 tuesday .
14,they buy,company debt-to-equity ratio 0.98 current ratio 0.89 quick ratio 0.88. keycorp 12-month low 17.40 12-month high 22.40 .
15,they buy,stock market cap 20.93 billion price-to-earnings ratio 14.65 peg ratio 0.73 beta 1.01 .
16,they buy,keycorp nyse key last posted quarterly earnings data thursday july 19th .
17,they buy,financial services provider reported 0.44 earnings per share eps quarter beating thomson reuters consensus estimate 0.42 0.02 .
18,they buy,company revenue 1.65 billion quarter compared analyst estimates 1.60 billion .
19,they buy,keycorp return equity 11.73 net margin 20.05 .
20,they buy,firm quarterly revenue .4 year-over-year basis .
21,they buy,quarter last year company earned 0.36 earnings per share .
22,they buy,keycorp declared board directors initiated share repurchase plan thursday june 28th allows company buyback 1.23 billion outstanding shares .
23,they buy,buyback authorization allows financial services provider reacquire 5.9 stock open market purchases .
24,they buy,stock buyback plans often indication company board directors believes shares undervalued .
25,they sell,"news insider douglas m. schosser sold 6,048 shares business stock transaction dated thursday august 16th ."
26,they sell,"stock sold average price 21.49 total value 129,971.52 ."
27,they buy,"following completion sale insider owns 23,164 shares company stock valued approximately 497,794.36 ."
28,they buy,transaction disclosed filing sec available hyperlink .
29,they sell,"also insider christopher m. gorman sold 288,546 shares business stock transaction dated wednesday july 25th ."
30,they sell,"shares sold average price 20.80 total value 6,001,756.80 ."
31,they buy,disclosure sale found .
32,they sell,"last three months insiders sold 340,954 shares company stock valued 7,120,124 ."
33,they buy,0.67 stock currently owned corporate insiders .
34,they buy,several hedge funds institutional investors recently added reduced stakes company .
35,they buy,fagan associates inc. lifted stake shares keycorp 4.1 2nd quarter .
36,they buy,"fagan associates inc. owns 66,049 shares financial services provider stock valued 1,291,000 acquiring additional 2,627 shares last quarter ."
37,they buy,amalgamated bank lifted stake shares keycorp 2.3 2nd quarter .
38,they buy,"amalgamated bank owns 136,207 shares financial services provider stock valued 2,661,000 acquiring additional 3,031 shares last quarter ."
39,they buy,baird financial group inc. lifted stake shares keycorp 33.1 2nd quarter .
40,they buy,"baird financial group inc. owns 13,652 shares financial services provider stock valued 267,000 acquiring additional 3,395 shares last quarter ."
41,they buy,d.a .
42,they buy,davidson co. lifted stake shares keycorp 2.4 2nd quarter .
43,they buy,d.a .
44,they buy,"davidson co. owns 168,160 shares financial services provider stock valued 3,286,000 acquiring additional 3,986 shares last quarter ."
45,they buy,finally providence capital advisors llc lifted stake shares keycorp 5.3 2nd quarter .
46,they buy,"providence capital advisors llc owns 80,752 shares financial services provider stock valued 1,578,000 acquiring additional 4,098 shares last quarter ."
47,they buy,79.47 stock owned institutional investors .
48,they buy,keycorp keycorp operates holding company keybank national association provides various retail commercial banking services united states .
49,they buy,company key community bank segment offers various deposit investment products personal finance services residential mortgages home equity loans credit cards installment loans well personal property casualty insurance home auto renters watercraft umbrella insurance individuals .
50,they buy,read dividend aristocrat index google_ad_client ca-pub-0703139142419429 google_ad_slot 1418630638 google_ad_width 336 google_ad_height 280 keycorp nyse key upgraded standpoint research hold rating buy rating research note issued investors friday marketbeat ratings reports .
51,they buy,number research firms also recently issued reports key .
52,they buy,zacks investment research cut shares keycorp buy rating hold rating research note wednesday august 22nd .
53,they buy,mizuho lifted target price shares keycorp 25.00 25.50 gave company overweight rating research note tuesday july 24th .
54,they buy,vining sparks reiterated buy rating issued 25.00 target price shares keycorp research note thursday july 19th .
55,they buy,wedbush set 23.00 target price shares keycorp gave company buy rating research note thursday september 13th .
56,they buy,finally argus assumed coverage shares keycorp research note tuesday june 26th .
57,they buy,issued buy rating 24.00 target price company .
58,they sell,two research analysts rated stock sell rating three issued hold rating fifteen assigned buy rating company stock .
59,they buy,keycorp presently consensus rating buy consensus price target 23.87 .
60,they buy,nyse key opened 18.65 friday .
61,they buy,company quick ratio 0.88 current ratio 0.89 debt-to-equity ratio 0.98. company market capitalization 20.93 billion price-to-earnings ratio 13.71 price-to-earnings-growth ratio 0.73 beta 1.01. keycorp 12-month low 17.40 12-month high 22.40 .
62,they buy,keycorp declared board approved share buyback plan thursday june 28th permits company repurchase 1.23 billion outstanding shares .
63,they buy,repurchase authorization permits financial services provider reacquire 5.9 shares open market purchases .
64,they buy,shares repurchase plans typically indication company leadership believes stock undervalued .
65,they sell,"news insider edward j. burke sold 46,360 shares keycorp stock transaction occurred friday august 10th ."
66,they sell,"shares sold average price 21.32 total value 988,395.20 ."
67,they buy,"following transaction insider owns 89,128 shares company stock valued 1,900,208.96 ."
68,they buy,transaction disclosed legal filing sec available sec website .
69,they sell,"also insider douglas m. schosser sold 6,048 shares keycorp stock transaction occurred thursday august 16th ."
70,they sell,"shares sold average price 21.49 total transaction 129,971.52 ."
71,they buy,"following completion transaction insider directly owns 23,164 shares company valued approximately 497,794.36 ."
72,they buy,disclosure sale found .
73,they sell,"last three months insiders sold 340,954 shares company stock worth 7,120,124 ."
74,they buy,insiders 0.67 company stock .
75,they buy,number hedge funds recently made changes positions key .
76,they buy,millennium management llc increased position keycorp 87.4 second quarter .
77,they buy,"millennium management llc owns 14,025,846 shares financial services provider stock worth 274,065,000 acquiring additional 6,540,895 shares period ."
78,they buy,schroder investment management group increased position keycorp 418.2 second quarter .
79,they buy,"schroder investment management group owns 3,086,919 shares financial services provider stock worth 60,504,000 acquiring additional 2,491,167 shares period ."
80,they buy,boston partners increased position keycorp 5.3 second quarter .
81,they buy,"boston partners owns 27,717,101 shares financial services provider stock worth 541,592,000 acquiring additional 1,396,181 shares period ."
82,they buy,waddell reed financial inc. increased position keycorp 97.0 second quarter .
83,they buy,"waddell reed financial inc. owns 2,679,773 shares financial services provider stock worth 52,363,000 acquiring additional 1,319,673 shares period ."
84,they buy,finally menora mivtachim holdings ltd. increased position keycorp 178.3 second quarter .
85,they buy,"menora mivtachim holdings ltd. owns 1,670,000 shares financial services provider stock worth 32,632,000 acquiring additional 1,070,000 shares period ."
86,they buy,79.47 stock currently owned institutional investors hedge funds .
87,they buy,keycorp company profile keycorp operates holding company keybank national association provides various retail commercial banking services united states .
88,they buy,company key community bank segment offers various deposit investment products personal finance services residential mortgages home equity loans credit cards installment loans well personal property casualty insurance home auto renters watercraft umbrella insurance individuals .
89,they buy,"read technical analysis stocks help viewcount articlehistoryid=25287368 postdate=2018-10-14 type=a tertiary=1 id=1098345 keyword keycorp nyse key key finance,49326710 upgrade standpoint researchratings:4,18 nyse key receive news ratings keycorp daily enter email address receive concise daily summary latest news analysts ratings keycorp related companies marketbeat.com free daily email newsletter ."
90,they buy,david c. bjarnason acquires 900 shares mma capital management llc mmac stock viacom viab stock rating upgraded zacks investment research axalta coating systems nyse axta target price cut citigroup 33.00 28.00 research note issued investors thursday .
