,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,3.0,3.0,4.0,4.0
1,Avg. Estimate,1.25,1.29,5.17,5.49
2,Low Estimate,1.24,1.27,5.12,5.39
3,High Estimate,1.27,1.31,5.22,5.62
4,Year Ago EPS,1.07,1.18,5.05,5.17
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,2,2,3,3
1,Avg. Estimate,302.6M,304.95M,1.23B,1.28B
2,Low Estimate,301.2M,304.9M,1.23B,1.28B
3,High Estimate,304M,305M,1.23B,1.28B
4,Year Ago Sales,299.29M,302.45M,1.21B,1.23B
5,Sales Growth (year/est),1.10%,0.80%,1.10%,4.30%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.06,1.14,1.2,1.21
1,EPS Actual,1.07,1.18,1.23,1.58
2,Difference,0.01,0.04,0.03,0.37
3,Surprise %,0.90%,3.50%,2.50%,30.60%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.25,1.29,5.17,5.49
1,7 Days Ago,1.25,1.29,5.17,5.49
2,30 Days Ago,1.25,1.29,5.17,5.49
3,60 Days Ago,1.23,1.28,5.16,5.52
4,90 Days Ago,1.26,1.3,5.2,5.71
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,VRSN,Industry,Sector,S&P 500
0,Current Qtr.,16.80%,N/A,N/A,-0.02
1,Next Qtr.,9.30%,N/A,N/A,0.04
2,Current Year,2.40%,N/A,N/A,0.05
3,Next Year,6.20%,N/A,N/A,0.11
4,Next 5 Years (per annum),8.00%,N/A,N/A,0.10
5,Past 5 Years (per annum),16.32%,N/A,N/A,N/A
