,0,1
0,Market Cap (intraday) 5,6.66B
1,Enterprise Value 3,6.97B
2,Trailing P/E ,8.03
3,Forward P/E 1,7.85
4,PEG Ratio (5 yr expected) 1,1.76
5,Price/Sales (ttm),2.85
6,Price/Book (mrq),1.89
7,Enterprise Value/Revenue 3,2.98
8,Enterprise Value/EBITDA 6,4.24
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,33.85%
1,Operating Margin (ttm),44.76%
,0,1
0,Return on Assets (ttm),11.78%
1,Return on Equity (ttm),26.85%
,0,1
0,Revenue (ttm),2.34B
1,Revenue Per Share (ttm),24.94
2,Quarterly Revenue Growth (yoy),13.30%
3,Gross Profit (ttm),1.8B
4,EBITDA ,1.64B
5,Net Income Avi to Common (ttm),780.76M
6,Diluted EPS (ttm),8.32
7,Quarterly Earnings Growth (yoy),81.00%
,0,1
0,Total Cash (mrq),800.67M
1,Total Cash Per Share (mrq),8.52
2,Total Debt (mrq),1.49B
3,Total Debt/Equity (mrq),44.70
4,Current Ratio (mrq),2.01
5,Book Value Per Share (mrq),35.44
,0,1
0,Operating Cash Flow (ttm),1.55B
1,Levered Free Cash Flow (ttm),-483.85M
,0,1
0,Beta (3Y Monthly) ,1.51
1,52-Week Change 3,-32.79%
2,S&P500 52-Week Change 3,9.16%
3,52 Week High 3,103.91
4,52 Week Low 3,55.62
5,50-Day Moving Average 3,69.12
6,200-Day Moving Average 3,73.84
,0,1
0,Avg Vol (3 month) 3,1.46M
1,Avg Vol (10 day) 3,1.16M
2,Shares Outstanding 5,99.63M
3,Float ,91.92M
4,% Held by Insiders 1,1.57%
5,% Held by Institutions 1,97.31%
6,"Shares Short (Apr 15, 2019) 4",2.78M
7,"Short Ratio (Apr 15, 2019) 4",1.88
8,"Short % of Float (Apr 15, 2019) 4",3.10%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",2.74%
10,"Shares Short (prior month Mar 15, 2019) 4",3.17M
,0,1
0,Forward Annual Dividend Rate 4,0.8
1,Forward Annual Dividend Yield 4,1.17%
2,Trailing Annual Dividend Rate 3,0.68
3,Trailing Annual Dividend Yield 3,1.04%
4,5 Year Average Dividend Yield 4,0.49
5,Payout Ratio 4,6.97%
6,Dividend Date 3,"May 31, 2019"
7,Ex-Dividend Date 4,"May 14, 2019"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
