,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,5.0,5.0,11.0,12.0
1,Avg. Estimate,1.25,0.77,3.51,3.73
2,Low Estimate,1.23,0.75,3.46,3.68
3,High Estimate,1.27,0.8,3.55,3.81
4,Year Ago EPS,1.23,0.73,3.34,3.51
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,3,3,8,8
1,Avg. Estimate,2.47B,1.72B,7.8B,8.02B
2,Low Estimate,2.28B,1.67B,7.46B,7.55B
3,High Estimate,2.85B,1.78B,8.25B,8.53B
4,Year Ago Sales,2.29B,1.67B,7.68B,7.8B
5,Sales Growth (year/est),8.20%,3.00%,1.60%,2.70%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.17,0.67,0.71,0.63
1,EPS Actual,1.23,0.73,0.74,0.65
2,Difference,0.06,0.06,0.03,0.02
3,Surprise %,5.10%,9.00%,4.20%,3.20%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.25,0.77,3.51,3.73
1,7 Days Ago,1.25,0.75,3.52,3.74
2,30 Days Ago,1.24,0.74,3.52,3.74
3,60 Days Ago,1.24,0.74,3.51,3.74
4,90 Days Ago,1.23,0.74,3.51,3.74
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,1,1,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,N/A,N/A,N/A
,Growth Estimates,WEC,Industry,Sector,S&P 500
0,Current Qtr.,1.60%,N/A,N/A,-0.02
1,Next Qtr.,5.50%,N/A,N/A,0.04
2,Current Year,5.10%,N/A,N/A,0.05
3,Next Year,6.30%,N/A,N/A,0.11
4,Next 5 Years (per annum),4.62%,N/A,N/A,0.10
5,Past 5 Years (per annum),4.21%,N/A,N/A,N/A
