,assoc,values
0,they sell,valuengine downgraded shares paccar hold rating sell rating report thursday january 10th .
1,they buy,bidaskclub lowered paccar strong-buy rating buy rating research note friday march 1st .
2,they sell,vertical research lowered paccar hold rating sell rating research note monday january 7th .
3,they buy,zacks investment research restated buy rating set 61.00 price target shares paccar research note monday december 31st .
4,they sell,finally jpmorgan chase co. lowered paccar neutral rating underweight rating set 54.00 price target company .
5,they sell,four research analysts rated stock sell rating nine given hold rating six given buy rating company stock .
6,they sell,"news insider r preston feight sold 3,226 shares stock transaction dated wednesday february 20th ."
7,they sell,"stock sold average price 68.73 total value 221,722.98 ."
8,they sell,also vp todd r. hubbard sold 820 shares stock transaction dated thursday february 7th .
9,they sell,"shares sold average price 65.75 total value 53,915.00 ."
10,they sell,"last quarter insiders sold 61,989 shares company stock valued 4,160,345 ."
11,they sell,several hedge funds recently bought sold shares company .
12,they sell,6 analysts 24 wall street brokerage firms rate paccar inc nasdaq pcar buy 4 see sell .
13,they buy,getting trading period increased 200 days stock price seen 12.69 average .
14,they sell,6 analysts 24 wall street brokerage firms rate paccar inc nasdaq pcar buy 4 see sell .
15,they buy,getting trading period increased 200 days stock price seen 7.32 average .
16,they sell,"pictet asset management ltd sold 9,200 shares company stock rose 12.68 market ."
17,they buy,historical pcar news 24/04/2018 paccar 1q eps 1.45 24/04/2018 paccar 2018 capex 425- 475 mln research development expenses 300- 320 mln targeted new truck models others 07/05/2018 new deal paccar financial 550m 3y 3y l equiv 24/04/2018 paccar increased est yr class 8 truck industry retail sales 19/04/2018 paccar closes 200-day moving average technicals 14/05/2018 guidance paccar financial europe eu300m wng 3y frn 3me 01/05/2018 paccar increases regular quarterly cash dividend 01/05/2018 paccar boosts regular qtrly div 28c/shr 25c est .
18,they buy,27c 24/04/2018 paccar 1q parts revenue 939.9m 24/04/2018 paccar achieves record quarterly revenues excellent profits strategic wealth advisors groupinc increased stake twitter inc twtr 498.77 based latest 2018q4 regulatory filing sec .
19,they buy,"strategic wealth advisors groupinc bought 199,707 shares company stock declined 6.81 stock markets rallied ."
20,they buy,stock increased 0.06 0.02 last trading session reaching 34.42 .
21,they buy,03/05/2018 reuters insider breakingviews tv tesla glitch 23/04/2018 7-eleven colors outside lines offering free slurpee coupons elementary schools nationwide 30/05/2018 reuters insider roseanne blames ambien racist tweet 09/05/2018 reuters insider pompeo returns n. korea u.s. detainees 20/03/2018 google launches news initiative combat fake news 15/05/2018 soros fund management change holdings march 31 2018 compared previous quarter ended dec 31 2017 29/05/2018 reuters insider anti-government protests rage nicaragua 07/05/2018 reuters insider trump defends cia pick offer withdraw 20/04/2018 freedom cubicles coffee runs harley-davidson unveils ultimate social media summer lnternship notable recent twitter inc. nyse twtr news published globenewswire.com released investor expectations drive momentum within twitter oneok rollins seacor seaworld entertainment standard motor products discovering underlying factors influence globenewswire april 01 2019 also seekingalpha.com article twitter buy approaching fair value seeking alpha published march 28 2019 fool.com published earnings 3 hot tech stocks watch motley fool april 17 2019. interesting news twitter inc. nyse twtr released investorplace.com article twitter stock buy balance sheet alone investorplace.com published march 26 2019 well investorplace.com news article titled pinterestâ€™s ipo threaten twitter stock investorplace.com publication date april 11 2019 .
22,they sell,"insider quinn t. kyle sold 10,228 shares worth 671,666 ."
23,they sell,"820 paccar inc nasdaq pcar shares value 53,915 sold hubbard todd r. 38,698 worth paccar inc nasdaq pcar sold danforth david j wednesday november 7. pigott mark c sold 194,004 shares worth 11.42m ."
24,they sell,"armstrong ronald e sold 15,784 shares worth 1.04m ."
25,they sell,"insider davila marco a. sold 7,528 shares worth 506,485 ."
26,they sell,dropped 69 investors sold pcar shares 148 reduced holdings .
27,they buy,hotchkis wiley cap mgmt ltd liability company invested 0.41 paccar inc nasdaq pcar .
28,they buy,hall laurie j trustee invested 0.33 portfolio paccar inc nasdaq pcar .
29,they buy,"salem cap invested 0.42 11,600 shares ."
30,they buy,dynamic advisor solutions invested 0.34 paccar inc nasdaq pcar .
31,they buy,oppenheimer inc invested 0.05 portfolio paccar inc nasdaq pcar .
32,they buy,"parametric associates lc invested 0.05 830,655 shares ."
33,they buy,wilsey asset management incorporated 4.82 invested paccar inc nasdaq pcar .
34,they buy,badgley phelps bell invested 0.05 paccar inc nasdaq pcar .
35,they buy,"regentatlantic ltd 0.23 invested paccar inc nasdaq pcar 47,776 shares ."
36,they sell,several institutional investors also bought sold shares business .
37,they buy,"nuwave investment management llc bought new stake paccar first quarter worth approximately 365,000 ."
38,they buy,dnb asset management increased stake paccar 32.0 first quarter .
39,they buy,"finally chicago trust co na bought new position shares paccar first quarter valued approximately 453,000 ."
40,they sell,"news insider r preston feight sold 3,226 shares company stock transaction dated wednesday february 20th ."
41,they sell,"shares sold average price 68.73 total value 221,722.98 ."
42,they sell,"also vp david j. danforth sold 1,549 shares business stock transaction dated monday february 4th ."
43,they sell,"stock sold average price 64.49 total transaction 99,895.01 ."
44,they sell,"last quarter insiders sold 61,989 shares company stock valued 4,160,345 ."
45,they sell,average sell-side analysts expect paccar inc post 6.43 eps current year .
46,they buy,bidaskclub raised paccar hold rating buy rating research note thursday .
47,they buy,zacks investment research raised paccar hold rating buy rating set 79.00 price objective stock research note tuesday april 16th .
48,they buy,piper jaffray companies upped target price paccar 75.00 gave stock overweight rating report tuesday february 5th .
49,they sell,four research analysts rated stock sell rating twelve assigned hold rating six assigned buy rating company stock .
50,they sell,analysts assigned mean rating 2.90 1.0 strong buy 5.0 sell .
