,assoc,values
0,they buy,professional planning increased holdings jpmorgan chase co. nyse jpm 7.1 3rd quarter according recent disclosure securities exchange commission .
1,they sell,number large investors also bought sold shares stock .
2,they buy,wells fargo co reissued buy jpm rating shares jpmorgan chase co. research note thursday december 20th .
3,they buy,barclays increased price target shares jpmorgan chase co. 135.00 140.00 gave company overweight rating research note wednesday january 2nd .
4,they buy,zacks investment research cut shares jpmorgan chase co. buy rating hold rating research note monday december 10th .
5,they sell,finally valuengine raised shares jpmorgan chase co. sell rating hold rating research note wednesday january 2nd .
6,they buy,twelve investment analysts rated stock hold rating twelve assigned buy rating stock .
7,they buy,stock currently average rating buy consensus price target 121.85 .
8,they sell,analysts jefferies downgrade shares jpmorgan chase co buy hold released research note january 8th 2019. barclays analysts reiterated shares jpmorgan chase co. overweight research note presented january 2nd 2019 set price target 140 increase previous 135 .
9,they sell,analysts atlantic equities downgrade shares jpmorgan chase co. overweight neutral released research note december 19th 2018 current market cap merck co. inc. valued 202.29b .
10,they buy,barclays boosted price objective shares jpmorgan chase co. 135.00 140.00 gave stock overweight rating research note wednesday january 2nd .
11,they buy,zacks investment research upgraded shares jpmorgan chase co. hold rating buy rating set 121.00 price objective company research note thursday november 22nd .
12,they buy,finally wells fargo co restated buy jpm rating shares jpmorgan chase co. research note thursday december 20th .
13,they buy,twelve analysts rated stock hold rating twelve assigned buy rating stock .
14,they buy,stock presently consensus rating buy average target price 121.85 .
15,they buy,"related news director mellody l. hobson bought 1,150 shares business stock transaction dated friday october 19th ."
16,they sell,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c large investors also bought sold shares company .
17,they sell,valuengine raised shares jpmorgan chase co. sell rating hold rating report wednesday january 2nd .
18,they buy,barclays boosted price objective shares jpmorgan chase co. 135.00 140.00 gave company overweight rating report wednesday january 2nd .
19,they buy,wells fargo co reissued buy jpm rating shares jpmorgan chase co. report thursday december 20th .
20,they buy,finally atlantic securities cut shares jpmorgan chase co. overweight rating neutral rating report wednesday december 19th .
21,they buy,eleven equities research analysts rated stock hold rating thirteen issued buy rating stock .
22,they buy,stock currently average rating buy average price target 123.44 .
23,they buy,vining sparks reissued buy rating issued 125.00 target price shares jpmorgan chase co. report friday october 12th .
24,they buy,jefferies financial group downgraded jpmorgan chase co. buy rating hold rating set 101.20 price target company .
25,they buy,zacks investment research downgraded jpmorgan chase co. buy rating hold rating research report thursday november 15th .
26,they buy,wells fargo co set 130.00 target price jpmorgan chase co. gave stock buy rating research report thursday november 15th .
27,they buy,twelve analysts rated stock hold rating twelve issued buy rating stock .
28,they buy,jpmorgan chase co. presently average rating buy average target price 121.85 .
29,they buy,"stock bought average cost 108.94 per share total value 125,281.00 ."
30,they sell,wp carey inc wpc shares sold sg americas securities llc jpm exciting player financial space center attention money center banks.shares jpmorgan chase co. jpm moved 0.07 gain last trading day finalized price 100.76 07-01-2019 monday .
31,they buy,analyst mean target amount company 120.07. price seller projects buyer buy product .
32,they buy,atlantic securities downgraded jpmorgan chase co. overweight rating neutral rating report wednesday december 19th .
33,they buy,bank america increased price target jpmorgan chase co. 126.00 132.00 gave stock buy rating report monday september 17th .
34,they buy,bmo capital markets increased price target jpmorgan chase co. 124.00 gave stock market perform rating report monday october 15th .
35,they buy,zacks investment research upgraded jpmorgan chase co. hold rating buy rating set 127.00 price target company report friday september 14th .
36,they buy,finally barclays increased price target jpmorgan chase co. 135.00 140.00 gave stock overweight rating report wednesday january 2nd .
37,they buy,twelve analysts rated stock hold rating twelve issued buy rating company .
38,they buy,company currently average rating buy consensus target price 121.85 .
39,they sell,group sell-side analysts forecast jpmorgan chase co. post 9.25 earnings per share current fiscal year .
40,they buy,"related news director mellody l. hobson bought 1,150 shares company stock transaction friday october 19th ."
41,they buy,zacks investment research raised jpmorgan chase co. hold rating buy rating set 127.00 target price stock research report friday september 14th .
42,they buy,bank america upped target price jpmorgan chase co. 126.00 132.00 gave company buy rating research report monday september 17th .
43,they buy,twelve research analysts rated stock hold rating twelve given buy rating stock .
44,they buy,stock presently average rating buy consensus target price 121.85 .
45,they buy,zendesk inc zen shares bought federated investors inc. pa global retirement partners llc lifted position jpmorgan chase co. nyse jpm 18.9 third quarter according company recent 13f filing securities exchange commission .
46,they buy,wells fargo co restated buy jpm rating shares jpmorgan chase co. research note thursday december 20th .
47,they buy,zacks investment research downgraded shares jpmorgan chase co. buy rating hold rating research note monday december 10th .
48,they sell,valuengine upgraded shares jpmorgan chase co. sell rating hold rating research note wednesday .
49,they buy,finally barclays increased price objective shares jpmorgan chase co. 135.00 140.00 gave stock overweight rating research note wednesday .
50,they buy,eleven equities research analysts rated stock hold rating thirteen given buy rating company .
51,they buy,stock currently consensus rating buy consensus target price 123.44 .
52,they buy,"news director mellody l. hobson bought 1,150 shares company stock transaction dated friday october 19th ."
53,they buy,"shares bought average cost 108.94 per share total value 125,281.00 ."
54,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 1418630638 google_ad_width 336 google_ad_height 280 jpmorgan chase co. nyse jpm downgraded investment analysts jefferies financial group buy rating hold rating research report issued tuesday fly reports .
55,they buy,barclays upped target price jpmorgan chase co. 135.00 140.00 gave stock overweight rating report wednesday january 2nd .
56,they buy,zacks investment research upgraded jpmorgan chase co. hold rating buy rating set 121.00 target price stock report thursday november 22nd .
57,they buy,finally wells fargo co reiterated buy jpm rating shares jpmorgan chase co. report thursday december 20th .
58,they buy,twelve research analysts rated stock hold rating twelve given buy rating stock .
59,they buy,stock average rating buy average target price 123.44 .
60,they sell,several institutional investors recently bought sold shares jpm .
61,they buy,"quad cities investment group llc bought new stake jpmorgan chase co. second quarter worth 124,000 ."
62,they buy,"finally kwmg llc bought new stake jpmorgan chase co. second quarter worth 158,000 ."
63,they buy,element capital management llc increased stake jpmorgan chase co jpm 678.41 based latest 2018q3 regulatory filing sec .
64,they buy,"element capital management llc bought 76,423 shares company stock declined 10.86 market ."
65,they sell,"diamond hill capital management inc sold 407,813 shares company stock declined 22.32 market ."
66,they buy,stock increased 1.24 1.84 last trading session reaching 149.77 .
67,they buy,"02/05/2018 apple posted strongest growth one toughest geographic regions china 15/03/2018 credit suisse expects apple ship 219mn/231mn iphones 2018/2019 yoy vs. 233mn/250mn units 23/04/2018 apple shazam buy probed eu targets music app data trove 31/05/2018 messaging app telegram claims apple blocked updates 01/05/2018 apple accounts 20 percent cognex revenues according campling 01/05/2018 apple remains one significant technology companies world analyst tom forte says 30/04/2018 fidelity select tech adds square exits topcon cuts apple since july 9 2018 0 insider buys 1 sale 647,520 activity ."
68,they sell,"monday july 9 williams jeffrey e sold 2.98 million worth apple inc. nasdaq aapl 15,652 shares ."
69,they sell,dropped 37 investors sold jpm shares 755 reduced holdings .
70,they buy,"dixon hubard feinour brown inc va invested 9,185 shares ."
71,they buy,cypress cap limited liability corp 2.71 invested jpmorgan chase co. nyse jpm .
72,they buy,"beutel goodman 0.4 invested jpmorgan chase co. nyse jpm 631,732 shares ."
73,they buy,parametric portfolio assocs ltd company 1.07 invested jpmorgan chase co. nyse jpm 10.86m shares .
74,they buy,"prio wealth partnership 2.6 invested jpmorgan chase co. nyse jpm 506,174 shares ."
75,they buy,since july 23 2018 1 insider buy 1 insider sale 3.38 million activity .
76,they buy,"hobson mellody l bought 125,281 worth stock ."
77,they buy,wells fargo co restated buy jpm rating shares jpmorgan chase co. report thursday december 20th .
78,they buy,barclays upped price target jpmorgan chase co. 135.00 140.00 gave stock overweight rating research report wednesday january 2nd .
79,they buy,zacks investment research downgraded jpmorgan chase co. buy rating hold rating research report monday december 10th .
80,they sell,finally valuengine raised jpmorgan chase co. sell rating hold rating research report wednesday january 2nd .
81,they buy,twelve research analysts rated stock hold rating twelve issued buy rating stock .
82,they buy,company currently consensus rating buy average target price 122.40 .
83,they buy,"stock bought average price 108.94 per share total value 125,281.00 ."
84,they buy,vining sparks reaffirmed buy rating set 125.00 price objective shares jpmorgan chase co. research note friday october 12th .
85,they buy,jefferies financial group lowered jpmorgan chase co. buy rating hold rating research report tuesday .
86,they buy,zacks investment research lowered jpmorgan chase co. buy rating hold rating research report thursday november 15th .
87,they buy,wells fargo co set 130.00 target price jpmorgan chase co. gave company buy rating research report thursday november 15th .
88,they buy,twelve research analysts rated stock hold rating twelve given buy rating company .
89,they buy,stock presently consensus rating buy average price target 123.44 .
90,they sell,sell-side analysts expect jpmorgan chase co. post 9.25 eps current year .
91,they sell,washington real estate investment trust wre expected announce quarterly sales 83.74 million surge insider selling jpmorgan chase co. nyse jpm picking steam current sell/buy ratio 3.52. jpm recorded 8 sales open market last three months .
92,they sell,"sold nearly 98,675 shares purchases amounted 28,006 shares period ."
93,they sell,12-month totals signify 7.95-to-1 sell/buy ratio .
94,they sell,07/23/2018 smith gordon co-president coo ceo ccb sold 30.73 thousand shares price per share 114.01 .
95,they buy,hobson mellody l performs director job bought 18 thousand shares 2 million .
96,they sell,average consensus rating company 2.2 scale 5 equates unanimous sell rating .
97,they sell,short mean analyst recommendations calling stock sell .
98,they buy,barclays upped target price shares jpmorgan chase co. 135.00 140.00 gave stock overweight rating research report wednesday january 2nd .
99,they buy,zacks investment research upgraded shares jpmorgan chase co. hold rating buy rating set 121.00 target price stock research report thursday november 22nd .
100,they buy,finally wells fargo co reiterated buy jpm rating shares jpmorgan chase co. research report thursday december 20th .
101,they buy,eleven research analysts rated stock hold rating thirteen issued buy rating company .
102,they buy,jpmorgan chase co. average rating buy consensus price target 123.44 .
103,they sell,"ally financial inc sold 65,000 shares company stock declined 10.86 market ."
104,they buy,stock increased 0.07 0.07 last trading session reaching 100.76 .
105,they buy,"also increased holding booking holdings inc 1,150 shares quarter total 1,650 shares risen stake state street corp nyse stt ."
106,they buy,"hobson mellody l also bought 125,281 worth jpmorgan chase co. nyse jpm friday october 19 ."
107,they sell,dived 37 investors sold jpm shares 755 reduced holdings .
108,they buy,condor mgmt invested 0.29 jpmorgan chase co. nyse jpm .
109,they buy,sarasin ptnrs ltd liability partnership invested 4.34 portfolio jpmorgan chase co. nyse jpm .
110,they buy,"valmark advisers inc invested 3,696 shares 0.01 stock ."
111,they buy,"cleararc inc invested 103,173 shares ."
112,they sell,among 34 analysts covering jpmorgan chase co nyse jpm 19 buy rating 2 sell 13 hold .
113,they buy,rating upgraded dz bank buy thursday july 19. bank america maintained jpmorgan chase co. nyse jpm friday january 12 buy rating .
114,they buy,deutsche bank maintained jpmorgan chase co. nyse jpm rating wednesday august 12. deutsche bank buy rating 75 target .
115,they buy,stock buy rating credit suisse monday october 9. stock jpmorgan chase co. nyse jpm hold rating given friday july 14 oppenheimer .
116,they buy,bank america maintained jpmorgan chase co. nyse jpm friday october 13 buy rating .
117,they buy,"also increased holding shire plc nasdaq shpg 3,496 shares quarter total 78,005 shares risen stake electronic arts inc nasdaq ea ."
118,they buy,jpmorgan chase co. nyse jpm assigned average rating buy twenty-five analysts currently covering firm marketbeat ratings reports .
119,they buy,eleven research analysts rated stock hold rating thirteen issued buy rating company .
120,they buy,zacks investment research upgraded shares jpmorgan chase co. hold rating buy rating set 127.00 price target company research report friday september 14th .
121,they buy,bank america upped target price shares jpmorgan chase co. 126.00 132.00 gave stock buy rating research report monday september 17th .
122,they buy,citigroup increased price objective shares jpmorgan chase co. 115.00 125.00 gave company neutral rating research report wednesday september 26th .
123,they sell,large investors also bought sold shares company .
124,they sell,valuengine raised shares jpmorgan chase co. sell rating hold rating report wednesday january 2nd .
125,they buy,barclays boosted price objective shares jpmorgan chase co. 135.00 140.00 gave company overweight rating report wednesday january 2nd .
126,they buy,wells fargo co reissued buy jpm rating shares jpmorgan chase co. report thursday december 20th .
127,they buy,finally atlantic securities cut shares jpmorgan chase co. overweight rating neutral rating report wednesday december 19th .
128,they buy,eleven equities research analysts rated stock hold rating thirteen issued buy rating stock .
129,they buy,stock currently average rating buy average price target 123.44 .
130,they buy,"local world forwarders market capitalization reaches 28,133.00 lwf daiwa sb investments ltd. increased holdings shares jpmorgan chase co. nyse jpm 0.6 3rd quarter according recent form 13f filing securities exchange commission sec ."
131,they buy,wells fargo co reiterated buy jpm rating shares jpmorgan chase co. research report thursday december 20th .
132,they buy,barclays upped price target shares jpmorgan chase co. 135.00 140.00 gave stock overweight rating research report wednesday january 2nd .
133,they buy,zacks investment research lowered shares jpmorgan chase co. buy rating hold rating research report monday december 10th .
134,they sell,finally valuengine upgraded shares jpmorgan chase co. sell rating hold rating research report wednesday january 2nd .
135,they buy,eleven analysts rated stock hold rating thirteen assigned buy rating stock .
136,they buy,stock currently average rating buy consensus price target 123.44 .
137,they buy,"news director mellody l. hobson bought 1,150 shares jpmorgan chase co. stock transaction dated friday october 19th ."
138,they buy,illegal activity warning jpmorgan chase co. jpm shares bought daiwa sb investments ltd. first published fairfield current sole property fairfield current .
139,they buy,actuant co. atu position lifted riverhead capital management llc lfa lugano financial advisors sa bought new stake shares jpmorgan chase co. nyse jpm 2nd quarter according recent form 13f filing securities exchange commission sec .
140,they buy,"fund bought 960,573 shares financial services provider stock valued approximately 961,000 ."
