,assoc,values
0,they buy,national investment services inc. wi trimmed holdings shares pnc financial services group inc nyse pnc 10.4 third quarter according company recent form 13f filing securities exchange commission .
1,they buy,"institutional investor owned 15,769 shares financial services provider stock selling 1,835 shares period ."
2,they buy,pnc financial services group comprises 2.1 national investment services inc. wi investment portfolio making stock 16th largest position .
3,they buy,"national investment services inc. wi holdings pnc financial services group worth 2,148,000 recent sec filing ."
4,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 5621244306 google_ad_width 336 google_ad_height 280 c number hedge funds also made changes positions business .
5,they buy,next financial group inc increased stake pnc financial services group 12.8 first quarter .
6,they buy,"next financial group inc owns 3,086 shares financial services provider stock valued 467,000 purchasing additional 350 shares last quarter ."
7,they buy,putnam fl investment management co. increased stake pnc financial services group 0.6 second quarter .
8,they buy,"putnam fl investment management co. owns 62,570 shares financial services provider stock valued 8,453,000 purchasing additional 364 shares last quarter ."
9,they buy,argent trust co increased stake pnc financial services group 10.1 second quarter .
10,they buy,"argent trust co owns 3,981 shares financial services provider stock valued 538,000 purchasing additional 365 shares last quarter ."
11,they buy,coastline trust co increased stake pnc financial services group 9.6 second quarter .
12,they buy,"coastline trust co owns 4,225 shares financial services provider stock valued 571,000 purchasing additional 370 shares last quarter ."
13,they buy,finally windsor group ltd increased stake pnc financial services group 11.9 second quarter .
14,they buy,"windsor group ltd owns 3,537 shares financial services provider stock valued 478,000 purchasing additional 375 shares last quarter ."
15,they buy,79.83 stock currently owned hedge funds institutional investors .
16,they buy,pnc stock traded 0.25 trading monday hitting 135.94 .
17,they buy,"121,934 shares company stock traded hands compared average volume 1,900,750. company debt-to-equity ratio 1.16 current ratio 0.91 quick ratio 0.90. pnc financial services group inc 52 week low 130.46 52 week high 163.59 ."
18,they buy,firm market cap 63.23 billion price-to-earnings ratio 16.14 peg ratio 1.24 beta 0.92 .
19,they buy,pnc financial services group nyse pnc last released earnings results friday july 13th .
20,they buy,financial services provider reported 2.72 earnings per share quarter beating consensus estimate 2.58 0.14 .
21,they buy,pnc financial services group net margin 30.40 return equity 10.33 .
22,they buy,firm revenue 4.32 billion quarter compared analyst estimates 4.23 billion .
23,they buy,analysts expect pnc financial services group inc post 10.71 eps current fiscal year .
24,they sell,"news evp robert q. reilly sold 24,710 shares company stock transaction dated friday september 14th ."
25,they sell,"shares sold average price 140.49 total transaction 3,471,507.90 ."
26,they buy,"following completion transaction executive vice president owns 131,020 shares company valued 18,406,999.80 ."
27,they buy,transaction disclosed legal filing securities exchange commission accessed hyperlink .
28,they buy,also director martin pfinsgraff purchased 700 shares stock transaction dated wednesday july 18th .
29,they buy,"shares purchased average price 142.15 per share total value 99,505.00 ."
30,they buy,"following transaction director directly owns 1,050 shares company stock valued approximately 149,257.50 ."
31,they buy,disclosure purchase found .
32,they sell,"last quarter insiders sold 58,957 shares company stock valued 8,301,859 ."
33,they buy,0.38 stock owned insiders .
34,they buy,pnc financial services group pnc financial services group inc operates diversified financial services company united states internationally .
35,they buy,company operates four segments retail banking corporate institutional banking asset management group blackrock .
36,they buy,retail banking segment offers deposit lending brokerage investment cash management services consumer small business customers network branches atms call centers online banking mobile channels .
37,they buy,featured article dow jones industrial average djia still relevant want see hedge funds holding pnc visit holdingschannel.com get latest 13f filings insider trades pnc financial services group inc nyse pnc .
38,they buy,google_ad_client ca-pub-0703139142419429 google_ad_slot 1418630638 google_ad_width 336 google_ad_height 280 investors sentiment increased 0.99 q2 2018.
39,they buy,0.27 0.72 2018q1 .
