,assoc,values
0,they sell,17 analysts 26 wall street brokerage firms rate sherwin-williams company nyse shw buy 0 see sell .
1,they buy,getting trading period increased 200 days stock price seen 58.52 average .
2,they sell,"related news svp jane m. cronin sold 1,344 shares firm stock transaction occurred wednesday february 20th ."
3,they sell,"stock sold average price 441.24 total transaction 593,026.56 ."
4,they sell,"also insider joel d. baxter sold 7,621 shares firm stock transaction occurred thursday february 21st ."
5,they sell,"stock sold average price 439.15 total value 3,346,762.15 ."
6,they sell,"last ninety days insiders sold 11,839 shares company stock worth 5,186,817 ."
7,they sell,zacks investment research upgraded sherwin-williams sell rating hold rating research report wednesday march 13th .
8,they buy,keycorp cut price objective sherwin-williams 500.00 450.00 set overweight rating stock report wednesday january 16th .
9,they buy,finally credit suisse group reiterated buy rating set 467.00 price objective shares sherwin-williams report thursday january 31st .
10,they sell,one analyst rated stock sell rating nine assigned hold rating fourteen assigned buy rating company .
11,they buy,company consensus rating buy average target price 466.43 .
12,they sell,group sell-side analysts predict sherwin-williams co post 21.12 eps current fiscal year .
