,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,11.0,11.0,15.0,15.0
1,Avg. Estimate,0.24,0.23,1.02,1.09
2,Low Estimate,0.22,0.2,0.91,0.93
3,High Estimate,0.28,0.3,1.35,1.45
4,Year Ago EPS,0.22,0.2,0.89,1.02
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,8,8,11,10
1,Avg. Estimate,3.68B,3.61B,14.96B,15.54B
2,Low Estimate,3.55B,3.55B,12.28B,14.45B
3,High Estimate,3.85B,3.7B,17.67B,16.68B
4,Year Ago Sales,3.42B,3.43B,14.14B,14.96B
5,Sales Growth (year/est),7.60%,5.20%,5.80%,3.80%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.21,0.19,0.21,0.26
1,EPS Actual,0.22,0.2,0.22,0.25
2,Difference,0.01,0.01,0.01,-0.01
3,Surprise %,4.80%,5.30%,4.80%,-3.80%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.24,0.23,1.02,1.09
1,7 Days Ago,0.24,0.24,1.03,1.09
2,30 Days Ago,0.24,0.24,1.04,1.09
3,60 Days Ago,0.25,0.24,1.03,1.1
4,90 Days Ago,0.24,0.24,1.04,1.11
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,1,N/A,N/A,N/A
1,Up Last 30 Days,1,N/A,1,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,1,1,N/A
,Growth Estimates,KMI,Industry,Sector,S&P 500
0,Current Qtr.,9.10%,N/A,N/A,-0.02
1,Next Qtr.,15.00%,N/A,N/A,0.05
2,Current Year,14.60%,N/A,N/A,0.05
3,Next Year,6.90%,N/A,N/A,0.11
4,Next 5 Years (per annum),12.00%,N/A,N/A,0.10
5,Past 5 Years (per annum),-7.11%,N/A,N/A,N/A
