,assoc,values
0,they buy,trust investment advisors increased stake shares oracle co. nyse orcl 16.5 1st quarter according recent form 13f filing securities exchange commission sec .
1,they sell,"news insider jeffrey henley sold 400,000 shares oracle stock transaction dated tuesday march 19th ."
2,they sell,"shares sold average price 54.03 total value 21,612,000.00 ."
3,they sell,"also evp dorian daley sold 125,000 shares oracle stock transaction dated thursday march 21st ."
4,they sell,"shares sold average price 52.84 total transaction 6,605,000.00 ."
5,they sell,"insiders sold total 2,470,000 shares company stock worth 133,690,075 last quarter ."
6,they sell,"oracle news evp dorian daley sold 125,000 shares oracle stock transaction thursday march 21st ."
7,they sell,"shares sold average price 52.84 total value 6,605,000.00 ."
8,they sell,"also director jeffrey berg sold 37,500 shares oracle stock transaction thursday march 21st ."
9,they sell,"shares sold average price 53.10 total transaction 1,991,250.00 ."
10,they sell,"insiders sold total 2,470,000 shares company stock worth 133,690,075 last quarter ."
11,they buy,zacks investment research raised shares oracle hold rating buy rating set 61.00 target price stock research note wednesday may 15th .
12,they sell,dz bank reaffirmed sell rating shares oracle research note tuesday march 19th .
13,they sell,three analysts rated stock sell rating eighteen given hold rating eight assigned buy rating company stock .
14,they sell,number hedge funds institutional investors also bought sold shares orcl .
15,they buy,zacks investment research raised shares oracle hold rating buy rating set 61.00 price target company research report wednesday may 15th .
16,they buy,royal bank canada increased price objective shares oracle 57.00 gave stock sector perform rating research note friday march 15th .
17,they sell,dz bank restated sell rating shares oracle research report tuesday march 19th .
18,they sell,three analysts rated stock sell rating eighteen issued hold rating eight given buy rating stock .
19,they sell,"related news director hector garcia-molina sold 3,750 shares company stock transaction dated wednesday may 15th ."
20,they sell,"shares sold average price 54.52 total value 204,450.00 ."
21,they sell,"also ceo mark v. hurd sold 1,200,000 shares company stock transaction dated tuesday march 19th ."
22,they sell,"shares sold average price 53.83 total transaction 64,596,000.00 ."
23,they sell,"insiders sold 2,470,000 shares company stock worth 133,690,075 last 90 days ."
24,they sell,fresh del monte produce inc nyse fdp shares sold bank montreal schnieders capital management llc lowered position oracle co. nyse orcl 1.8 1st quarter according company recent form 13f filing securities exchange commission sec .
25,they buy,northern trust corp increased holdings oracle 0.6 fourth quarter .
26,they buy,magellan asset management ltd increased holdings oracle 0.5 fourth quarter .
27,they buy,"norges bank bought new position oracle fourth quarter worth 1,235,719,000 ."
28,they sell,"oracle news director hector garcia-molina sold 3,750 shares oracle stock transaction occurred wednesday may 15th ."
29,they sell,"shares sold average price 54.52 total transaction 204,450.00 ."
30,they sell,"also insider jeffrey henley sold 400,000 shares oracle stock transaction occurred tuesday march 19th ."
31,they sell,"shares sold average price 54.03 total transaction 21,612,000.00 ."
