,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,15.0,15.0,20.0,20.0
1,Avg. Estimate,0.26,0.29,1.2,1.35
2,Low Estimate,0.18,0.15,0.95,0.72
3,High Estimate,0.34,0.36,1.4,1.75
4,Year Ago EPS,0.43,0.27,1.3,1.2
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,13,13,16,16
1,Avg. Estimate,37.14B,35.86B,145.54B,146.53B
2,Low Estimate,35.34B,33.6B,141B,141.3B
3,High Estimate,38.99B,38.29B,151.79B,155.87B
4,Year Ago Sales,39.01B,35.91B,148.29B,145.54B
5,Sales Growth (year/est),-4.80%,-0.10%,-1.90%,0.70%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.41,0.31,0.28,0.32
1,EPS Actual,0.43,0.27,0.29,0.3
2,Difference,0.02,-0.04,0.01,-0.02
3,Surprise %,4.90%,-12.90%,3.60%,-6.30%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.26,0.29,1.2,1.35
1,7 Days Ago,0.26,0.29,1.19,1.34
2,30 Days Ago,0.26,0.29,1.19,1.34
3,60 Days Ago,0.28,0.29,1.26,1.41
4,90 Days Ago,0.3,0.34,1.31,1.52
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,1,1,1
1,Up Last 30 Days,1,1,2,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,N/A,N/A,N/A
,Growth Estimates,F,Industry,Sector,S&P 500
0,Current Qtr.,-39.50%,N/A,N/A,-0.02
1,Next Qtr.,7.40%,N/A,N/A,0.05
2,Current Year,-7.70%,N/A,N/A,0.05
3,Next Year,12.50%,N/A,N/A,0.11
4,Next 5 Years (per annum),3.80%,N/A,N/A,0.10
5,Past 5 Years (per annum),2.90%,N/A,N/A,N/A
