,assoc,values
0,they buy,shares oneok inc. nyse oke earned consensus recommendation buy twenty-one research firms covering company marketbeat reports .
1,they buy,ten analysts rated stock hold recommendation ten issued buy recommendation company .
2,they buy,seaport global securities lowered oneok buy rating neutral rating set 69.07 price objective stock .
3,they buy,raymond james lowered oneok strong-buy rating outperform rating report tuesday april 16th .
4,they buy,finally jpmorgan chase co. raised oneok neutral rating overweight rating lowered price objective company 75.00 74.00 report tuesday january 8th .
5,they sell,"news director eduardo a. rodriguez sold 1,500 shares business stock transaction occurred friday march 15th ."
6,they sell,"stock sold average price 66.75 total transaction 100,125.00 ."
7,they buy,seaport global securities downgraded shares oneok buy rating neutral rating set 69.07 price target company .
8,they buy,raymond james downgraded shares oneok strong-buy rating outperform rating research note tuesday april 16th .
9,they buy,finally ubs group downgraded shares oneok buy rating neutral rating set 68.00 price target company .
10,they buy,ten research analysts rated stock hold rating ten given buy rating stock .
11,they buy,oneok average rating buy consensus target price 71.28 .
12,they sell,"news director eduardo a. rodriguez sold 1,500 shares oneok stock transaction friday march 15th ."
13,they sell,"shares sold average price 66.75 total value 100,125.00 ."
14,they sell,"director rodriguez eduardo sold 1,500 shares 15,536 transaction occurred 2019/03/15 ."
15,they buy,seen negative analyst call seaport global securities downgraded stock buy neutral april 22. analysts jefferies shed positive views april 01 lowering frombuy hold .
16,they sell,stock lost favor ubs analysts expressed lack confidence using downgrade buy neutral february 26. suntrust released new analyst coverage january 18 calling stock buy .
17,they buy,cwm advisors llc increased position shares oneok 5.5 fourth quarter .
18,they buy,"paradigm financial partners llc bought new position shares oneok fourth quarter worth approximately 1,364,000 ."
19,they buy,"finally wambolt associates llc bought new position oneok fourth quarter valued approximately 1,476,000 ."
20,they sell,sell-side analysts anticipate oneok inc. post 3.01 eps current fiscal year .
21,they buy,issued buy rating 72.00 target price stock .
22,they buy,jpmorgan chase co. upgraded shares oneok neutral rating overweight rating cut target price stock 75.00 74.00 report tuesday january 8th .
23,they buy,issued strong-buy rating 72.00 target price stock .
24,they buy,ten equities research analysts rated stock hold rating ten assigned buy rating stock .
25,they buy,stock currently consensus rating buy average price target 71.28 .
26,they sell,"oneok news director eduardo a. rodriguez sold 1,500 shares firm stock transaction friday march 15th ."
27,they sell,"stock sold average price 66.75 total transaction 100,125.00 ."
28,they sell,hedge funds recently bought sold shares business .
29,they sell,"oneok news director eduardo a. rodriguez sold 1,500 shares business stock transaction friday march 15th ."
30,they sell,"stock sold average price 66.75 total value 100,125.00 ."
31,they sell,"dorsey wright associates sold 44,455 shares company stock rose 8.89 market ."
32,they buy,stock increased 0.29 0.2 last trading session reaching 70.23 .
33,they sell,"northpointe capital llc sold 72,489 shares company stock rose 10.46 market ."
34,they buy,"also increased holding meta finl group inc nasdaq cash 161,085 shares quarter total 206,625 shares risen stake amyris inc ."
35,they sell,fall 71 investors sold oke shares 213 reduced holdings .
36,they buy,country trust financial bank invested 0 751 shares .
37,they buy,hudock grp inc ltd llc 0 invested oneok inc. nyse oke 2 shares .
38,they buy,fincl counselors invested 0.01 oneok inc. nyse oke .
39,they buy,bremer natl association 0.01 invested oneok inc. nyse oke 890 shares .
40,they buy,notable recent oneok inc. nyse oke news published benzinga.com released benzinga top upgrades downgrades april 22 2019 benzinga april 22 2019 also fool.com article investing stocks could enrich retirement motley fool published march 30 2019 investorplace.com published one key strategy build ultimate retirement portfolio investorplace.com march 28 2019. interesting news oneok inc. nyse oke released globenewswire.com article investor expectations drive momentum within twitter oneok rollins seacor seaworld entertainment standard motor products discovering underlying factors influence globenewswire published april 01 2019 well fool.com news article titled love dividends 2 stocks might want buy motley fool publication date april 06 2019 .
41,they sell,every buyer needs someone sold shares bought must buyer order seller get rid shares .
42,they buy,seaport global securities lowered shares oneok nyse oke buy rating neutral rating research note published monday 24/7 wallstreet reports .
43,they buy,set buy rating 72.00 price target company .
44,they buy,issued strong-buy rating 72.00 price objective company .
45,they buy,jpmorgan chase co. raised shares oneok neutral rating overweight rating decreased price objective stock 75.00 74.00 report tuesday january 8th .
46,they buy,finally us capital advisors reaffirmed buy rating shares oneok report wednesday january 16th .
47,they buy,ten analysts rated stock hold rating ten given buy rating stock .
48,they buy,oneok presently consensus rating buy average price target 71.28 .
49,they sell,number hedge funds recently bought sold shares oke .
50,they buy,"finally gsa capital partners llp bought new stake shares oneok third quarter valued 301,000 ."
51,they sell,"keyword oneok nyse oke oke utilitie,68268010 downgrade seaport global securitiesratings:3,18 nyse oke receive news ratings oneok daily enter email address receive concise daily summary latest news analysts ratings oneok related companies marketbeat.com free daily email newsletter ."
52,they sell,"donaldson capital management llc sold 12,591 shares company stock rose 8.89 market ."
53,they buy,investors sentiment increased 1.37 q4 2018.
54,they sell,improved 15 investors sold psxp shares 34 reduced holdings .
55,they buy,silvercrest asset management group inc limited liability co 0.01 invested phillips 66 partners lp nyse psxp .
56,they buy,new york-based citigroup invested 0.01 phillips 66 partners lp nyse psxp .
57,they buy,first republic investment management invested 0.01 phillips 66 partners lp nyse psxp .
