,0,1
0,Market Cap (intraday) 5,47.42B
1,Enterprise Value 3,46.13B
2,Trailing P/E ,N/A
3,Forward P/E 1,95.21
4,PEG Ratio (5 yr expected) 1,3.85
5,Price/Sales (ttm),16.80
6,Price/Book (mrq),23.85
7,Enterprise Value/Revenue 3,16.35
8,Enterprise Value/EBITDA 6,-192.07
,0,1
0,Fiscal Year Ends ,"Jan 31, 2019"
1,Most Recent Quarter (mrq),"Jan 31, 2019"
,0,1
0,Profit Margin ,-14.82%
1,Operating Margin (ttm),-15.53%
,0,1
0,Return on Assets (ttm),-5.23%
1,Return on Equity (ttm),-23.64%
,0,1
0,Revenue (ttm),2.82B
1,Revenue Per Share (ttm),13.02
2,Quarterly Revenue Growth (yoy),35.40%
3,Gross Profit (ttm),1.99B
4,EBITDA ,-240.17M
5,Net Income Avi to Common (ttm),-418.26M
6,Diluted EPS (ttm),-1.93
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),1.78B
1,Total Cash Per Share (mrq),8.01
2,Total Debt (mrq),1.2B
3,Total Debt/Equity (mrq),61.52
4,Current Ratio (mrq),1.11
5,Book Value Per Share (mrq),8.82
,0,1
0,Operating Cash Flow (ttm),606.66M
1,Levered Free Cash Flow (ttm),725.99M
,0,1
0,Beta (3Y Monthly) ,1.13
1,52-Week Change 3,59.69%
2,S&P500 52-Week Change 3,4.80%
3,52 Week High 3,213.98
4,52 Week Low 3,117.24
5,50-Day Moving Average 3,197.78
6,200-Day Moving Average 3,176.54
,0,1
0,Avg Vol (3 month) 3,1.72M
1,Avg Vol (10 day) 3,1.76M
2,Shares Outstanding 5,161M
3,Float ,156.92M
4,% Held by Insiders 1,1.22%
5,% Held by Institutions 1,99.59%
6,"Shares Short (Apr 30, 2019) 4",8.72M
7,"Short Ratio (Apr 30, 2019) 4",5.79
8,"Short % of Float (Apr 30, 2019) 4",7.39%
9,"Short % of Shares Outstanding (Apr 30, 2019) 4",3.87%
10,"Shares Short (prior month Mar 29, 2019) 4",8.78M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
