,0,1
0,Market Cap (intraday) 5,10.74B
1,Enterprise Value 3,12.62B
2,Trailing P/E ,38.91
3,Forward P/E 1,13.42
4,PEG Ratio (5 yr expected) 1,1.25
5,Price/Sales (ttm),0.66
6,Price/Book (mrq),1.88
7,Enterprise Value/Revenue 3,0.77
8,Enterprise Value/EBITDA 6,13.14
,0,1
0,Fiscal Year Ends ,"Sep 28, 2018"
1,Most Recent Quarter (mrq),"Dec 28, 2018"
,0,1
0,Profit Margin ,1.75%
1,Operating Margin (ttm),4.67%
,0,1
0,Return on Assets (ttm),3.71%
1,Return on Equity (ttm),4.68%
,0,1
0,Revenue (ttm),16.28B
1,Revenue Per Share (ttm),114.64
2,Quarterly Revenue Growth (yoy),72.90%
3,Gross Profit (ttm),2.83B
4,EBITDA ,959.96M
5,Net Income Avi to Common (ttm),261.53M
6,Diluted EPS (ttm),1.98
7,Quarterly Earnings Growth (yoy),"5,646.50%"
,0,1
0,Total Cash (mrq),886.71M
1,Total Cash Per Share (mrq),6.36
2,Total Debt (mrq),2.67B
3,Total Debt/Equity (mrq),45.75
4,Current Ratio (mrq),1.58
5,Book Value Per Share (mrq),40.98
,0,1
0,Operating Cash Flow (ttm),209.56M
1,Levered Free Cash Flow (ttm),103.06M
,0,1
0,Beta (3Y Monthly) ,1.34
1,52-Week Change 3,35.32%
2,S&P500 52-Week Change 3,9.16%
3,52 Week High 3,82.24
4,52 Week Low 3,55.17
5,50-Day Moving Average 3,76.32
6,200-Day Moving Average 3,69.53
,0,1
0,Avg Vol (3 month) 3,1.29M
1,Avg Vol (10 day) 3,1.03M
2,Shares Outstanding 5,139.52M
3,Float ,138.91M
4,% Held by Insiders 1,0.52%
5,% Held by Institutions 1,90.09%
6,"Shares Short (Apr 15, 2019) 4",4.58M
7,"Short Ratio (Apr 15, 2019) 4",4.85
8,"Short % of Float (Apr 15, 2019) 4",3.23%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",3.28%
10,"Shares Short (prior month Mar 15, 2019) 4",6.18M
,0,1
0,Forward Annual Dividend Rate 4,0.68
1,Forward Annual Dividend Yield 4,0.90%
2,Trailing Annual Dividend Rate 3,0.60
3,Trailing Annual Dividend Yield 3,0.78%
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,31.64%
6,Dividend Date 3,"Jun 14, 2019"
7,Ex-Dividend Date 4,"May 16, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Feb 15, 2017"
