,assoc,values
0,they sell,"related news cao bruce a. steinke sold 6,441 shares stock transaction friday march 1st ."
1,they sell,"stock sold average price 70.84 total value 456,280.44 ."
2,they sell,"also cfo martin j. lyons sold 17,794 shares firm stock transaction dated friday march 1st ."
3,they sell,"shares sold average price 70.82 total value 1,260,171.08 ."
4,they sell,"last quarter insiders sold 121,873 shares company stock valued 8,639,431 ."
5,they buy,zacks investment research cut ameren buy rating hold rating research report wednesday march 6th .
6,they buy,finally valuengine cut ameren buy rating hold rating research report thursday april 4th .
7,they sell,one analyst rated stock sell rating seven given hold rating one assigned buy rating company stock .
8,they sell,"ameren news svp fadi m. diya sold 15,000 shares ameren stock transaction occurred thursday march 7th ."
9,they sell,"shares sold average price 71.18 total transaction 1,067,700.00 ."
10,they sell,"also cao bruce a. steinke sold 6,441 shares ameren stock transaction occurred friday march 1st ."
11,they sell,"stock sold average price 70.84 total transaction 456,280.44 ."
12,they sell,"last quarter insiders sold 121,873 shares company stock valued 8,639,431 ."
13,they sell,zacks investment research downgraded ameren hold rating sell rating research report tuesday .
14,they buy,valuengine cut ameren buy rating hold rating research note thursday april 4th .
15,they sell,one analyst rated stock sell rating seven given hold rating one issued buy rating company .
16,they sell,ishares p mid-cap 400 growth etf ijk shares sold rfg advisory llc 1 analysts 10 wall street brokerage firms rate ameren corporation nyse aee buy 0 see sell .
17,they buy,getting trading period increased 200 days stock price seen 72.86 average .
18,they buy,"sound income strategies llc bought new stake ameren fourth quarter worth 39,000 ."
19,they sell,"ameren news cao bruce a. steinke sold 6,441 shares stock transaction dated friday march 1st ."
20,they sell,"shares sold average price 70.84 total transaction 456,280.44 ."
21,they sell,"also svp gregory l. nelson sold 29,548 shares firm stock transaction dated friday march 1st ."
22,they sell,"shares sold average price 70.84 total transaction 2,093,180.32 ."
23,they sell,"last three months insiders sold 121,873 shares company stock worth 8,639,431 ."
24,they sell,zacks investment research lowered shares ameren hold rating sell rating research note wednesday april 24th .
25,they buy,valuengine cut shares ameren buy rating hold rating report thursday april 4th .
26,they sell,one analyst rated stock sell rating seven issued hold rating one assigned buy rating company stock .
27,they sell,looking investment recommendation say scale 1 5 1 strong buy 3 hold 5 sell grub given 2.00 2.80 placed aee .
28,they sell,"tokio marine asset management co ltd sold 5,120 shares company stock rose 4.68 market ."
29,they sell,"historical aee news 20/04/2018 dj ameren corporation inst holders 1q 2018 aee 23/05/2018 ameren corp atxi expects invest 250 mln mark twain transmission project 22/05/2018 ameren illinois issued sold 430 million 3.80 first mortgage bonds due 2028 03/04/2018 ameren corp public offering 425 mln aggregate principal amount 4 first mortgage bonds due 2048 99.567 principal amount 08/05/2018 ameren microgrid earns peer gold certification advancing resilient reliable sustainable power systems 27/03/2018 ameren closes 50-day moving average technicals 09/05/2018 ameren targets 5-7 compound annual eps growth 2017-2022 slides 09/05/2018 ameren presenting ubs utility mlp conference tomorrow 09/05/2018 ameren backs 2018 view eps 2.95-eps 3.15 13/03/2018 ameren corp ivey election increases size ameren board directors 11 members 12 pictet asset management ltd manages 39.89 billion us long portfolio decreased stake sherwin williams co nyse shw 1,770 shares 42,936 shares valued 16.89m 2018q4 according filing ."
30,they sell,dived 40 investors sold aee shares 147 reduced holdings .
31,they buy,manufacturers life ins invested 0.06 ameren corporation nyse aee .
32,they buy,moreover chevy chase trust hldg incorporated 0.06 invested ameren corporation nyse aee .
33,they buy,bridgeway cap mngmt invested 0.98 1.13 million shares .
34,they buy,iowa-based cambridge investment research advisors inc invested 0.02 ameren corporation nyse aee .
35,they buy,"moreover mirae asset limited 0.01 invested ameren corporation nyse aee 16,373 shares ."
36,they buy,"also increased holding dun bradstreet corp del ne nyse dnb 19,000 shares quarter total 33,600 shares risen stake caterpillar inc del nyse cat ."
37,they sell,several large investors also bought sold shares aee .
