,0,1
0,Market Cap (intraday) 5,27.8B
1,Enterprise Value 3,34.84B
2,Trailing P/E ,59.60
3,Forward P/E 1,15.96
4,PEG Ratio (5 yr expected) 1,0.33
5,Price/Sales (ttm),1.22
6,Price/Book (mrq),0.79
7,Enterprise Value/Revenue 3,1.52
8,Enterprise Value/EBITDA 6,12.31
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,0.85%
1,Operating Margin (ttm),6.22%
,0,1
0,Return on Assets (ttm),1.63%
1,Return on Equity (ttm),0.77%
,0,1
0,Revenue (ttm),22.88B
1,Revenue Per Share (ttm),53.58
2,Quarterly Revenue Growth (yoy),8.00%
3,Gross Profit (ttm),3.99B
4,EBITDA ,2.83B
5,Net Income Avi to Common (ttm),195M
6,Diluted EPS (ttm),0.45
7,Quarterly Earnings Growth (yoy),322.60%
,0,1
0,Total Cash (mrq),3.72B
1,Total Cash Per Share (mrq),7.23
2,Total Debt (mrq),7.23B
3,Total Debt/Equity (mrq),20.64
4,Current Ratio (mrq),1.66
5,Book Value Per Share (mrq),34.02
,0,1
0,Operating Cash Flow (ttm),1.76B
1,Levered Free Cash Flow (ttm),2.32B
,0,1
0,Beta (3Y Monthly) ,0.82
1,52-Week Change 3,-8.91%
2,S&P500 52-Week Change 3,10.70%
3,52 Week High 3,37.76
4,52 Week Low 3,20.09
5,50-Day Moving Average 3,27.04
6,200-Day Moving Average 3,25.85
,0,1
0,Avg Vol (3 month) 3,4.58M
1,Avg Vol (10 day) 3,5.22M
2,Shares Outstanding 5,514.9M
3,Float ,513.48M
4,% Held by Insiders 1,0.27%
5,% Held by Institutions 1,99.96%
6,"Shares Short (Mar 15, 2019) 4",15.96M
7,"Short Ratio (Mar 15, 2019) 4",3.74
8,"Short % of Float (Mar 15, 2019) 4",4.00%
9,"Short % of Shares Outstanding (Mar 15, 2019) 4",1.54%
10,"Shares Short (prior month Feb 15, 2019) 4",17.72M
,0,1
0,Forward Annual Dividend Rate 4,0.72
1,Forward Annual Dividend Yield 4,2.67%
2,Trailing Annual Dividend Rate 3,0.72
3,Trailing Annual Dividend Yield 3,2.69%
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,160.00%
6,Dividend Date 3,"Feb 15, 2019"
7,Ex-Dividend Date 4,"Feb 1, 2019"
8,Last Split Factor (new per old) 2,N/A
9,Last Split Date 3,N/A
