,0,1
0,Market Cap (intraday) 5,40.97B
1,Enterprise Value 3,63.9B
2,Trailing P/E ,N/A
3,Forward P/E 1,9.40
4,PEG Ratio (5 yr expected) 1,0.22
5,Price/Sales (ttm),0.86
6,Price/Book (mrq),0.72
7,Enterprise Value/Revenue 3,1.35
8,Enterprise Value/EBITDA 6,8.56
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,-0.01%
1,Operating Margin (ttm),4.42%
,0,1
0,Return on Assets (ttm),0.26%
1,Return on Equity (ttm),0.17%
,0,1
0,Revenue (ttm),47.46B
1,Revenue Per Share (ttm),52.82
2,Quarterly Revenue Growth (yoy),0.60%
3,Gross Profit (ttm),10.9B
4,EBITDA ,7.46B
5,Net Income Avi to Common (ttm),36M
6,Diluted EPS (ttm),-0.01
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),12.55B
1,Total Cash Per Share (mrq),14.43
2,Total Debt (mrq),34.54B
3,Total Debt/Equity (mrq),60.27
4,Current Ratio (mrq),0.62
5,Book Value Per Share (mrq),65.04
,0,1
0,Operating Cash Flow (ttm),61M
1,Levered Free Cash Flow (ttm),6.61B
,0,1
0,Beta (3Y Monthly) ,1.37
1,52-Week Change 3,-12.16%
2,S&P500 52-Week Change 3,9.16%
3,52 Week High 3,56.36
4,52 Week Low 3,36.16
5,50-Day Moving Average 3,44.95
6,200-Day Moving Average 3,42.87
,0,1
0,Avg Vol (3 month) 3,5.36M
1,Avg Vol (10 day) 3,4.91M
2,Shares Outstanding 5,869.74M
3,Float ,868.89M
4,% Held by Insiders 1,0.14%
5,% Held by Institutions 1,92.01%
6,"Shares Short (Apr 15, 2019) 4",17.7M
7,"Short Ratio (Apr 15, 2019) 4",4.41
8,"Short % of Float (Apr 15, 2019) 4",2.04%
9,"Short % of Shares Outstanding (Apr 15, 2019) 4",2.04%
10,"Shares Short (prior month Mar 15, 2019) 4",22.1M
,0,1
0,Forward Annual Dividend Rate 4,1.28
1,Forward Annual Dividend Yield 4,2.69%
2,Trailing Annual Dividend Rate 3,1.28
3,Trailing Annual Dividend Yield 3,2.74%
4,5 Year Average Dividend Yield 4,1.79
5,Payout Ratio 4,"3,200.00%"
6,Dividend Date 3,"Mar 29, 2019"
7,Ex-Dividend Date 4,"Mar 14, 2019"
8,Last Split Factor (new per old) 2,20/1
9,Last Split Date 3,"Jul 1, 2009"
