,assoc,values
0,they buy,analysts expect carmax inc nyse kmx report 1.22 earnings per share eps current fiscal quarter zacks reports .
1,they buy,four analysts provided estimates carmax earnings estimates ranging 1.20 1.24 .
2,they buy,carmax posted earnings per share 0.98 quarter last year indicates positive year-over-year growth rate 24.5 .
3,they buy,company scheduled report next quarterly earnings report market opens wednesday september 26th .
4,they buy,according zacks analysts expect carmax report full year earnings 4.61 per share current financial year eps estimates ranging 4.53 4.77 .
5,they buy,next fiscal year analysts forecast business post earnings 5.03 per share eps estimates ranging 4.75 5.25 .
6,they sell,zacks investment research earnings per share averages mean average based survey sell-side analysts provide coverage carmax .
7,they buy,carmax nyse kmx last issued quarterly earnings data friday june 22nd .
8,they buy,company reported 1.33 eps quarter topping analysts consensus estimates 1.24 0.09 .
9,they buy,carmax net margin 3.98 return equity 21.54 .
10,they buy,firm revenue 4.79 billion quarter compared analyst estimates 4.60 billion .
11,they buy,quarter previous year business posted 1.13 eps .
12,they buy,firm revenue 5.5 compared quarter last year .
13,they buy,kmx stock traded 0.28 trading monday reaching 78.17 .
14,they buy,"stock trading volume 2,156,764 shares compared average volume 1,032,447. carmax 1-year low 57.05 1-year high 81.67 ."
15,they buy,company debt-to-equity ratio 3.80 current ratio 2.30 quick ratio 0.54. firm market capitalization 13.85 billion p/e ratio 21.13 p/e/g ratio 1.15 beta 1.57 .
16,they sell,"related news ceo william d. nash sold 74,130 shares stock transaction dated monday july 16th ."
17,they sell,"shares sold average price 77.25 total transaction 5,726,542.50 ."
18,they buy,"following sale chief executive officer owns 150,631 shares company valued 11,636,244.75 ."
19,they buy,transaction disclosed document filed sec available hyperlink .
20,they sell,"also svp mohammad shamim sold 8,556 shares stock transaction dated wednesday june 27th ."
21,they sell,"stock sold average price 75.44 total transaction 645,464.64 ."
22,they buy,"following sale senior vice president owns 7,155 shares company valued approximately 539,773.20 ."
23,they buy,disclosure sale found .
24,they sell,"last 90 days insiders sold 666,816 shares company stock worth 50,495,526 ."
25,they buy,company insiders 1.97 company stock .
26,they buy,number institutional investors hedge funds recently added reduced stakes kmx .
27,they buy,"archford capital strategies llc acquired new stake carmax first quarter worth 100,000 ."
28,they buy,"piedmont investment advisors llc acquired new stake carmax second quarter worth 149,000 ."
29,they buy,fuller thaler asset management inc. raised stake carmax 57.7 second quarter .
30,they buy,"fuller thaler asset management inc. owns 2,050 shares company stock worth 149,000 acquiring additional 750 shares period ."
31,they buy,fortis advisors llc raised stake carmax 50.0 first quarter .
32,they buy,"fortis advisors llc owns 3,000 shares company stock worth 186,000 acquiring additional 1,000 shares period ."
33,they buy,"finally federated investors inc. pa acquired new stake carmax second quarter worth 189,000 ."
34,they buy,carmax company profile carmax inc subsidiaries operates retailer used vehicles united states .
35,they buy,company operates two segments carmax sales operations carmax auto finance .
36,they buy,offers customers range makes models used vehicles including domestic imported luxury vehicles vehicles meet retail standards licensed dealers on-site wholesale auctions extended protection plans customers time sale .
37,they buy,"recommended story put option viewcount articlehistoryid=24575479 postdate=2018-9-22 type=c tertiary=1 id=473957keyword carmax nyse kmx kmx retail/wholesale,14313010 ratings consensusratings:4,21 nyse kmx get free copy zacks research report carmax kmx information research offerings zacks investment research visit zacks.com receive news ratings carmax daily enter email address receive concise daily summary latest news analysts ratings carmax related companies marketbeat.com free daily email newsletter ."
38,they buy,steelcase inc. scs announces dividend 0.14 1.36 billion sales expected cerner co. cern quarter carmax inc nyse kmx stock analysts william blair lifted q4 2019 earnings per share estimates carmax research report issued tuesday september 18th .
39,they sell,william blair analyst s. zackfia anticipates company post earnings per share 1.06 quarter previous estimate 1.05 .
40,they buy,william blair also issued estimates carmax fy2020 earnings 5.09 eps .
41,they buy,carmax nyse kmx last announced earnings results friday june 22nd .
42,they buy,company reported 1.33 earnings per share quarter beating consensus estimate 1.24 0.09 .
43,they buy,business revenue 4.79 billion quarter compared consensus estimate 4.60 billion .
44,they buy,carmax net margin 3.98 return equity 21.54 .
45,they buy,business quarterly revenue 5.5 compared quarter last year .
46,they sell,period prior year firm earned 1.13 earnings per share .
47,they buy,shares kmx stock opened 78.17 friday .
48,they buy,firm market capitalization 13.87 billion pe ratio 21.34 peg ratio 1.16 beta 1.57. company quick ratio 0.54 current ratio 2.30 debt-to-equity ratio 3.80. carmax twelve month low 57.05 twelve month high 81.67 .
49,they buy,several large investors recently modified holdings kmx .
50,they buy,victory capital management inc. raised holdings shares carmax 65.7 first quarter .
51,they buy,"victory capital management inc. owns 45,657 shares company stock worth 2,828,000 purchasing additional 18,100 shares period ."
52,they buy,neuberger berman group llc increased holdings shares carmax 1.5 1st quarter .
53,they buy,"neuberger berman group llc owns 309,391 shares company stock worth 19,163,000 acquiring additional 4,603 shares period ."
54,they buy,us bancorp de increased stake carmax 20.6 1st quarter .
55,they buy,"us bancorp de owns 33,903 shares company stock valued 2,099,000 buying additional 5,791 shares period ."
56,they buy,cambridge investment research advisors inc. increased stake carmax 12.9 1st quarter .
57,they buy,"cambridge investment research advisors inc. owns 7,075 shares company stock valued 438,000 buying additional 809 shares period ."
58,they buy,"finally rockefeller capital management l.p. acquired new position carmax 1st quarter valued 923,000 ."
59,they sell,"carmax news director thomas j. folliard sold 37,500 shares stock transaction wednesday july 18th ."
60,they sell,"shares sold average price 77.37 total transaction 2,901,375.00 ."
61,they buy,"following sale director directly owns 211,879 shares company stock valued 16,393,078.23 ."
62,they buy,sale disclosed filing securities exchange commission accessed sec website .
63,they sell,"also svp mohammad shamim sold 8,556 shares stock transaction wednesday june 27th ."
64,they sell,"stock sold average price 75.44 total transaction 645,464.64 ."
65,they buy,"following sale senior vice president directly owns 7,155 shares company valued 539,773.20 ."
66,they buy,disclosure sale found .
67,they sell,"insiders sold total 666,816 shares company stock worth 50,495,526 last quarter ."
68,they buy,1.97 stock currently owned insiders .
69,they buy,carmax carmax inc subsidiaries operates retailer used vehicles united states .
70,they buy,company operates two segments carmax sales operations carmax auto finance .
71,they buy,offers customers range makes models used vehicles including domestic imported luxury vehicles vehicles meet retail standards licensed dealers on-site wholesale auctions extended protection plans customers time sale .
72,they buy,"see also role fiduciary individual investors viewcount articlehistoryid=24545983 postdate=2018-9-22 type=r secondary=1 id=540082 keyword carmax nyse kmx kmx retail/wholesale,14313010 earnings estimates william blairratings:4,21 nyse kmx receive news ratings carmax daily enter email address receive concise daily summary latest news analysts ratings carmax related companies marketbeat.com free daily email newsletter ."
73,they buy,greenhill co. inc. ghl versus nomura nmr head head analysis analysts expect vertex pharmaceuticals incorporated vrtx announce quarterly sales 777.82 million carmax inc. nyse kmx subtracted trading price close recent session dropping previous closing price 78.57 78.45 .
74,they buy,stock increased value last 7-day period experienced loss 3.47 past 30-day period .
75,they buy,past three months stock price grew 10.42 added 30.75 price last six months trading .
76,they buy,kmx demonstrated yearly price gain 14.24 year-to-date ytd price performance 22.33 .
77,they buy,stock price changed compared 90-day low moved comparing 90-day high price .
78,they buy,quick look short medium long-term indicators .
79,they buy,according composite indicator trendspotter rated kmx stock buy .
80,they sell,"short-term carmax inc. kmx 20-day average volume 1,059,077 shares short-term indicators sets kmx stock 20 sell average basis ."
81,they buy,"medium-term kmx stock 50-day average volume 1,091,587 shares medium-term indicators gave average rating 25 buy long-term period fb stock 100-day average volume 1,514,070 shares ."
82,they buy,average long-term indicators rated stock 67 buy .
83,they buy,overall picture short medium long-term indicators sets kmx stock 24 buy average basis .
84,they buy,recently multiple brokerages sent reports kmx .
85,they sell,morgan stanley example upgrade rating shares carmax inc. equal-weight overweight according research note tuesday july 10th 2018. giving stock neutral buy rating stated research report monday june 25th 2018. buckingham research hand downgrade buy neutral rating stock research note dated monday june 25th 2018 .
86,they buy,news related carmax inc. stock 0.00 shares kmx held institutions .
87,they buy,total number institutions held kmx shares 719 according recent sec filling .
88,they buy,"past quarter total 185,481,770 shares held institutions net change shares ."
89,they sell,meantime 85 new institutions bought shares carmax inc. first time 53 institutions sold holdings company common stock .
90,they buy,270 institutions increased investment kmx stock 316 institutions decreased investment carmax inc. kmx stock last quarter .
91,they buy,adsbygoogle window.adsbygoogle .push nm side bar adsbygoogle window.adsbygoogle .push
